p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9994392150633244,0.9943674429929342,0.23588940462226088,cufft,-0.156942,9.942949295043945,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9664746877115847,0.9883632726743617,0.00013082898423438428,cufft,-0.145765,10.26880931854248,polaris-gpu,64,64,4,True,5,4
double,64,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,0.9985186632514835,0.9677080868369345,0.03300917267591203,cufft,-0.214533,10.773149490356445,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder,-a2a, , ,-r2c_dir 1,0.9982311566977158,0.999634546406746,0.00013139185986971047,cufft,-0.2118,11.67184329032898,polaris-gpu,64,64,4,True,4,4
double,64,-no-reorder, , , ,-r2c_dir 1,0.9988145678806974,0.9990881493047024,0.0012780047049758972,cufft,-0.0904644,20.20303964614868,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,0.8662559313102425,0.98954092766905,0.00034325913066275443,cufft,-0.069639,20.887948989868164,polaris-gpu,64,64,4,True,4,4
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9398503912269606,0.9787160331394917,0.0721074684837785,cufft,-0.124331,21.173378467559814,polaris-gpu,64,64,4,True,5,4
double,64,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,0.6448569953777148,0.9905919350864139,0.0008628201393896885,cufft,-0.155269,27.888020515441895,polaris-gpu,64,64,4,True,5,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.9845600040871602,0.9875135803367983,0.00549356583532229,cufft,-0.144214,29.003514051437378,polaris-gpu,64,64,4,True,4,4
double,64,-no-reorder, , ,-slabs,-r2c_dir 1,0.9997917033670116,0.8269104795467683,0.05972009002673292,cufft,-0.0551601,32.19404697418213,polaris-gpu,64,64,4,True,2,4
float,64, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,0.957559692453382,0.9124235253082499,0.03010352545767622,cufft,-0.279404,34.713794231414795,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder, , ,-slabs, ,0.8042322661388531,0.9998131056421364,0.00013138195653871637,cufft,-0.254484,35.41240453720093,polaris-gpu,64,64,4,True,5,4
double,64,-no-reorder, , , ,-r2c_dir 1,0.9474651718563107,0.9770206822816037,0.05571880907657181,cufft,-0.12272,37.14881157875061,polaris-gpu,64,64,4,True,4,4
double,64, , , , ,-r2c_dir 1,0.9996898549136944,0.9972670820913668,0.06514202246256999,cufft,-0.122486,40.05389642715454,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.9998102562153016,0.9925964862841565,0.16725512447491642,cufft,-0.197085,40.10219168663025,polaris-gpu,64,64,4,True,3,4
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9979500423462875,0.9974120230609438,0.15776955625821643,cufft,-0.750353,40.52774715423584,polaris-gpu,64,64,4,True,5,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.9997996252506073,0.9962063662660047,0.4490477569892373,cufft,-1.83931,40.989943742752075,polaris-gpu,64,64,4,True,4,4
double,64,-no-reorder,-a2av, , ,-r2c_dir 1,0.999265856481559,0.9015341175847854,0.003909808375002626,cufft,-1.09879,43.020763635635376,polaris-gpu,64,64,4,True,5,4
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.981474198161621,0.9938551671087494,0.0037966835733073364,cufft,-1.13015,43.09747552871704,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder, , ,-slabs,-r2c_dir 1,0.999811462904745,0.9645591121147945,0.6052034822953594,cufft,-0.353527,44.30886363983154,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.9086320156769742,0.9989458441817688,0.00014053600328224212,cufft,-0.154405,49.05433440208435,polaris-gpu,64,64,4,True,4,4
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9776641237033014,0.9981837758048469,0.00013175622193561275,cufft,-0.11634,49.841289043426514,polaris-gpu,64,64,4,True,5,4
double,64,-no-reorder,-a2av, , ,-r2c_dir 1,0.8467489917011972,0.8420967469688254,0.001573119704363669,cufft,-0.272883,50.96782159805298,polaris-gpu,64,64,4,True,3,4
double,64,-no-reorder, , ,-pencils,-r2c_dir 1,0.9719447765169641,0.9957170538240874,0.022157019275910524,cufft,-0.091732,57.31858992576599,polaris-gpu,64,64,4,True,4,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.9998072667940343,0.9996506487321706,0.00013439096857522119,cufft,-0.0989653,57.71949291229248,polaris-gpu,64,64,4,True,5,4
