p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,1024,1024,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,1 32 8,1 128 2,8,cufft,-5234.54,991.2828052043915,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 16 2,1 128 2,8,cufft,-6212.57,996.9413256645203,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder, , ,-pencils,-r2c_dir 1,16 16 1,1 128 2,8,cufft,-5392.32,1003.4097080230713,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,1 2 128,1 128 2,8,cufft,-6140.63,1008.96102643013,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,2 1 128,1 128 2,8,cufft,-6835.71,1015.1188580989838,polaris-gpu,256,64,4,True,2,1
double,512,1024,1024, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 4 32,1 128 2,8,cufft,-3639.85,1020.8721373081207,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 1 32,1 128 2,2,cufft,-5718.72,1026.5167245864868,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,1 256 1,1 128 2,8,cufft,-2210.96,1032.9689066410065,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2a, , ,-r2c_dir 1,2 1 128,1 128 2,8,cufft,-816.356,1043.3283755779266,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 1 32,16 8 2,8,cufft,-6030.83,1048.7636935710907,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,8 1 32,16 8 2,16,cufft,-5144.44,1054.221248626709,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,4 1 64,1 128 2,8,cufft,-8803.53,1059.9432899951935,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2av,-p2p_pl, ,-r2c_dir 1,8 1 32,4 32 2,8,cufft,-5724.28,1065.4846143722534,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 1 32,2 1 128,8,cufft,-5350.92,1072.810088634491,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 32 2,1 128 2,8,cufft,-4807.68,1078.6132562160492,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,64 1 4,1 128 2,8,cufft,-7498.78,1084.4459042549133,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,8 1 32,1 128 2,4,cufft,-8736.96,1090.1106355190277,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,8 1 32,64 1 4,16,cufft,-5075.27,1095.8059785366058,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,4 4 16,1 128 2,8,cufft,-5323.69,1101.654390335083,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,1 32 8,1 128 2,12,cufft,-4270.38,1107.4160895347595,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 0,2 1 128,1 128 2,8,cufft,-5212.09,1113.1104085445404,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 0,4 16 4,1 128 2,8,cufft,-3334.66,1118.92511677742,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,8 1 32,32 2 4,8,cufft,-6271.23,1124.5084640979767,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,2 4 32,1 128 2,8,cufft,-5813.54,1130.2205719947815,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,16 8 2,1 128 2,8,cufft,-7224.33,1136.0186319351196,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 1 32,1 128 2,2,cufft,-3774.92,1142.0403883457184,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,8 1 32,4 1 64,8,cufft,-5165.24,1148.2159876823425,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,8 16 2,1 128 2,8,cufft,-6473.34,1153.9462523460388,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,1 128 2,1 128 2,8,cufft,-4326.88,1160.0327498912811,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2av,-p2p_pl,-pencils,-r2c_dir 1,1 128 2,1 128 2,8,cufft,-4233.67,1166.2725574970245,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,64 2 2,1 128 2,8,cufft,-5174.19,1172.2667889595032,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, , ,-p2p_pl,-pencils,-r2c_dir 0,8 1 32,1 128 2,8,cufft,-4540.84,1178.0286271572113,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,1 4 64,1 128 2,8,cufft,-5825.58,1183.754714012146,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,8 2 16,16 1 16,8,cufft,-5198.9,1189.7461314201355,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,8 1 32,1 128 2,12,cufft,-7526.78,1195.4793272018433,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,8 1 32,1 128 2,2,cufft,-5695.19,1201.2106003761292,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2av,-p2p_pl, ,-r2c_dir 1,32 8 1,1 128 2,8,cufft,-6533.76,1207.254881620407,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,1 128 2,1 128 2,8,cufft,-4368.46,1213.3410699367523,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,32 4 2,1 128 2,8,cufft,-6653.84,1219.3134944438934,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,1 1 256,1 128 2,8,cufft,-2806.39,1225.7907047271729,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 1 32,1 128 2,4,cufft,-8319.36,1231.6681418418884,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 8 4,1 128 2,8,cufft,-6411.38,1237.39821434021,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 64,1 128 2,8,cufft,-6197.06,1243.063378572464,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,1 128 2,1 128 2,2,cufft,-3068.67,1249.2528111934662,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2av,-p2p_pl, ,-r2c_dir 1,4 32 2,1 128 2,8,cufft,-4819.64,1255.0816526412964,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder, ,-p2p_pl, ,-r2c_dir 1,8 8 4,8 8 4,8,cufft,-5556.95,1260.6650083065033,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 1 64,1 128 2,8,cufft,-8795.67,1266.439223766327,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 16 4,1 128 2,8,cufft,-5029.09,1272.198248386383,polaris-gpu,256,64,4,True,2,1
float,512,1024,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 1 32,1 128 2,8,cufft,-5349.94,1278.065881729126,polaris-gpu,256,64,4,True,2,1
