c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_bzip-6.json,18,4,1,-0.0191233,117.30832529067993,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,12,3,3,-0.0193016,117.5125617980957,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,30,2,2,-0.0192931,117.73006820678711,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,49,1,3,-0.0198402,219.4285454750061,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,47,3,2,-0.0195004,221.79003071784973,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,22,1,1,-0.0191407,223.45951104164124,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,28,3,4,-0.0193817,224.666020154953,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,39,1,4,-0.0195023,325.0896532535553,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,55,3,2,-0.0192375,327.9184103012085,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,53,1,2,-0.019249,328.0049331188202,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,38,4,3,-0.0195839,330.5831880569458,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,40,2,4,-0.0195096,430.1570813655853,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,39,1,2,-0.0193846,433.50506353378296,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,57,1,4,-0.0194395,435.84925603866577,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,45,1,3,-0.0192822,436.83407258987427,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,34,1,3,-0.0193751,536.3315415382385,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,41,1,4,-0.0194006,539.9811940193176,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,48,1,3,-0.0192276,542.1165606975555,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,50,1,3,-0.0193237,543.1659324169159,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,49,4,3,-0.0193912,644.6622304916382,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,59,3,4,-0.0193334,645.454202413559,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,49,2,4,-0.0193751,648.3970589637756,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,55,1,4,-0.0194155,648.898542881012,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,48,3,4,-0.0193453,750.7911598682404,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,45,1,4,-0.0193206,754.0939075946808,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,42,1,4,-0.0193751,757.0330986976624,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,43,1,4,-0.0193434,757.2828543186188,polaris-gpu,2,64,4,True,3,4
roibin_bzip-6.json,40,1,4,-0.0193748,860.1764588356018,polaris-gpu,2,64,4,True,5,4
roibin_bzip-6.json,40,3,4,-0.019517,861.6808960437775,polaris-gpu,2,64,4,True,2,4
roibin_bzip-6.json,41,4,4,-0.0193344,863.9873421192169,polaris-gpu,2,64,4,True,4,4
roibin_bzip-6.json,39,4,4,-0.0194136,864.8209254741669,polaris-gpu,2,64,4,True,3,4
