p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,1400,1400,1400,-reorder, , , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-742.184,163.00357604026794,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-558.646,165.25934553146362,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400,-no-reorder, , , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-397.105,171.5216999053955,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, , , , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-740.185,199.94851684570312,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-704.135,201.93307161331177,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder, ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-556.856,217.99942684173584,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-674.272,237.73901534080505,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-674.091,239.27399802207947,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-694.966,275.21173071861267,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , , , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-704.318,277.171523809433,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-543.776,316.49754333496094,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400, , , , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-378.64,321.84129548072815,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400, ,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,1.0,351.880126953125,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-720.73,353.9576487541199,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-595.447,362.3588333129883,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-632.137,383.9915382862091,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder, , , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-382.7,397.18553948402405,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-720.298,399.66837525367737,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-734.596,420.74196767807007,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-637.537,427.27813506126404,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-592.302,440.22949719429016,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-775.56,457.3589200973511,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-731.642,464.5144205093384,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-630.352,470.3344099521637,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-646.736,486.9350862503052,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-783.841,501.0801911354065,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-611.868,515.6531326770782,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,1.0,520.7801325321198,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-734.187,524.7129075527191,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-711.873,537.9490215778351,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-569.488,556.8446714878082,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-788.073,561.5714728832245,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-650.079,565.728310585022,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-403.165,582.0854394435883,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-740.827,593.5949897766113,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-724.142,598.8798758983612,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-589.098,611.7727415561676,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-728.695,630.752979516983,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-695.156,635.7522528171539,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-667.069,642.1515355110168,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-615.615,658.8911139965057,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-701.691,667.6324000358582,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-717.166,672.4441649913788,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-718.956,678.7631487846375,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-621.549,701.8195812702179,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-652.777,708.1218678951263,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-643.948,713.0261175632477,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-639.923,731.2156085968018,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-629.653,737.521870136261,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-555.075,758.8212425708771,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-634.897,777.0300333499908,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder, ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-642.077,782.7238731384277,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-408.455,802.6827354431152,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, ,-p2p,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-435.789,815.2971272468567,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-575.604,829.0725510120392,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, , ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-629.431,847.4793605804443,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-625.285,860.5815100669861,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-617.58,874.0172967910767,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av,-p2p,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-434.273,885.7456064224243,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-568.566,906.4495933055878,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-613.719,919.3940062522888,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-605.925,931.2561779022217,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-586.79,948.2812478542328,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-589.323,959.8577752113342,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,1.0,961.6999061107635,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-619.232,977.0875096321106,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-560.239,994.8710961341858,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2a,-p2p,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-440.229,998.3605024814606,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-631.591,1006.7885241508484,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-596.358,1023.0277090072632,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-572.253,1041.2618794441223,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-630.65,1043.244831085205,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-589.286,1047.972050666809,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-555.783,1063.4664614200592,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-531.514,1082.3315033912659,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-519.04,1084.7787392139435,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-610.875,1093.7144222259521,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2a, ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-461.187,1100.6263964176178,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-669.659,1114.078860759735,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, , ,-p2p,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-453.517,1131.4898617267609,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-626.311,1145.608564376831,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-624.441,1159.5879638195038,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-558.508,1177.5547580718994,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-614.977,1191.052586555481,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-552.829,1205.7341947555542,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-633.015,1222.335539340973,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-641.839,1235.851310968399,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-639.043,1250.9404439926147,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-630.234,1267.4185047149658,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder,-a2av,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-563.904,1280.8064665794373,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2a,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-557.876,1296.661848783493,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder, ,-p2p, ,-r2c_dir 2,4096 1 1,4096 1 1,2,fftw,-577.282,1313.0360782146454,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-568.442,1326.6298470497131,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-746.886,1333.7147660255432,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder, ,-p2p,-slabs,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-424.574,1350.7981061935425,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-735.416,1370.3330972194672,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-381.277,1371.387835264206,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, , ,-p2p_pl,-pencils,-r2c_dir 2,4096 1 1,4096 1 1,4,fftw,-437.352,1385.1990354061127,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-732.562,1388.2345566749573,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-752.579,1407.1034977436066,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-775.008,1407.956060886383,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-710.61,1422.0463604927063,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-726.146,1424.6701986789703,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-691.913,1444.6574354171753,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-720.194,1445.1961922645569,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-661.423,1451.391057729721,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, ,-p2p,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-630.222,1469.7259249687195,theta-knl,4096,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-736.769,1481.228628396988,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-716.093,1482.6634483337402,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-726.256,1488.334929227829,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-661.43,1499.3609704971313,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-691.445,1517.8369543552399,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-697.694,1520.145260810852,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-770.519,1524.8159716129303,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-738.449,1536.2152030467987,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-720.156,1554.0361042022705,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-725.984,1556.8407707214355,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-724.443,1561.0536477565765,theta-knl,4096,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,4096 1 1,4096 1 1,2,fftw,2.137,1569.4109275341034,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-646.57,1583.7707707881927,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, , , , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-754.975,1593.184173822403,theta-knl,4096,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-725.932,1597.5132472515106,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-597.835,1599.1460375785828,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils, ,4096 1 1,4096 1 1,4,fftw,2.137,1605.585206747055,theta-knl,4096,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-607.654,1629.9002285003662,theta-knl,4096,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , , ,-r2c_dir 1,4096 1 1,4096 1 1,4,fftw,-719.479,1630.655014514923,theta-knl,4096,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder, , , ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-763.502,1633.7184681892395,theta-knl,4096,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 1,4096 1 1,4096 1 1,2,fftw,-614.487,1650.456879377365,theta-knl,4096,256,64,False,0.0,0.0,0.0,4,4
