p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, , , , , ,0.5,0.5,4,fftw,-47.1231,22.511719226837158,theta-knl,1024,64,False,2,4
float,128,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-40.753,18.213129997253418,theta-knl,1024,64,False,3,4
double,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-10.5708,19.65546703338623,theta-knl,1024,64,False,4,4
float,128, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-22.4897,16.648811101913452,theta-knl,1024,64,False,5,4
float,128, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-19.7988,30.487632989883423,theta-knl,1024,64,False,5,4
double,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,39.29271388053894,theta-knl,1024,64,False,3,4
double,128,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-20.0432,31.050800800323486,theta-knl,1024,64,False,4,4
float,128,-no-reorder, ,-p2p_pl, , ,0.6883640975003075,0.09122422472820091,4,fftw,2.137,43.4859824180603,theta-knl,1024,64,False,2,4
float,128, , , , ,-r2c_dir 0,0.870648540236751,0.7037790960846554,4,fftw,-80.9208,44.74711084365845,theta-knl,1024,64,False,4,4
float,128, ,-a2a, , ,-r2c_dir 2,0.5824976218484951,0.78021771491124,2,fftw,-7.16664,43.53264856338501,theta-knl,1024,64,False,5,4
float,128,-reorder, , , ,-r2c_dir 1,0.5368927402142696,0.9573007829553716,2,fftw,-75.0642,52.13251495361328,theta-knl,1024,64,False,3,4
float,128, ,-a2av, , , ,0.5050728516175749,0.8332369663436725,4,fftw,-46.4393,59.97675061225891,theta-knl,1024,64,False,2,4
double,128, , , ,-pencils,-r2c_dir 0,0.7453826174469566,0.7011722156180642,4,fftw,-37.2364,60.42538619041443,theta-knl,1024,64,False,4,4
float,128, , ,-p2p, ,-r2c_dir 0,0.4844663995039816,0.02969607050685885,4,fftw,2.137,66.89024567604065,theta-knl,1024,64,False,5,4
float,128, , , , ,-r2c_dir 1,0.5556868187790845,0.949379521722141,4,fftw,-76.2415,64.7599687576294,theta-knl,1024,64,False,3,4
float,128, , ,-p2p, , ,0.5311327914479188,0.8389648919795735,4,fftw,-42.0952,77.22275161743164,theta-knl,1024,64,False,2,4
float,128,-reorder, , , ,-r2c_dir 0,0.6042889247062478,0.7314990494697274,4,fftw,-52.7314,75.0301194190979,theta-knl,1024,64,False,4,4
float,128, , , , ,-r2c_dir 1,0.697047950436166,0.9292993387315097,4,fftw,-47.9981,77.93246412277222,theta-knl,1024,64,False,3,4
float,128, , , ,-slabs,-r2c_dir 1,0.5236125930731717,0.9777952756479179,4,fftw,-17.5491,82.1754035949707,theta-knl,1024,64,False,5,4
