c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfp.json,30,2,2,-23.5209,34.29044461250305,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,12,3,3,-23.0597,34.2513747215271,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,42,3,1,-53.4565,48.63696622848511,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,18,4,1,-112.004,48.727357149124146,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,49,1,3,-67.2025,62.77536129951477,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,46,4,2,-112.004,63.12633037567139,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,18,3,3,-75.8738,76.81659078598022,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,31,2,2,-112.004,92.40765810012817,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,11,3,1,-56.0021,92.00661659240723,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,53,3,1,-56.0021,103.09580278396606,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,32,4,2,-117.604,103.44995021820068,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,31,4,1,-53.4565,114.58382606506348,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,33,4,2,-117.604,114.89261937141418,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,32,4,4,-63.5699,125.92415642738342,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,34,4,2,-112.004,126.27450180053711,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,31,4,2,-65.3358,138.49542379379272,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,32,4,3,-112.004,138.75650143623352,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,36,4,2,-73.5027,149.53815174102783,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,35,4,2,-117.604,149.8513114452362,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,33,4,3,-78.4029,164.19184112548828,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,39,4,2,-112.004,164.507390499115,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,34,4,1,-53.4565,176.04125452041626,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,34,4,3,-117.604,176.35414743423462,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,37,4,2,-112.004,196.85735368728638,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,35,4,3,2.143,195.97299075126648,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,34,4,4,-61.897,207.48800992965698,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,38,4,2,-112.004,207.8132345676422,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,40,4,2,-69.179,218.9119999408722,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,37,4,1,-117.604,219.22894430160522,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,43,4,2,-73.5027,234.47206377983093,polaris-gpu,256,64,4,True,2,2
roibin_zfp.json,38,4,1,-112.004,234.78947496414185,polaris-gpu,256,64,4,True,3,2
roibin_zfp.json,26,4,2,-69.179,246.5284276008606,polaris-gpu,256,64,4,True,2,2
