p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,2.255,47.82515621185303,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-27.8709,49.241089820861816,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,2.255,51.34986710548401,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-42.6438,51.312413930892944,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-38.4337,53.52483916282654,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 8 1,2,0.4444444444444444,0.2222222222222222,0.0,cufft,-23.9061,53.68351745605469,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.4585,55.79854345321655,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,2.255,55.83288645744324,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-43.9996,58.02555465698242,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-46.7822,58.180370807647705,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.7745,60.13091468811035,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.8776,60.18885564804077,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-44.0562,62.39195418357849,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-12.6879,62.70644545555115,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-14.7746,64.82390975952148,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-44.2795,64.68645739555359,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-26.4415,66.26468563079834,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-42.5481,67.61218214035034,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-59.9308,69.78805685043335,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-14.4848,70.04327845573425,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,cufft,-19.146,72.68831276893616,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,-57.4983,72.04042744636536,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,16 2 2,2,0.4444444444444444,0.1481481481481481,0.0,cufft,-58.0033,74.28907823562622,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.8199,74.3536286354065,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.836,75.78096771240234,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,-57.0681,77.30394315719604,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,16 2 2,2,0.4444444444444444,0.1481481481481481,0.0,cufft,-50.2853,79.51495623588562,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,16 2 2,2,0.4444444444444444,0.1481481481481481,0.0,cufft,-48.1288,79.55389404296875,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-58.3708,81.71157479286194,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,-58.1108,84.47383427619934,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,4,0.4444444444444444,0.2592592592592592,0.25,cufft,-53.8438,83.93022656440735,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-49.2213,84.03577160835266,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-15.3918,85.79242205619812,polaris-gpu,64,64,4,True,5,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-49.5507,87.39688324928284,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-59.6904,89.5447256565094,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-59.1143,89.64183831214905,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-60.3361,91.83983039855956,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,-48.7747,91.85468292236328,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,4,0.4444444444444444,0.4444444444444444,0.25,cufft,-48.6913,94.0437662601471,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-63.7635,94.04244303703308,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-60.106,96.28613924980164,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,-59.6319,96.29739785194396,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,8,0.4444444444444444,0.2592592592592592,0.5,cufft,-65.0429,98.54819107055664,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-56.8674,98.6195158958435,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-58.8119,100.87498545646667,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,4,0.4444444444444444,0.4444444444444444,0.25,cufft,-58.0226,100.86667513847352,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,cufft,-17.0415,103.6390368938446,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,8,0.4444444444444444,0.2592592592592592,0.5,cufft,-63.0193,103.0956757068634,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-65.704,105.36157512664796,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,8,0.4444444444444444,0.2592592592592592,0.5,cufft,-62.3774,105.42144465446472,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.9797,106.91100978851318,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-64.2431,108.41985177993774,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,4,0.4444444444444444,0.2592592592592592,0.25,cufft,-66.3381,110.6931164264679,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-59.5171,110.69965839385986,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 8 1,12,0.4444444444444444,0.2222222222222222,0.75,cufft,-21.7783,113.08553075790404,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-65.0505,115.28741717338562,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-66.0515,115.23935413360596,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,8 4 2,12,0.4444444444444444,0.2592592592592592,0.75,cufft,-33.1223,115.2712905406952,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,8 4 2,2,0.4444444444444444,0.2592592592592592,0.0,cufft,-13.7493,117.12814712524414,polaris-gpu,64,64,4,True,5,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-59.3425,118.75120759010316,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,12,0.4444444444444444,0.2592592592592592,0.75,cufft,-64.4195,120.991215467453,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,8 4 2,12,0.4444444444444444,0.2592592592592592,0.75,cufft,-52.8492,120.9917495250702,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,cufft,-20.6035,123.36714744567873,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 4 2,4,0.4444444444444444,0.2592592592592592,0.25,cufft,-33.8511,123.25236439704896,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,cufft,-58.5347,125.55849885940552,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,4 4 4,16,0.4444444444444444,0.4444444444444444,1.0,cufft,-57.8013,125.55797243118286,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,8 8 1,8 8 1,16,0.2222222222222222,0.2222222222222222,1.0,cufft,-0.716834,11.975412368774414,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,16 2 2,4 4 4,4,0.1481481481481481,0.4444444444444444,0.25,cufft,1.0,13.34973931312561,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,8 8 1,8 4 2,8,0.2222222222222222,0.2592592592592592,0.5,cufft,1.0,13.349751710891724,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,16 2 2,16 4 1,2,0.1481481481481481,0.1111111111111111,0.0,cufft,1.0,13.348675727844238,polaris-gpu,64,64,4,True,5,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,12,0.2592592592592592,0.4444444444444444,0.75,cufft,-1.21539,19.48022079467773,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,cufft,1.0,25.27629947662353,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,4 4 4,4 4 4,8,0.4444444444444444,0.4444444444444444,0.5,cufft,1.0,28.19148898124695,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,16 2 2,64 1 1,2,0.1481481481481481,0.0,0.0,cufft,1.0,28.19148731231689,polaris-gpu,64,64,4,True,5,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,4 4 4,4,0.4444444444444444,0.4444444444444444,0.25,cufft,1.0,31.42351627349853,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-0.668381,37.2415030002594,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,4 4 4,8,0.2592592592592592,0.4444444444444444,0.5,cufft,1.0,41.17191195487976,polaris-gpu,64,64,4,True,4,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,8 8 1,4 4 4,16,0.2222222222222222,0.4444444444444444,1.0,cufft,1.0,41.17168426513672,polaris-gpu,64,64,4,True,5,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 4 2,4 4 4,16,0.2592592592592592,0.4444444444444444,1.0,cufft,-1.42186,42.90357637405396,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 8 1,16 2 2,16,0.2222222222222222,0.1481481481481481,1.0,cufft,-5.06707,44.59171748161316,polaris-gpu,64,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,16,0.2592592592592592,0.1481481481481481,1.0,cufft,-1.86316,49.65719890594482,polaris-gpu,64,64,4,True,2,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-1.88551,50.4595308303833,polaris-gpu,64,64,4,True,4,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,4 4 4,16,0.4444444444444444,0.4444444444444444,1.0,cufft,-2.29787,51.28933215141296,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,32 2 1,32 2 1,16,0.037037037037037,0.037037037037037,1.0,cufft,-2.90235,52.740790128707886,polaris-gpu,64,64,4,True,5,4
double,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,32 2 1,16,0.2222222222222222,0.037037037037037,1.0,cufft,-5.33957,54.778841972351074,polaris-gpu,64,64,4,True,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,64 1 1,16 2 2,16,0.0,0.1481481481481481,1.0,cufft,1.0,64.77713370323181,polaris-gpu,64,64,4,True,3,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,16 4 1,16 2 2,16,0.1111111111111111,0.1481481481481481,1.0,cufft,-1.37783,59.898314237594604,polaris-gpu,64,64,4,True,4,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 8 1,64 1 1,16,0.2222222222222222,0.0,1.0,cufft,-0.835157,65.03335642814636,polaris-gpu,64,64,4,True,2,4
