c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_qoz.json,30,2,2,-7.35027,16.499134302139282,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,12,3,3,-31.785,16.504521369934082,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,42,3,1,-35.6377,31.08432412147522,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,18,4,1,-29.7733,31.11022186279297,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,49,1,3,-35.1058,43.60772347450256,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,4,2,-69.179,43.83385348320007,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,37,3,4,-35.1058,56.18629193305969,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,2,1,-69.179,56.36462736129761,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,60,4,2,-36.186,68.30896258354187,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,4,1,-67.2025,68.54382395744324,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,48,2,1,-32.2204,80.58908128738403,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,4,1,-67.2025,80.82034468650818,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,4,1,-30.5466,92.11708331108093,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,4,2,-69.179,92.45512890815735,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,4,1,-32.6679,103.64427471160889,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,4,3,-69.179,103.99486947059631,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,1,1,-35.6377,115.82727670669556,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,4,4,-69.179,116.11243534088135,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,59,4,2,-35.1058,128.36565351486206,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,4,3,-69.179,128.60153722763062,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,3,2,-36.7514,141.30484199523926,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,4,4,-69.179,141.5437617301941,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,4,4,-33.128,152.84167456626892,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,4,3,-67.2025,153.13431811332703,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,48,4,4,-37.3347,164.92351484298706,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,4,2,-69.179,165.21535968780518,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,1,3,-38.5588,176.46140003204346,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,44,4,3,-67.2025,176.822523355484,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,45,2,2,-39.8659,188.29839444160461,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,4,3,-69.179,188.69568157196045,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,4,4,-37.9369,202.2429497241974,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,41,4,3,-39.8659,208.89627170562744,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,4,2,-39.8659,217.04239535331726,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,4,4,-67.2025,217.4840269088745,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,45,2,3,-36.186,231.38653755187988,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,4,2,-67.2025,231.63851881027222,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,42,4,3,-45.2324,246.13800144195557,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,43,4,1,-42.0016,249.8525595664978,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,42,4,4,-46.1194,254.43852996826172,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,37,4,3,-49.0018,258.2510964870453,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,48,4,2,-42.0016,262.21618270874023,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,16,4,3,-52.2686,266.63783168792725,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,2,2,-57.368,270.5530126094818,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,3,1,-42.7652,273.96284890174866,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,48,4,3,2.255,274.8453769683838,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,2,3,-36.186,285.09477376937866,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,2,2,-71.2754,285.43061113357544,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,52,4,3,-34.5895,296.4405846595764,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,1,2,-69.179,296.7893989086151,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,3,2,-34.5895,309.1378152370453,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,2,3,-67.2025,309.38542556762695,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,45,1,2,-37.3347,321.15569972991943,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,2,4,-69.179,321.4569854736328,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,2,1,-35.6377,332.0008671283722,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,1,3,-65.3358,332.3496515750885,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,2,4,-33.128,343.2465031147003,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,1,4,-69.179,343.595308303833,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,3,3,-37.9369,354.63951349258423,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,46,1,1,-71.2754,354.9483394622803,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,1,4,-35.6377,365.7866394519806,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,1,4,-67.2025,366.14019656181335,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,3,4,-37.9369,381.7436640262604,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,1,3,2.143,390.00891304016113,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,45,2,4,-67.2025,390.40100359916687,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,44,1,4,-36.7514,402.0585124492645,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,1,2,-69.179,402.3638231754303,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,47,2,3,-31.785,420.926744222641,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,3,4,-69.179,421.02409076690674,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,43,1,4,-36.7514,432.6244447231293,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,1,1,-67.2025,432.93787908554077,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,45,3,3,-37.3347,444.0303883552551,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,2,1,-69.179,444.3354058265686,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,2,4,-33.6012,455.1755573749542,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,3,1,-69.179,455.4757778644562,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,1,1,-31.785,466.5206527709961,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,45,3,2,-67.2025,466.7968282699585,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,46,3,1,-30.5466,477.62148332595825,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,3,4,-67.2025,477.9269690513611,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,48,1,1,-35.6377,489.46783447265625,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,47,3,3,-69.179,489.7718651294708,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,43,1,1,-31.3612,500.5191140174866,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,3,2,-65.3358,500.83017921447754,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,42,4,2,-39.2015,512.1202793121338,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,44,3,2,-67.2025,512.4324555397034,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,43,3,1,-33.128,523.6260402202606,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,44,3,3,-69.179,523.9296214580536,polaris-gpu,256,64,4,True,3,2
roibin_qoz.json,44,1,2,-35.6377,538.0802776813507,polaris-gpu,256,64,4,True,2,2
roibin_qoz.json,43,3,3,-67.2025,538.4169673919678,polaris-gpu,256,64,4,True,3,2
