p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-1.28269,22.478338956832886,theta-knl,512,64,False,4,4
float,64, , , , , ,0.5,0.5,4,fftw,-9.07562,25.034748315811157,theta-knl,512,64,False,2,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-7.50958,25.34163808822632,theta-knl,512,64,False,3,4
float,64, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-4.01624,27.59089159965515,theta-knl,512,64,False,5,4
float,64, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-4.3216,33.61965370178223,theta-knl,512,64,False,4,4
float,64, , ,-p2p_pl,-pencils,-r2c_dir 1,0.7033704360087547,0.5510764199867848,4,fftw,-6.58416,40.81954336166382,theta-knl,512,64,False,5,4
double,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,45.036418199539185,theta-knl,512,64,False,2,4
double,64, , , ,-slabs,-r2c_dir 2,0.9245243917278715,0.07158670702653513,4,fftw,2.137,46.340216875076294,theta-knl,512,64,False,3,4
float,64, , ,-p2p_pl, ,-r2c_dir 2,0.5312589535347603,0.8604201617615042,4,fftw,-10.2121,49.33474802970886,theta-knl,512,64,False,5,4
float,64, , ,-p2p, ,-r2c_dir 0,0.0632923889139364,0.49460166477290846,4,fftw,-1.49337,57.04339098930359,theta-knl,512,64,False,2,4
float,64,-reorder,-a2a, , , ,0.5756661397242702,0.5175869281154302,4,fftw,-5.28965,57.24807143211365,theta-knl,512,64,False,3,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.5299862561238826,0.8655836188670262,2,fftw,-10.3628,61.14118480682373,theta-knl,512,64,False,5,4
float,64, ,-a2a,-p2p, ,-r2c_dir 0,0.537347157777901,0.8655967909558812,4,fftw,-7.54779,66.824294090271,theta-knl,512,64,False,2,4
