c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_qoz.json,30,2,2,-5.72748,84.3119068145752,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,12,3,3,-5.93961,84.31160521507263,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,42,3,1,-6.89088,84.4591875076294,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,18,4,1,-5.01155,84.3620502948761,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,49,1,3,-5.34565,150.75410294532776,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,47,3,2,-5.26587,146.49534225463867,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,43,2,3,-6.08298,153.36609530448914,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,25,4,2,-5.88022,152.86729669570923,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,31,3,1,-5.37825,207.28214573860168,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,41,4,1,-4.99735,214.6400454044342,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,10,3,1,-5.26587,218.86880016326904,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,43,1,1,-5.17321,218.85640120506287,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,43,1,2,-5.65406,274.5345046520233,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,51,2,2,-5.54738,281.1421151161194,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,42,3,2,-5.15809,283.60295009613037,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,42,4,1,-5.58249,284.09448647499084,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,37,3,3,-5.49553,337.4567835330963,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,42,2,1,-5.04019,342.1920676231384,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,42,2,2,-5.17321,347.6094648838043,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,31,3,3,-6.0207,349.10655975341797,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,42,4,2,-5.4615,401.31336879730225,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,6,2,4,-6.08298,409.4552376270294,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,45,3,3,-5.70895,413.27092361450195,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,28,3,3,-5.5127,419.0755615234375,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,42,3,4,-5.41124,473.34432435035706,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,34,2,3,-5.91968,478.3206145763397,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,44,2,4,-6.06208,480.9388003349304,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,6,3,4,-6.34556,481.3759973049164,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,30,3,3,-5.29749,539.3804910182953,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,32,3,3,-6.0207,542.4370317459106,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,34,2,4,-6.55786,547.0655257701874,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,2,4,-6.12523,550.2298564910889,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,5,2,3,-6.2115,602.5456230640411,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,32,3,4,-5.72748,604.3957257270813,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,35,2,4,-6.14657,610.4347558021545,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,4,3,4,-5.80285,613.3448123931885,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,7,1,4,-6.46178,667.1133441925049,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,33,2,4,-6.34556,668.2098550796509,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,36,2,4,-6.55786,673.8502514362335,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,1,3,4,-6.50947,675.7077176570892,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,7,2,4,-6.04132,730.3021881580353,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,34,1,4,-6.55786,731.5830402374268,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,32,2,4,-5.74614,737.065191745758,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,5,2,4,-6.06208,739.4825522899628,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,8,2,4,-5.80285,794.0696377754211,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,33,1,4,-5.37825,796.9047133922577,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,2,3,4,2.143,760.7530748844147,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,4,2,4,-7.171,803.8081119060516,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,5,3,4,-6.60699,823.724203824997,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,6,4,4,-5.3295,857.6358895301819,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,6,1,4,-5.76492,859.470861196518,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,3,2,4,-6.14657,866.0246779918671,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,4,2,3,-5.88022,885.7611398696899,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,5,4,4,-5.65406,920.8053188323975,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,5,1,4,-5.52999,921.3417563438416,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,1,2,4,-6.78487,925.6402704715729,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,4,1,4,-7.171,947.88157081604,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,35,1,4,-5.56487,984.3832364082336,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,4,4,4,-6.60699,986.5021569728851,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,3,2,3,-5.95968,987.9105615615845,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,4,1,3,-6.41478,1010.3858773708344,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,1,4,-5.72748,1046.8553774356842,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,4,3,3,-5.3619,1051.2267253398895,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,3,3,4,-6.1897,1052.6296365261078,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,1,4,-5.91968,1072.4313752651215,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,4,2,2,-5.89988,1111.1830570697784,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,4,4,3,-6.0207,1111.6545901298523,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,1,1,4,-5.84128,1114.7019081115723,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,4,4,-6.97259,1140.344126701355,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,3,1,3,-5.69053,1173.8651235103607,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,1,2,3,-6.1897,1175.287840127945,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,1,4,4,-5.72748,1180.8860223293304,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,3,3,-6.36847,1201.717784166336,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,3,2,2,-5.97988,1240.8029384613037,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,1,1,3,-6.12523,1240.1693663597107,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,2,4,4,-5.67224,1244.6105289459229,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,4,3,-5.70895,1265.2198333740234,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,1,3,3,-6.10403,1303.4058692455292,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,2,2,3,-5.89988,1303.8774499893188,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,3,3,2,-5.1281,1308.7867739200592,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,1,2,-5.5127,1327.4107978343964,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,1,4,3,-5.93961,1366.9438800811768,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,2,1,3,-5.49553,1368.3203010559082,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,1,2,2,-6.04132,1371.5144681930542,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,1,2,1,-4.85968,1390.3376705646515,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,1,4,2,-5.67224,1433.9329957962036,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,2,4,3,-5.54738,1434.0023152828217,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,1,1,2,-6.00022,1434.5385494232178,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,2,3,3,-10.0231,1434.797636270523,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,1,3,2,-7.5711,1444.0092794895172,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,1,4,1,-5.97988,1501.7434363365173,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,2,2,2,-5.20373,1500.991261959076,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,1,2,-5.3947,1500.6246628761292,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,2,3,2,-7.00026,1502.1306517124176,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,1,3,1,-5.20373,1556.544249534607,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,4,2,-5.49553,1566.128521680832,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,2,3,1,-5.80285,1566.32869887352,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,1,1,1,-5.42789,1565.8825607299805,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,1,1,-16.6421,1567.366290807724,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,4,1,-5.69053,1596.4051065444946,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,3,4,1,-5.72748,1632.6210684776306,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,4,3,1,-5.18843,1630.414220571518,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,2,1,1,-5.61804,1631.7607910633087,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,3,2,1,-5.44465,1662.7962613105774,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,4,1,1,-5.47846,1691.194755077362,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,5,1,1,-5.61804,1696.5550832748413,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,42,1,1,-5.3619,1709.1319947242737,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,3,3,1,-5.04019,1724.4233739376068,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,7,1,1,-5.21913,1752.9466383457184,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,6,1,1,-4.92756,1761.4888982772827,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,8,1,1,-4.69166,1771.2623009681702,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,7,2,1,-5.44465,1786.954921245575,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,6,2,1,-5.86068,1816.080736875534,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,5,2,1,-4.55831,1823.8167614936829,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,4,2,1,-4.9692,1834.1514110565186,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,2,2,1,-5.31345,1850.3845233917236,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,58,2,1,-4.69166,1877.563044309616,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,53,2,1,-4.69166,1884.8944675922394,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,55,2,4,-6.27781,1894.8819279670715,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,51,2,4,-6.58233,1911.359096288681,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,50,2,4,-6.1897,1945.5887258052826,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,49,2,4,-6.86407,1952.5400431156158,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,48,2,4,-5.65406,1957.0156779289246,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,48,1,4,-5.822,1973.342943906784,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,50,1,4,-6.00022,2009.7804036140442,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,49,3,4,-5.80285,2014.2731866836548,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,49,2,3,-5.88022,2018.998855829239,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,49,1,4,-6.08298,2036.8786852359772,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,49,4,4,-5.70895,2070.2665333747864,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,49,3,3,-6.06208,2079.3117265701294,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,49,3,2,-5.11323,2082.885432243347,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,60,3,4,-5.78382,2101.0177671909332,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,51,3,4,-5.93961,2135.134777069092,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,52,3,4,-6.23345,2140.598284006119,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,51,4,4,-5.5127,2148.082597732544,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,52,2,4,-5.65406,2164.0105521678925,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,51,1,4,-5.49553,2198.7305171489716,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,51,2,3,-7.00026,2205.0411500930786,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,52,1,4,-5.65406,2209.116851568222,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,51,3,3,-5.47846,2226.4049253463745,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,53,2,4,-6.2115,2261.724987745285,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,52,2,3,-5.822,2269.4888763427734,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,54,2,4,-5.86068,2275.911101579666,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,52,1,3,-5.89988,2287.294946908951,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,54,3,4,-5.97988,2321.7421526908875,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,53,2,3,-5.41124,2332.7853388786316,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,53,3,4,-6.65685,2339.2537302970886,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,55,3,4,-5.84128,2352.90096783638,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,58,3,4,-5.01155,2405.984889984131,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,54,3,3,-5.95968,2393.676567554474,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,54,4,4,-5.63599,2404.5016434192657,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,56,3,4,-6.25555,2419.2038567066193,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,55,4,4,-5.04019,2454.766366004944,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,55,2,3,-6.58233,2468.550236225128,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,55,1,4,-5.84128,2467.5277512073517,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,56,2,4,-6.46178,2480.1913499832153,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,55,3,3,-5.89988,2514.2841453552246,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,57,2,4,-6.27781,2532.534688234329,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,55,1,3,-6.89088,2533.2515194416046,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,56,2,3,-6.23345,2541.3325340747833,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,56,1,4,-6.43819,2573.3753123283386,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,57,1,4,-6.34556,2595.2869505882263,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,56,3,3,-5.3947,2598.888750553131,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,56,1,3,-6.50947,2604.7297427654266,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,60,1,4,-7.11317,2634.410024881363,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,59,1,4,-6.16806,2662.3271441459656,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,57,1,3,-5.70895,2669.452712059021,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,57,2,3,-5.86068,2671.953531265259,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,58,1,4,-5.97988,2713.7990169525146,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,60,1,3,-5.54738,2725.2284960746765,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,60,2,4,-5.60021,2732.5070872306824,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,58,1,3,-4.99735,2734.408464193344,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,59,2,4,-6.50947,2770.9329075813293,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,60,1,2,-5.42789,2790.2294034957886,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,60,4,4,-6.06208,2796.207056283951,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,59,1,3,-5.11323,2798.062869310379,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,59,3,4,-6.78487,2831.0748767852783,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,59,2,3,-5.44465,2859.6945192813873,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,59,4,4,-6.48553,2859.057637691498,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,60,4,3,-5.20373,2861.4150273799896,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,60,2,3,-6.0207,2887.9970593452454,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,59,3,3,-6.27781,2921.5628275871277,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,59,4,3,-5.4615,2924.470718860626,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,60,1,1,-5.61804,2922.564555644989,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,60,3,3,-5.63599,2951.05832362175,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,60,3,2,-4.99735,2985.020165681839,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,59,4,1,-5.67224,2985.4656064510345,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,60,2,2,-6.1897,2988.9261395931244,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,59,2,2,-6.73307,3012.2604553699493,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,58,4,1,-4.42122,3049.5296626091003,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,58,3,1,-4.95524,3049.670005083084,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,60,4,1,-5.47846,3052.7252616882324,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,56,3,1,-5.58249,3073.6939759254456,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,55,3,1,-5.08376,3112.738699913025,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,54,1,1,-5.91968,3113.3396394252777,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,50,3,1,-5.60021,3113.5194272994995,polaris-gpu,64,64,4,True,4,4
roibin_qoz.json,47,4,1,-8.90942,3113.9477348327637,polaris-gpu,64,64,4,True,5,4
roibin_qoz.json,45,4,1,-8.01848,3127.591132879257,polaris-gpu,64,64,4,True,2,4
roibin_qoz.json,44,4,1,-10.2562,3136.678529024124,polaris-gpu,64,64,4,True,3,4
roibin_qoz.json,43,4,1,-9.14023,3136.6778202056885,polaris-gpu,64,64,4,True,4,4
