p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.5008833444306013,0.37228939146585793,8,cufft,2.143,715.3327288627625,polaris-gpu,16,4,True,3,4
double,1024, , , , , ,0.49444931320094,0.9179200197403873,12,cufft,2.143,713.9351305961609,polaris-gpu,16,4,True,5,4
float,1024,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.867078116631509,0.8000401792745732,2,cufft,2.143,735.067901134491,polaris-gpu,16,4,True,2,4
float,1024, , ,-p2p,-slabs,-r2c_dir 0,0.4978966416339484,0.5291413780672352,8,cufft,2.143,739.740758895874,polaris-gpu,16,4,True,3,4
float,1024,-reorder, , ,-slabs, ,0.88694469362936,0.4641063804292237,4,cufft,2.143,741.193118095398,polaris-gpu,16,4,True,5,4
double,1024, ,-a2av,-p2p_pl, , ,0.5964448575938409,0.9466520976276724,8,cufft,2.143,760.5562653541565,polaris-gpu,16,4,True,2,4
float,1024,-reorder,-a2av,-p2p,-pencils, ,0.809091487815393,0.4245873414037973,16,cufft,2.143,758.436178445816,polaris-gpu,16,4,True,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.7455824359763957,0.8999391562569627,8,cufft,2.143,764.6659474372864,polaris-gpu,16,4,True,5,4
double,1024, , , , , ,0.5085531173121052,0.6256329990489744,2,cufft,2.143,791.4728264808655,polaris-gpu,16,4,True,3,4
double,1024, , , , ,-r2c_dir 2,0.4992811840081026,0.4394636435814123,2,cufft,2.143,794.2079646587372,polaris-gpu,16,4,True,2,4
float,1024, ,-a2a,-p2p, , ,0.4448911461066225,0.8077221796262151,8,cufft,2.143,793.513466835022,polaris-gpu,16,4,True,5,4
double,1024,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.9661670492852654,0.4511096435228533,4,cufft,2.143,821.3162972927094,polaris-gpu,16,4,True,3,4
float,1024, , , ,-pencils, ,0.765664795597176,0.7625254392485855,16,cufft,2.143,814.3208854198456,polaris-gpu,16,4,True,2,4
float,1024, ,-a2av, , , ,0.22431967881143655,0.8814970452387854,16,cufft,2.143,815.955117225647,polaris-gpu,16,4,True,5,4
float,1024,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,0.6447731358190222,0.8290726228493257,8,cufft,2.143,837.7261171340942,polaris-gpu,16,4,True,2,4
float,1024, , ,-p2p_pl, ,-r2c_dir 1,0.48803373738321787,0.35791741748885175,16,cufft,2.143,834.668054819107,polaris-gpu,16,4,True,5,4
float,1024, ,-a2av, ,-pencils, ,0.9569682582520205,0.860046181624509,8,cufft,2.143,843.3721776008606,polaris-gpu,16,4,True,3,4
float,1024, , , ,-pencils, ,0.49926486578244245,0.6617237135485091,16,cufft,2.143,852.6804995536804,polaris-gpu,16,4,True,5,4
float,1024,-reorder, , ,-pencils, ,0.909011327171239,0.4287676938631978,2,cufft,2.143,865.4600074291229,polaris-gpu,16,4,True,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,0.5869874130006989,0.49575274685270176,2,cufft,2.143,871.6204905509949,polaris-gpu,16,4,True,3,4
float,1024,-no-reorder,-a2a,-p2p_pl, , ,0.49511780096143676,0.9597809883116344,4,cufft,2.143,878.6995372772217,polaris-gpu,16,4,True,5,4
double,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7239383315468395,0.9627535832387519,4,cufft,2.143,893.3400197029114,polaris-gpu,16,4,True,2,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,0.49979681555849276,0.39162184532721467,16,cufft,2.143,891.3120512962341,polaris-gpu,16,4,True,3,4
double,1024,-reorder, , ,-pencils,-r2c_dir 2,0.9006099496987634,0.5376232946387467,8,cufft,2.143,905.5822310447693,polaris-gpu,16,4,True,5,4
float,1024,-reorder, ,-p2p_pl, , ,0.8722725330763627,0.2781475488484385,12,cufft,2.143,910.8283755779266,polaris-gpu,16,4,True,3,4
float,1024, , ,-p2p,-slabs, ,0.49986471690182377,0.9731214019940315,8,cufft,2.143,915.8427972793579,polaris-gpu,16,4,True,2,4
float,1024, ,-a2av,-p2p,-pencils,-r2c_dir 0,0.8743091408862917,0.3408559796055086,2,cufft,2.143,934.6132645606995,polaris-gpu,16,4,True,5,4
float,1024,-reorder, , , , ,0.7277907456998606,0.4534132982075746,16,cufft,2.143,926.0538101196289,polaris-gpu,16,4,True,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6777481126251019,0.95699681188611,2,cufft,2.143,940.5884532928467,polaris-gpu,16,4,True,3,4
float,1024, , ,-p2p_pl,-slabs, ,0.6070135881716465,0.661797789954438,8,cufft,2.143,942.1802654266357,polaris-gpu,16,4,True,2,4
float,1024, , , , , ,0.24269690245474285,0.49724352135051697,16,cufft,2.143,944.9643933773041,polaris-gpu,16,4,True,4,4
double,1024, , ,-p2p_pl,-pencils, ,0.49879007127927766,0.6265497587453094,2,cufft,2.143,966.1345314979553,polaris-gpu,16,4,True,5,4
double,1024,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7001111376493938,0.9308155097435461,16,cufft,2.143,962.442316532135,polaris-gpu,16,4,True,3,4
float,1024, , ,-p2p_pl,-slabs,-r2c_dir 1,0.6361613154572389,0.6395506183952036,8,cufft,2.143,967.2987422943115,polaris-gpu,16,4,True,2,4
double,1024, , , ,-pencils, ,0.8869351644692309,0.5040988693314352,16,cufft,2.143,967.4251234531403,polaris-gpu,16,4,True,4,4
float,1024, ,-a2av,-p2p_pl, ,-r2c_dir 1,0.4980453972109985,0.29678150499055445,4,cufft,2.143,987.917186498642,polaris-gpu,16,4,True,3,4
float,1024,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,0.8991605487098889,0.9359384821375709,12,cufft,2.143,987.6699578762054,polaris-gpu,16,4,True,2,4
float,1024,-no-reorder,-a2av, , ,-r2c_dir 2,0.4957408351565922,0.9505615412846654,12,cufft,2.143,991.6976158618927,polaris-gpu,16,4,True,4,4
float,1024,-reorder, , ,-pencils, ,0.8060882452208374,0.4990080047385501,16,cufft,2.143,991.6944499015808,polaris-gpu,16,4,True,5,4
float,1024,-no-reorder, , , ,-r2c_dir 2,0.4996923934734734,0.7021349442767242,12,cufft,1.0,1289.273461341858,polaris-gpu,16,4,True,2,4
double,1024, ,-a2av,-p2p,-pencils,-r2c_dir 2,0.7944485933541287,0.41620578130352437,12,cufft,2.143,1010.2879033088684,polaris-gpu,16,4,True,3,4
double,1024,-no-reorder,-a2a,-p2p, , ,0.49903647073648394,0.8546822598866662,8,cufft,2.143,1021.6999001502991,polaris-gpu,16,4,True,4,4
double,1024,-reorder, ,-p2p_pl,-slabs, ,0.6227715036894184,0.45837287550435335,2,cufft,2.143,1025.1315269470215,polaris-gpu,16,4,True,5,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,0.49817464059649086,0.16269494786385263,8,cufft,2.143,1035.1637618541718,polaris-gpu,16,4,True,3,4
float,1024, , , ,-slabs, ,0.9715975310421779,0.8072780699714432,8,cufft,2.143,1045.5343046188354,polaris-gpu,16,4,True,4,4
float,1024, ,-a2a, ,-slabs,-r2c_dir 1,0.5001634962563843,0.47290212808519394,16,cufft,2.143,1043.7371273040771,polaris-gpu,16,4,True,5,4
float,1024,-reorder, , ,-pencils, ,0.8890742901420512,0.7908285327676343,8,cufft,2.143,1057.607634305954,polaris-gpu,16,4,True,3,4
double,1024, ,-a2av,-p2p, , ,0.3465028000551751,0.2844997563480547,2,cufft,2.143,1075.3432075977325,polaris-gpu,16,4,True,5,4
double,1024,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,0.7801793535292102,0.19398814892490657,2,cufft,2.143,1078.8491632938385,polaris-gpu,16,4,True,4,4
float,1024, , ,-p2p,-pencils, ,0.22069256866420195,0.8888357138631143,8,cufft,2.143,1085.915334224701,polaris-gpu,16,4,True,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.6138218493749426,0.2821393402084732,2,cufft,2.143,1101.5109252929688,polaris-gpu,16,4,True,5,4
float,1024,-no-reorder, , , , ,0.8741148034533104,0.3764633453835371,8,cufft,2.143,1104.2572829723358,polaris-gpu,16,4,True,4,4
float,1024, ,-a2av, ,-pencils, ,0.49584098830531487,0.8845991594160375,12,cufft,2.143,1104.3179473876953,polaris-gpu,16,4,True,3,4
double,1024,-reorder,-a2av,-p2p, ,-r2c_dir 1,0.710035771826161,0.9328693342554358,4,cufft,2.143,1130.283147096634,polaris-gpu,16,4,True,5,4
double,1024, ,-a2av,-p2p_pl, , ,0.22607260942818597,0.8900357377503372,8,cufft,2.143,1133.0006184577942,polaris-gpu,16,4,True,3,4
float,1024,-no-reorder,-a2av,-p2p, ,-r2c_dir 0,0.3046917159479655,0.8191080208977032,4,cufft,2.143,1131.1561799049377,polaris-gpu,16,4,True,4,4
float,1024, , ,-p2p_pl, , ,0.3144320786750586,0.5008699705630106,4,cufft,2.143,1155.3467481136322,polaris-gpu,16,4,True,4,4
double,1024, , , ,-pencils,-r2c_dir 1,0.4644603327229805,0.8850834881890975,8,cufft,2.143,1159.329303264618,polaris-gpu,16,4,True,3,4
float,1024, , ,-p2p_pl, , ,0.6097222275731259,0.855259070924822,8,cufft,2.143,1158.3828346729279,polaris-gpu,16,4,True,5,4
float,1024, , ,-p2p, , ,0.5000271179304903,0.6225449135701819,4,cufft,2.143,1182.3119781017303,polaris-gpu,16,4,True,4,4
float,1024,-reorder, , ,-slabs, ,0.500007437037832,0.3404109808501353,16,cufft,2.143,1176.2511014938354,polaris-gpu,16,4,True,3,4
float,1024,-reorder,-a2av, , , ,0.49870300944015555,0.1545482450991782,2,cufft,2.143,1187.6066150665283,polaris-gpu,16,4,True,5,4
double,1024,-reorder, ,-p2p,-pencils,-r2c_dir 2,0.8799882111000825,0.23999633931822983,2,cufft,2.143,1208.7950212955475,polaris-gpu,16,4,True,3,4
double,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,0.7837832324069519,0.9294024823067749,12,cufft,2.143,1202.9431688785553,polaris-gpu,16,4,True,4,4
float,1024, , ,-p2p_pl,-slabs, ,0.6354173015368726,0.5793524978218219,8,cufft,2.143,1212.7578704357147,polaris-gpu,16,4,True,5,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,0.8687991103655833,0.3718412352449161,2,cufft,2.143,1229.829642534256,polaris-gpu,16,4,True,4,4
float,1024, , ,-p2p_pl,-pencils,-r2c_dir 2,0.8598272277168908,0.45533734796068415,16,cufft,2.143,1227.1665682792664,polaris-gpu,16,4,True,3,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.7892924018276947,0.3132277764651714,12,cufft,2.143,1231.2223298549652,polaris-gpu,16,4,True,5,4
double,1024, ,-a2a,-p2p,-slabs, ,0.31748074326566034,0.2801761668302942,2,cufft,2.143,1257.7448058128357,polaris-gpu,16,4,True,3,4
double,1024,-no-reorder,-a2av, , ,-r2c_dir 1,0.35471740434342725,0.8554183786087807,8,cufft,2.143,1259.3171219825745,polaris-gpu,16,4,True,4,4
float,1024, , ,-p2p,-slabs, ,0.6229808462916208,0.63595126024015,8,cufft,2.143,1257.1725611686707,polaris-gpu,16,4,True,5,4
float,1024, ,-a2a, , ,-r2c_dir 1,0.49672013236500534,0.8864177177340645,4,cufft,2.143,1281.7429268360138,polaris-gpu,16,4,True,3,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.4989711484352831,0.26802349790643576,4,cufft,2.143,1284.8815531730652,polaris-gpu,16,4,True,4,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,0.610878739157158,0.6290845095392197,12,cufft,2.143,1281.4259254932404,polaris-gpu,16,4,True,5,4
float,1024,-no-reorder, , ,-slabs, ,0.3282862375223373,0.8426660340632518,8,cufft,2.143,1305.0968856811523,polaris-gpu,16,4,True,3,4
float,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.7190111166179746,0.977387698437648,12,cufft,2.143,1303.5342597961426,polaris-gpu,16,4,True,5,4
float,1024,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.6273531047896158,0.4542213060613861,12,cufft,2.143,1306.1551022529602,polaris-gpu,16,4,True,4,4
float,1024,-no-reorder, , , ,-r2c_dir 2,0.6136721882420405,0.7220138657676667,12,cufft,2.143,1308.7613878250122,polaris-gpu,16,4,True,2,4
float,1024,-no-reorder, ,-p2p, ,-r2c_dir 2,0.2006707680650699,0.7041850641664034,12,cufft,1.0,1605.1300384998322,polaris-gpu,16,4,True,3,4
float,1024,-no-reorder, , , ,-r2c_dir 1,0.49911434300157675,0.8251994804259407,12,cufft,2.143,1324.5723514556885,polaris-gpu,16,4,True,4,4
double,1024, , , , ,-r2c_dir 1,0.4967706625588858,0.7951645614811081,8,cufft,2.143,1332.2794539928436,polaris-gpu,16,4,True,5,4
