p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,4,0.3116883116883117,0.1948051948051948,1.0,fftw,-217.852,34.18694806098938,theta-knl,2048,256,64,False,2,4
float,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,16 16 8,64 32 1,2,0.4025974025974026,0.1948051948051948,0.0,fftw,-891.36,33.13379883766174,theta-knl,2048,256,64,False,3,4
float,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-1027.62,32.883214235305786,theta-knl,2048,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,4,0.3116883116883117,0.1948051948051948,1.0,fftw,-1063.88,33.13118577003479,theta-knl,2048,256,64,False,5,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,32 16 4,64 32 1,2,0.2987012987012987,0.1948051948051948,0.0,fftw,-734.066,47.88714504241944,theta-knl,2048,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,4,0.3116883116883117,0.1948051948051948,1.0,fftw,-1051.38,53.43430733680725,theta-knl,2048,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,16 16 8,64 32 1,2,0.4025974025974026,0.1948051948051948,0.0,fftw,-1017.47,53.58353924751282,theta-knl,2048,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,4,0.5194805194805194,0.1948051948051948,1.0,fftw,-1004.3,53.63096857070923,theta-knl,2048,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,4,0.3116883116883117,0.1948051948051948,1.0,fftw,-1013.91,62.74332237243652,theta-knl,2048,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-962.507,68.5285861492157,theta-knl,2048,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,2,0.3116883116883117,0.1948051948051948,0.0,fftw,-1034.73,72.47145009040833,theta-knl,2048,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-947.548,72.57353281974792,theta-knl,2048,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-903.269,77.95335268974304,theta-knl,2048,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-966.466,83.56030702590942,theta-knl,2048,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,16 16 8,64 32 1,2,0.4025974025974026,0.1948051948051948,0.0,fftw,-997.462,87.40227770805359,theta-knl,2048,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,2,0.3116883116883117,0.1948051948051948,0.0,fftw,-861.135,90.35548067092896,theta-knl,2048,256,64,False,2,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,4,0.3116883116883117,0.1948051948051948,1.0,fftw,-909.49,92.88835406303406,theta-knl,2048,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,16 16 8,64 32 1,4,0.4025974025974026,0.1948051948051948,1.0,fftw,-944.87,98.48461437225342,theta-knl,2048,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-1018.22,102.24633193016052,theta-knl,2048,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 16 16,64 32 1,4,0.5194805194805194,0.1948051948051948,1.0,fftw,-382.146,108.16216373443604,theta-knl,2048,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,4,0.5194805194805194,0.1948051948051948,1.0,fftw,-954.391,108.0338010787964,theta-knl,2048,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 16 16,64 32 1,4,0.5194805194805194,0.1948051948051948,1.0,fftw,-900.821,113.82299423217772,theta-knl,2048,256,64,False,3,4
float,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,8 16 16,64 32 1,2,0.5194805194805194,0.1948051948051948,0.0,fftw,-989.569,117.34218382835388,theta-knl,2048,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,32 8 8,64 32 1,2,0.3116883116883117,0.1948051948051948,0.0,fftw,-965.579,122.9233512878418,theta-knl,2048,256,64,False,2,4
float,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 16 16,8 16 16,4,0.5194805194805194,0.5194805194805194,1.0,fftw,-610.599,127.95057153701782,theta-knl,2048,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 16 16,64 32 1,4,0.5194805194805194,0.1948051948051948,1.0,fftw,-910.454,128.98959374427795,theta-knl,2048,256,64,False,3,4
