p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,4,fftw,-573.154,24.25773000717163,theta-knl,2048,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-614.31,25.664329767227173,theta-knl,2048,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-101.693,23.557842016220093,theta-knl,2048,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-149.001,22.007185220718384,theta-knl,2048,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-220.338,42.33473300933838,theta-knl,2048,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,48.79729747772217,theta-knl,2048,64,False,2,4
double,512, , , ,-slabs,-r2c_dir 2,0.9245243917278715,0.07158670702653513,4,fftw,-98.9228,40.42737317085266,theta-knl,2048,64,False,3,4
float,512, , ,-p2p_pl,-pencils,-r2c_dir 1,0.7033704360087547,0.5510764199867848,4,fftw,-1034.59,41.65743947029114,theta-knl,2048,64,False,4,4
float,512,-reorder, ,-p2p, , ,0.5081189797223241,0.6896884263333977,4,fftw,-609.19,60.381751537323,theta-knl,2048,64,False,3,4
float,512, , ,-p2p, ,-r2c_dir 1,0.9322991570130983,0.5511437674661986,2,fftw,-897.667,55.88347768783569,theta-knl,2048,64,False,4,4
float,512, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,0.698522532906967,0.5370225316949047,4,fftw,-90.9055,65.75023245811462,theta-knl,2048,64,False,5,4
float,512,-reorder, , , ,-r2c_dir 1,0.49865249511267595,0.7564421859342422,4,fftw,-670.647,109.4384069442749,theta-knl,2048,64,False,2,4
double,512, , ,-p2p_pl, ,-r2c_dir 1,0.9518193439457828,0.5626172209901092,4,fftw,-226.619,72.95979952812195,theta-knl,2048,64,False,4,4
float,512, , ,-p2p, ,-r2c_dir 1,0.7592003995971465,0.5489770452742341,4,fftw,-591.115,76.28806948661804,theta-knl,2048,64,False,3,4
