p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-37.5911,110.70085978507996,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-43.9338,113.29370403289796,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-47.3774,114.9120044708252,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-43.631,116.67305660247804,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-35.9095,118.76021933555604,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-43.4397,121.412837266922,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-43.6595,123.14527559280396,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-45.6859,124.96446323394775,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-37.2163,126.8036425113678,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-44.0516,129.49825954437256,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-44.4797,131.56907105445862,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-44.2775,133.24179363250732,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-46.6163,135.1248197555542,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-44.339,137.5008466243744,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-43.788,139.59109497070312,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-43.2895,141.37713265419006,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-43.1988,143.08750534057617,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-46.9602,145.43079710006714,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-43.5532,147.61007523536682,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-37.6456,149.5583267211914,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-44.1071,151.43408155441284,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-44.4008,153.40367674827576,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-45.1463,155.6253490447998,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-43.1201,157.60906767845154,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,159.16440176963806,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-44.5011,161.290913105011,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-44.1639,163.69220495224,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-46.023,165.6407539844513,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 0,256 1 1,256 1 1,4,fftw,2.137,167.37492179870603,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-43.7358,169.43113660812378,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-44.6934,171.786803483963,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-44.8922,173.7241461277008,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-46.2482,175.53897404670715,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-43.5543,177.4604995250702,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-35.7817,179.73293113708496,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-44.4472,181.68918704986567,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-38.1505,183.5588822364807,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-45.5779,185.50563597679132,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-35.6065,187.649267911911,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-43.4126,189.7576968669892,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-37.9427,191.61509156227112,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-21.6746,194.01307892799372,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.5174,195.65251970291132,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-37.8248,197.82579135894773,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-37.3006,199.61691546440125,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-38.1195,202.09239649772644,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-36.1578,203.85070824623108,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-41.0111,205.83003282547,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-38.0904,207.88398003578183,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-38.39,210.12517309188843,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-28.6959,212.12160992622373,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-38.7794,213.77758741378784,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-28.054,215.80676770210263,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-37.3412,218.130042552948,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder, , ,-slabs,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-37.7995,220.10753560066223,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-37.5782,222.02954268455505,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-38.2719,223.82442140579224,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
float,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-28.9662,226.14083218574524,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.8552,228.18670678138733,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-37.9179,230.1104371547699,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-37.0421,231.8754136562348,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-26.2391,234.16160488128665,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,235.90598940849304,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-37.7943,238.14079809188843,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
float,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-28.1699,240.01635003089905,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-38.1592,242.1586844921112,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-22.9352,244.2699625492096,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-35.8914,246.1120564937592,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-35.4522,248.0850067138672,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-35.2875,250.2589199543,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.6699,252.3193881511688,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-28.3242,254.1647679805756,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,255.815988779068,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-35.6647,258.3095145225525,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-35.607,260.1718735694885,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.4427,262.2772324085236,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-36.1876,264.0631699562073,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-36.9384,266.4809262752533,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.4134,268.2184040546417,theta-knl,256,256,64,False,0.0,0.0,1.0,3,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-35.3906,270.3438103199005,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-35.2852,272.3036336898804,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-19.3803,274.8182165622711,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-37.613,276.2544918060303,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-36.4825,278.3670094013214,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
float,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-27.5048,280.3717212677002,theta-knl,256,256,64,False,0.0,0.0,1.0,5,4
float,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 1,256 1 1,256 1 1,4,fftw,-28.2197,282.7696647644043,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-21.7695,284.73260164260864,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-21.5514,286.8856108188629,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-22.0232,288.5268449783325,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,290.5109088420868,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,292.3864014148712,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,294.8824248313904,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-23.301,297.21043395996094,theta-knl,256,256,64,False,0.0,0.0,1.0,2,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-21.3964,299.1686313152313,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
float,128,128,128,-reorder, , ,-pencils,-r2c_dir 0,256 1 1,256 1 1,2,fftw,2.137,300.2781162261963,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,4,fftw,-22.1628,303.1513149738312,theta-knl,256,256,64,False,0.0,0.0,1.0,4,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-26.2864,305.2020211219788,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 2,256 1 1,256 1 1,2,fftw,-27.9103,307.2643885612488,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-22.8695,309.0280981063843,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-26.9174,311.09523725509644,theta-knl,256,256,64,False,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-13.5067,313.5041234493256,theta-knl,256,256,64,False,0.0,0.0,0.0,2,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-26.2398,315.3918058872223,theta-knl,256,256,64,False,0.0,0.0,0.0,3,4
double,128,128,128,-reorder, , ,-slabs,-r2c_dir 1,256 1 1,256 1 1,2,fftw,-22.7534,317.04303908348083,theta-knl,256,256,64,False,0.0,0.0,0.0,5,4
