p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, , , , , ,0.5,0.5,16,cufft,-19.418,5.4325032234191895,polaris-gpu,4,4,True,2,4
float,128,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,-31.1601,4.980079650878906,polaris-gpu,4,4,True,3,4
float,128, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-52.4183,5.080478191375732,polaris-gpu,4,4,True,4,4
float,128, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-97.1993,5.482222080230713,polaris-gpu,4,4,True,5,4
float,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,-203.438,6.27882981300354,polaris-gpu,4,4,True,3,4
double,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,-193.878,7.850981712341309,polaris-gpu,4,4,True,2,4
double,128,-reorder,-a2a,-p2p_pl, , ,0.13326999026271835,0.44509679821536874,16,cufft,-39.5461,11.103102684020996,polaris-gpu,4,4,True,2,4
double,128, , ,-p2p_pl,-slabs,-r2c_dir 2,0.6000359353813127,0.9934690392441712,4,cufft,-130.264,11.453450441360474,polaris-gpu,4,4,True,3,4
float,128, ,-a2a,-p2p_pl,-pencils, ,0.6714507969849209,0.7766262216164729,4,cufft,-86.0726,11.203123331069946,polaris-gpu,4,4,True,4,4
float,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7543374249461555,0.20697204378075895,16,cufft,-160.54,11.846375703811646,polaris-gpu,4,4,True,5,4
double,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.8022248625718292,0.3279096118377407,12,cufft,-156.656,13.415082931518555,polaris-gpu,4,4,True,2,4
double,128,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.8790812529829616,0.9280434108035354,4,cufft,-40.7648,16.7848379611969,polaris-gpu,4,4,True,2,4
float,128,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.7366921044302175,0.0924120729186132,12,cufft,-93.2295,16.982625722885132,polaris-gpu,4,4,True,3,4
float,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7984570007638873,0.9266477232853995,12,cufft,-69.0635,16.884008646011353,polaris-gpu,4,4,True,4,4
double,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.8635751314900894,0.34441161950943555,2,cufft,-196.13,17.870179653167725,polaris-gpu,4,4,True,5,4
double,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7444507287813799,0.15052129071668707,16,cufft,-160.733,19.13321042060852,polaris-gpu,4,4,True,2,4
double,128,-reorder,-a2av,-p2p, ,-r2c_dir 2,0.7719891457189246,0.0665388164500007,12,cufft,-17.574,23.31096625328064,polaris-gpu,4,4,True,2,4
double,128,-reorder, ,-p2p,-pencils,-r2c_dir 2,0.7611886334554246,0.37269276985422384,2,cufft,-23.4543,24.312896013259888,polaris-gpu,4,4,True,3,4
float,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.9009217599810336,0.3324300801823117,2,cufft,-25.1239,24.5615291595459,polaris-gpu,4,4,True,4,4
double,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.14618852919348868,0.38722689758309436,2,cufft,-47.1695,25.042110681533813,polaris-gpu,4,4,True,5,4
