p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1400,-no-reorder, , ,-pencils,-r2c_dir 0,0.5,0.5,0.5,cufft,-885.149,18.313974380493164,polaris-gpu,32,64,4,True,2,4
float,1400,-no-reorder, , ,-pencils,-r2c_dir 1,0.4957504021435157,0.8193757852967771,0.4242096493369937,cufft,-828.985,18.75173807144165,polaris-gpu,32,64,4,True,3,4
double,1400,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.8110929327294876,0.2110331200078884,0.1230781564562224,cufft,-239.157,34.14797353744507,polaris-gpu,32,64,4,True,5,4
double,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,0.5386905782649846,0.2906938483056966,0.7886983270756672,cufft,-223.781,37.10204076766968,polaris-gpu,32,64,4,True,4,4
double,1400,-no-reorder, , ,-slabs,-r2c_dir 0,0.561035685449545,0.4958845622229856,0.9549862637372404,cufft,-639.493,37.77974820137024,polaris-gpu,32,64,4,True,3,4
double,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.4684849790984562,0.9685568342830724,0.5830073336487158,cufft,-773.531,54.57806563377381,polaris-gpu,32,64,4,True,3,4
double,1400,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.2046972023389768,0.7805686191616852,0.1767652374955439,cufft,-287.594,64.53022313117981,polaris-gpu,32,64,4,True,5,4
double,1400,-no-reorder, , ,-pencils,-r2c_dir 2,0.5178378241248203,0.1206129479418527,0.1023674506050076,cufft,-247.802,71.64523959159851,polaris-gpu,32,64,4,True,4,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 1,0.2179987626073145,0.6555999282239698,0.963879820607858,cufft,-696.959,72.53965592384338,polaris-gpu,32,64,4,True,3,4
double,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,0.8874188451765209,0.9711957534467512,0.6734157841622838,cufft,-121.569,74.01636171340942,polaris-gpu,32,64,4,True,2,4
float,1400,-reorder, , ,-pencils,-r2c_dir 2,0.3544451900474499,0.9054778107915108,0.5300599750864907,cufft,-1186.62,79.78458333015442,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder, , ,-pencils,-r2c_dir 1,0.4943363339062875,0.814679594439912,0.514834979950132,cufft,-845.714,88.2845778465271,polaris-gpu,32,64,4,True,3,4
float,1400,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.3701242327547089,0.8353988412087998,0.8301514768189515,cufft,-863.7,90.879314661026,polaris-gpu,32,64,4,True,4,4
float,1400,-reorder, , ,-pencils,-r2c_dir 1,0.4972535890742653,0.6354625762523098,0.2409790560299206,cufft,-652.852,91.52761673927309,polaris-gpu,32,64,4,True,2,4
float,1400,-reorder, , ,-pencils,-r2c_dir 0,0.0719144938646565,0.957544665891405,0.5320290599227412,cufft,-834.442,96.72837495803832,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,0.4136243180778861,0.841488382374475,0.4058233139055593,cufft,-1047.37,103.48299527168274,polaris-gpu,32,64,4,True,3,4
float,1400,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.4873869203184265,0.8416979349280618,0.4916547623295779,cufft,-1255.65,105.61650490760805,polaris-gpu,32,64,4,True,2,4
float,1400,-no-reorder, , ,-pencils,-r2c_dir 2,0.1472446951654474,0.8144973261143257,0.4980287562477962,cufft,-1404.6,106.21796083450316,polaris-gpu,32,64,4,True,4,4
float,1400,-reorder, , ,-slabs,-r2c_dir 2,0.0939562700231231,0.9723006100918098,0.5100063906178401,cufft,-1574.87,110.4450831413269,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.4828195169448969,0.8920184090028891,0.3406865949495898,cufft,-1072.79,121.03886342048644,polaris-gpu,32,64,4,True,2,4
float,1400,-no-reorder, , ,-pencils,-r2c_dir 2,0.0330935400607228,0.8651653229611316,0.4677168863947738,cufft,-1341.48,121.36284613609314,polaris-gpu,32,64,4,True,4,4
double,1400,-reorder, , ,-pencils,-r2c_dir 2,0.2995086766945745,0.8813326763526399,0.5162092878084873,cufft,-576.96,123.30214071273804,polaris-gpu,32,64,4,True,3,4
float,1400,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.1124131417834405,0.8865401622320527,0.4983209688610706,cufft,-1807.75,123.7159674167633,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder, , ,-pencils,-r2c_dir 2,0.0721081943980684,0.8526078202466557,0.5020396623748579,cufft,-1448.19,135.079199552536,polaris-gpu,32,64,4,True,2,4
float,1400,-reorder, , ,-slabs,-r2c_dir 2,0.0209357918871035,0.9879849131249018,0.4768691407816131,cufft,-1590.17,136.1339728832245,polaris-gpu,32,64,4,True,3,4
float,1400,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.1006204535907561,0.8508004155154052,0.20951355334443,cufft,-1343.53,138.03497505187988,polaris-gpu,32,64,4,True,4,4
float,1400,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.0458924031484109,0.8807979395736656,0.4210861356622793,cufft,-936.512,140.84426617622375,polaris-gpu,32,64,4,True,5,4
float,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,0.0213369376122974,0.8673401957681036,0.4996894494961403,cufft,-1637.93,151.78088545799255,polaris-gpu,32,64,4,True,4,4
float,1400,-no-reorder, ,-p2p,-slabs,-r2c_dir 2,0.0109986451329273,0.9891948522308232,0.4907379336520434,cufft,-832.98,152.76487684249878,polaris-gpu,32,64,4,True,3,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.1925239641689434,0.8998334499479337,0.4773162052218815,cufft,-1600.65,154.6103229522705,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.1057661296927322,0.9589450886665668,0.506375544238513,cufft,-516.14,155.47273802757263,polaris-gpu,32,64,4,True,2,4
float,1400,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,0.0885739324474197,0.955988495839334,0.4866767836047668,cufft,-2093.08,164.7352797985077,polaris-gpu,32,64,4,True,3,4
float,1400,-no-reorder,-a2av,-p2p,-slabs,-r2c_dir 2,0.0955240323191679,0.9014394311452312,0.4929754181991272,cufft,-923.735,171.90369319915771,polaris-gpu,32,64,4,True,5,4
float,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,0.0390139174800941,0.3821261571520435,0.7743660450165414,cufft,-500.081,174.9618170261383,polaris-gpu,32,64,4,True,4,4
