p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,128 4 2,4,0.4923076923076923,0.1076923076923077,1.0,fftw,-502.152,30.609660387039185,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-369.529,30.10815048217773,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,8 8 16,512 2 1,2,0.4923076923076923,0.0153846153846153,0.0,fftw,-494.711,29.90861296653748,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-921.253,29.708528757095337,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder, , ,-pencils,-r2c_dir 0,8 8 16,128 8 1,4,0.4923076923076923,0.0923076923076923,1.0,fftw,-723.673,41.32934832572937,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-849.639,47.21811747550965,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-882.766,47.21872234344482,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,128 8 1,4,0.4923076923076923,0.0923076923076923,1.0,fftw,-811.128,47.36896181106568,theta-knl,1024,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-861.417,52.55059337615967,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-829.885,60.03471350669861,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-901.077,60.13496541976929,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-817.784,63.09960985183716,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-884.369,66.06141591072083,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-670.895,71.39318442344666,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-786.282,74.461665391922,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-796.429,79.01586437225342,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-816.005,79.01672124862671,theta-knl,1024,256,64,False,5,4
double,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-409.273,83.39081120491028,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-734.605,85.83783292770386,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-828.414,92.01766347885132,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-906.912,92.26785778999329,theta-knl,1024,256,64,False,4,4
float,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,512 2 1,2,0.4923076923076923,0.0153846153846153,0.0,fftw,2.137,106.37731528282166,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,256 2 2,4,0.4923076923076923,0.0615384615384615,1.0,fftw,-524.541,98.92345333099364,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,128 8 1,4,0.4923076923076923,0.0923076923076923,1.0,fftw,-724.64,103.57861971855164,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,128 8 1,4,0.4923076923076923,0.0923076923076923,1.0,fftw,-714.028,106.57439303398132,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-820.573,110.30928349494934,theta-knl,1024,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-861.65,114.97527480125429,theta-knl,1024,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-809.907,119.63133835792542,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-786.425,119.73170828819276,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-845.16,122.75146436691284,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-831.131,126.43750476837158,theta-knl,1024,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 16,64 16 1,2,0.4923076923076923,0.1538461538461538,0.0,fftw,-853.557,130.95899558067322,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 16,64 16 1,4,0.4923076923076923,0.1538461538461538,1.0,fftw,-855.613,133.9985635280609,theta-knl,1024,256,64,False,4,4
