p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,0.8273235136566262,fftw,-523.785,24.700817823410038,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.4957504021435157,0.8193757852967771,0.7191198269113024,fftw,-494.418,22.34543490409851,theta-knl,1024,256,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.4331305291217394,0.6204066026833723,0.7984302579921485,fftw,-134.157,20.491122484207157,theta-knl,1024,256,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,0.6202032177506023,fftw,-206.768,19.83973741531372,theta-knl,1024,256,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.2093006312631753,0.8881811432401187,0.32740487759196507,fftw,-292.095,35.507874965667725,theta-knl,1024,256,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.0394236538417572,0.048351374064184605,fftw,2.137,42.07945680618286,theta-knl,1024,256,64,False,3,4
double,512,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.952666313853792,0.854455287920932,fftw,-100.148,38.52494382858277,theta-knl,1024,256,64,False,4,4
float,512,-no-reorder, ,-p2p_pl, , ,0.6883640975003075,0.0912242247282009,0.9990469290657473,fftw,2.137,45.88483381271362,theta-knl,1024,256,64,False,2,4
float,512, , , , ,-r2c_dir 0,0.870648540236751,0.7037790960846554,0.5954940350604006,fftw,-613.586,51.40979480743408,theta-knl,1024,256,64,False,5,4
float,512, ,-a2a, , ,-r2c_dir 2,0.5824976218484951,0.78021771491124,0.08323133272232286,fftw,-20.1275,66.41623878479004,theta-knl,1024,256,64,False,4,4
float,512,-no-reorder, , , , ,0.4755561079791689,0.9441577876491756,0.16832766162719542,fftw,-152.246,60.46850228309631,theta-knl,1024,256,64,False,3,4
float,512, ,-a2av, , , ,0.5050728516175749,0.8332369663436725,0.8267307604385183,fftw,-505.764,58.66169142723084,theta-knl,1024,256,64,False,2,4
float,512, , , ,-slabs,-r2c_dir 2,0.5207719890764728,0.6741612430478036,0.9897878388174983,fftw,-276.802,64.85113739967346,theta-knl,1024,256,64,False,5,4
double,512, , , , , ,0.5123817219150837,0.8574608225157805,0.5474138988837592,fftw,-224.559,75.02306985855103,theta-knl,1024,256,64,False,2,4
float,512, , , , ,-r2c_dir 2,0.4952376346057168,0.7232419529672506,0.5232036398922078,fftw,-580.895,78.48372220993042,theta-knl,1024,256,64,False,3,4
float,512, , , , ,-r2c_dir 1,0.5015994867413546,0.4365079311699559,0.6875141836268297,fftw,-584.259,81.24018907546997,theta-knl,1024,256,64,False,4,4
float,512, , ,-p2p_pl, ,-r2c_dir 1,0.990702186392772,0.70029806438055,0.7898617522321106,fftw,-522.623,82.28859233856201,theta-knl,1024,256,64,False,5,4
double,512, , , ,-pencils, ,0.7854905190908765,0.7044496450199718,0.7760525525442614,fftw,-257.097,91.32805323600768,theta-knl,1024,256,64,False,2,4
