p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
double,1400,1400,1400,-reorder, , , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-305.835,711.6843922138214,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , , , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-684.717,719.9334619045258,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,1.0,740.0292143821716,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-618.845,807.4316735267639,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-629.257,813.923909664154,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-680.182,819.5827960968018,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, , , , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-348.3,852.8071193695068,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-527.254,884.788959980011,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-647.062,909.0658292770386,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-436.622,929.3206121921539,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-620.085,955.6302945613861,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-678.111,983.7358529567719,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-517.938,996.3621940612793,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-660.545,1009.5276536941528,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-440.785,1065.0463888645172,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-383.935,1071.408040046692,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-682.986,1084.664776802063,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-637.151,1111.3347516059875,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-523.189,1130.9078133106232,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-625.282,1174.3195419311523,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-445.405,1196.455323934555,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-353.064,1220.5589549541473,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder, ,-p2p, ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-232.927,1263.951241493225,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-649.377,1276.9998667240143,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-679.401,1297.4639112949371,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-677.001,1320.0895638465881,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-521.498,1363.3235111236572,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-359.901,1379.4184257984161,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-558.814,1379.659369468689,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-623.637,1422.2396562099457,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-511.198,1429.7234241962433,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-530.955,1446.346557855606,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-636.845,1482.7066853046417,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-501.986,1494.915364742279,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-357.318,1529.5668597221375,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-657.087,1547.7634432315826,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-354.555,1602.5792980194092,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , ,-p2p,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-222.716,1616.1274573802948,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-662.66,1629.0289099216461,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-652.922,1648.3912856578827,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, , , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-669.636,1702.4683876037598,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-656.037,1717.0442154407501,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-678.998,1728.4841520786285,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-635.775,1749.8066318035126,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-672.324,1800.7737112045288,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-653.09,1818.2813863754272,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-670.591,1827.8340380191803,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-666.633,1850.2795922756195,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-675.28,1899.0917806625366,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-657.998,1919.3720066547394,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-672.368,1927.6052598953247,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-637.87,1951.8737137317657,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-671.843,1997.394325017929,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-680.203,2020.3577399253845,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-649.227,2028.5750477313995,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-635.089,2053.737543821335,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-673.549,2095.554318666458,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-431.309,2123.4839038848877,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder, , , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-410.749,2124.050749540329,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-639.056,2128.655567884445,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils, ,8192 1 1,8192 1 1,4,fftw,2.137,2181.4226036071777,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-424.124,2192.620651245117,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-578.862,2195.214891433716,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , , ,-pencils,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,2195.7900199890137,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2av, ,-pencils, ,8192 1 1,8192 1 1,2,fftw,2.137,2239.27761054039,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,8192 1 1,8192 1 1,4,fftw,2.137,2250.5994157791138,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-398.236,2304.897754907608,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-reorder, , ,-pencils, ,8192 1 1,8192 1 1,2,fftw,2.137,2308.202144384384,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-394.698,2310.644113779068,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder, ,-p2p,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-226.167,2372.6182379722595,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-387.43,2377.1223051548004,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-455.264,2377.5697226524353,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-434.741,2416.447918653488,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-387.276,2442.383465051651,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-397.456,2447.040744304657,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-378.312,2448.847430229187,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-351.258,2514.928200006485,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-reorder,-a2a, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-181.097,2516.4487478733063,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-253.924,2541.1274597644806,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400, , , , , ,8192 1 1,8192 1 1,2,fftw,2.137,2571.7601742744446,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-266.223,2608.2767786979675,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400,-reorder, , , ,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,2630.1978092193604,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400, ,-a2a, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-270.963,2631.871900320053,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder,-a2av, , , ,8192 1 1,8192 1 1,2,fftw,2.137,2664.166737794876,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-253.428,2724.9110543727875,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-331.938,2777.4901332855225,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, ,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,1.0,2820.6729276180267,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
double,1400,1400,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-378.64,2830.2456624507904,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-278.689,2854.861310005188,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-266.293,2902.2465331554413,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
double,1400,1400,1400, , , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,2,fftw,-238.697,2912.499618768692,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
double,1400,1400,1400, , , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-271.554,2932.4837522506714,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
float,1400,1400,1400, , ,-p2p_pl, ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,1.0,2935.2649159431458,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-499.915,2969.128675222397,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-521.218,2978.583423614502,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-412.776,3002.3592479228973,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400,-no-reorder, , ,-slabs,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-263.411,3013.914699077606,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-539.396,3035.0059902668,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-538.807,3044.36741566658,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-543.301,3069.049159049988,theta-knl,8192,256,64,False,0.0,0.0,1.0,2,4
double,1400,1400,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-287.125,3089.40514087677,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-reorder, , ,-slabs,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-287.579,3111.0992710590363,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, , ,-p2p, ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-232.092,3174.4782531261444,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
double,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-212.68,3198.1333351135254,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
double,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-209.744,3217.1943714618683,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-408.167,3224.682417154312,theta-knl,8192,256,64,False,0.0,0.0,0.0,3,4
float,1400,1400,1400, ,-a2av, , ,-r2c_dir 0,8192 1 1,8192 1 1,2,fftw,2.137,3254.272778272629,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-436.045,3284.509052991867,theta-knl,8192,256,64,False,0.0,0.0,0.0,4,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-421.396,3330.2370023727417,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
float,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-430.593,3338.275392770767,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400, ,-a2a, ,-pencils,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-430.965,3369.6417558193207,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-420.677,3397.5705988407135,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-417.19,3441.185331583023,theta-knl,8192,256,64,False,0.0,0.0,0.0,5,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-428.9,3451.6637530326843,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
float,1400,1400,1400,-reorder,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,2,fftw,-434.1,3481.238428592682,theta-knl,8192,256,64,False,0.0,0.0,0.0,2,4
float,1400,1400,1400, ,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-427.368,3509.0945839881897,theta-knl,8192,256,64,False,0.0,0.0,1.0,4,4
float,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 2,8192 1 1,8192 1 1,4,fftw,-389.254,3556.288306951523,theta-knl,8192,256,64,False,0.0,0.0,1.0,5,4
double,1400,1400,1400,-no-reorder,-a2a, , ,-r2c_dir 1,8192 1 1,8192 1 1,4,fftw,-218.718,3577.578285932541,theta-knl,8192,256,64,False,0.0,0.0,1.0,3,4
