p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64, , , , , ,0.5,0.5,4,fftw,-10.0421,19.165645360946655,theta-knl,256,64,False,2,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-10.4195,20.87369179725647,theta-knl,256,64,False,3,4
double,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-1.19673,20.172472715377808,theta-knl,256,64,False,4,4
float,64, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-7.24199,19.624577522277832,theta-knl,256,64,False,5,4
float,64, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-6.62033,31.15515375137329,theta-knl,256,64,False,2,4
double,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,39.11716151237488,theta-knl,256,64,False,3,4
double,64,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-5.33091,34.27435851097107,theta-knl,256,64,False,4,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.8523476985790636,0.3333715153741802,4,fftw,-12.8846,31.371325969696045,theta-knl,256,64,False,5,4
float,64, , , ,-slabs, ,0.8076306961171443,0.5673719797084416,2,fftw,-8.12714,42.77298140525818,theta-knl,256,64,False,2,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.7357985993903252,0.14175263765930612,4,fftw,2.137,52.95345211029053,theta-knl,256,64,False,4,4
float,64, , , , ,-r2c_dir 0,0.6017476525408706,0.34598515968493737,4,fftw,-11.6618,48.32077217102051,theta-knl,256,64,False,5,4
float,64,-no-reorder, ,-p2p, ,-r2c_dir 2,0.5220156399213765,0.21598522372338314,4,fftw,-11.8011,49.15768122673035,theta-knl,256,64,False,3,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.7214273086482903,0.5260453663395404,4,fftw,-14.1428,52.83963108062744,theta-knl,256,64,False,2,4
float,64, , , , ,-r2c_dir 2,0.8909479323203803,0.318930066057843,4,fftw,-11.1004,60.741901874542236,theta-knl,256,64,False,3,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.5870623038649255,0.3397172217643025,2,fftw,-15.0753,62.37770891189575,theta-knl,256,64,False,5,4
double,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.6270424539397785,0.42202447305531754,4,fftw,-7.7803,67.42912483215332,theta-knl,256,64,False,2,4
