p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8828422316295886,0.1941810951693036,2,fftw,-624.35,337.3091378211975,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9339750462022451,0.08505176874694398,2,fftw,-592.554,339.5145580768585,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8616891645018774,0.11467547677224932,4,fftw,-604.51,353.6910915374756,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,0.9118355871167362,0.13674698890497694,2,fftw,-325.479,354.50348925590515,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl, , ,0.9410979995863299,0.1866067322839946,2,fftw,-625.554,356.34043645858765,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.9300105765572171,0.6210497492182264,2,fftw,-387.802,358.9246382713318,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8278085739116583,0.10536983146042822,4,fftw,-534.406,367.6447401046753,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.972009605329922,0.11706288613659144,4,fftw,-621.154,378.05470848083496,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9857923082625712,0.061148998739447125,2,fftw,-281.827,380.20247054100037,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.88004897474498,0.3005985834521563,2,fftw,-415.741,382.7477459907532,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8543762289985597,0.20022468910404434,2,fftw,-620.451,384.33452343940735,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.7452275301803991,0.1346299471175456,2,fftw,-599.051,395.1608695983887,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.837220639438927,0.1755024154988375,4,fftw,-593.888,395.43056440353394,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8587340577716025,0.09426901095380513,2,fftw,-606.055,402.3974099159241,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p,-pencils, ,0.9124323539703159,0.21181553245289841,2,fftw,-528.753,405.4970989227295,theta-knl,512,64,False,3,4
double,1024,-reorder, ,-p2p_pl,-pencils, ,0.879054248017703,0.1530069047647259,4,fftw,-311.701,415.24749994277954,theta-knl,512,64,False,4,4
float,1024,-reorder, , ,-pencils, ,0.9214378894813859,0.1889667691902679,2,fftw,-533.506,418.33447074890137,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9069577770192615,0.1337381350157396,2,fftw,-595.455,421.69242000579834,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.7647833159270134,0.17691660713788537,2,fftw,-451.097,424.59494161605835,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8668328406072013,0.17080095019551067,4,fftw,-614.599,433.0867021083832,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl, , ,0.9345072476561895,0.09816502533737137,4,fftw,-627.053,433.97679114341736,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p,-pencils, ,0.7747446111712489,0.1268628590841714,2,fftw,-481.115,444.2379651069641,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9643719221624817,0.1753442251949463,2,fftw,-608.912,446.3917148113251,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8782049796755276,0.16924753705490647,2,fftw,-613.951,449.79089069366455,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.9666366600566969,0.14888113844774398,4,fftw,-626.718,454.8757736682892,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.906867635830248,0.15732654007903235,2,fftw,-604.231,463.5205988883972,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p, , ,0.8199363430094858,0.17604570799557362,4,fftw,-513.396,465.7113447189331,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9317946989933968,0.0936662986644834,4,fftw,-629.612,467.64525961875916,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.965382914321976,0.1130222043279886,4,fftw,-621.795,474.75627994537354,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9595575003657179,0.18971510002814818,4,fftw,-608.967,481.0529670715332,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8350175997097254,0.1478641128625181,2,fftw,-534.369,482.42236495018005,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.852104877653265,0.20514994775444517,4,fftw,-624.1,486.02126264572144,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9529505970552079,0.1709069954376261,2,fftw,-596.567,490.329941034317,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9315838666339603,0.16692000593977963,2,fftw,-604.689,498.02521228790283,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9002111509078653,0.11151026367769257,2,fftw,-618.029,503.73559737205505,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl, , ,0.8824799104525972,0.1536315275922291,2,fftw,-620.996,506.24626445770264,theta-knl,512,64,False,5,4
double,1024,-reorder, ,-p2p_pl,-pencils, ,0.9447654547661015,0.1509714431977366,4,fftw,-314.148,509.8966906070709,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9709626558600597,0.08584092945790323,2,fftw,-594.843,517.9876155853271,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9191912106529105,0.13111175486851623,2,fftw,-607.945,523.0187253952026,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9258517267346977,0.11549471024211078,2,fftw,-622.621,524.5322279930115,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8692954353322073,0.13913104728301118,2,fftw,-627.673,528.6940495967865,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p,-pencils, ,0.8717779927449226,0.1874472916344887,4,fftw,-519.64,536.3866012096405,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.821130469656899,0.1764181058310652,2,fftw,-606.848,539.3731873035431,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9674699348435085,0.1011670592636954,4,fftw,-596.888,539.9241788387299,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl, , ,0.9080603617347476,0.10432332465103233,4,fftw,-621.562,545.0156154632568,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl, , ,0.8725707222817128,0.09741014082603305,4,fftw,-629.798,551.4431676864624,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8888638963853304,0.11643003211439185,4,fftw,-607.65,560.2078573703766,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.9748687045910253,0.14045580242086475,2,fftw,-428.6,560.5844252109528,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9037484778512956,0.1508267428317115,4,fftw,-628.869,568.831086397171,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.9359254160721645,0.20229221866348335,4,fftw,-605.197,575.6393246650696,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9246476379591521,0.10269520743231153,2,fftw,-627.797,581.7118833065033,theta-knl,512,64,False,5,4
double,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9120151193956934,0.10291829099641725,4,fftw,-310.212,588.1246781349182,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8445781398591194,0.09702899637427675,2,fftw,-536.974,590.7518651485443,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8915684122828044,0.18704559982617686,2,fftw,-623.585,598.1750161647797,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8756363490463999,0.11283453759552442,2,fftw,-609.169,598.7957272529602,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8503162254548084,0.09269733096176291,4,fftw,-628.269,608.3052031993866,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9112842238922921,0.1902667347791014,2,fftw,-616.912,609.8002598285675,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.927774485316324,0.11137804931509376,2,fftw,-596.979,617.2233057022095,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8722970653310161,0.22918821628781705,4,fftw,-607.703,620.2463526725769,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8701535637817706,0.16726594216513158,4,fftw,-625.225,628.6333618164062,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl, , ,0.9771674416849986,0.11739304165243669,2,fftw,-619.49,628.8750605583191,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.9444116886392665,0.1256654370248198,4,fftw,-625.174,632.7834959030151,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8919519697427534,0.025573128583327054,2,fftw,-281.388,640.5388016700745,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8860219162577114,0.16102861188122708,4,fftw,-623.303,644.6259729862213,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl, , ,0.894304921580019,0.10081103123466184,2,fftw,-618.599,646.3743724822998,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl, , ,0.9406883464482425,0.1012344200018116,2,fftw,-629.404,649.1952760219574,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8732705176556979,0.08957095733847631,4,fftw,-592.615,660.7242259979248,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8438057727952509,0.11132745568920233,2,fftw,-550.946,661.048336982727,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9307107500474839,0.11851485267590967,4,fftw,-627.544,665.0038650035858,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.39255183333661303,0.09747440880966429,4,fftw,-542.877,669.395504951477,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8574918979684428,0.1377307892902373,2,fftw,-628.719,679.7482914924622,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9530362877788688,0.11371499859373202,4,fftw,-606.687,679.8695540428162,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9388445859148835,0.15387814048966242,2,fftw,-623.617,684.8083367347717,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av, , , ,0.8896003668619915,0.13606204781872622,2,fftw,-552.427,691.2728841304779,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9486446134250086,0.12757016970555302,2,fftw,-607.708,699.8104395866394,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9032866501340325,0.11919633912305538,4,fftw,-619.926,702.2182033061981,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.76643741243891,0.12456507823317631,4,fftw,-604.172,703.7694687843323,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9611296234026858,0.12172255408485733,2,fftw,-630.393,708.5057687759399,theta-knl,512,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.8708732509776873,0.1544203726610186,4,fftw,-598.434,718.6259377002716,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8535059303367889,0.11551603244313802,2,fftw,-605.545,718.6845397949219,theta-knl,512,64,False,2,4
float,1024,-reorder, ,-p2p_pl, , ,0.8567264606314658,0.15683025252468585,2,fftw,-626.434,723.7582898139954,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p, , ,0.846876073715915,0.21628946959844608,4,fftw,-520.758,739.604877948761,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9846623184618775,0.11820056839036852,2,fftw,-607.247,741.2043190002441,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.855760320120383,0.19380408814128447,4,fftw,-625.266,742.7475409507751,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.877646934864914,0.176407027931331,4,fftw,-597.313,756.2345995903015,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.6057888408303214,0.21295812069018105,4,fftw,-439.778,757.8829920291901,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9505897721804376,0.18739265557083962,4,fftw,-613.265,759.0410516262054,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8553595336199734,0.18941762089316982,4,fftw,-622.98,765.8722591400146,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8751469255134067,0.2013347496883231,2,fftw,-610.004,772.2717504501343,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9684167393616296,0.16797509974080016,4,fftw,-621.535,776.953980922699,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8679172654387647,0.21696385625020786,4,fftw,-613.619,779.4760773181915,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8836111192498262,0.1971494938490388,4,fftw,-598.043,780.6834843158722,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9188141763666132,0.1693742742439357,4,fftw,-606.65,786.7055022716522,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9415016201737272,0.14809713349813203,4,fftw,-621.875,793.1550860404968,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8884063963192151,0.13043246286236687,4,fftw,-629.678,795.9111042022705,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.862735985884447,0.18745914645711137,4,fftw,-623.687,803.8614792823792,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl, , ,0.8604725324275665,0.11302093914952804,4,fftw,-607.32,804.7925720214844,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9748101036693312,0.18185723199576875,2,fftw,-614.424,810.7850642204285,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9160348810875213,0.1893167871826663,2,fftw,-624.952,814.8986258506775,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.9358615993589421,0.12150669698270977,4,fftw,-624.777,822.7980852127075,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8793856656642653,0.14250833643463034,4,fftw,-608.524,823.9864292144775,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.979798219305396,0.13812377114933605,2,fftw,-596.418,833.3521692752838,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.8631085574742347,0.22208984105185825,4,fftw,-612.628,833.576021194458,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.86843934729655,0.15532564248781056,2,fftw,-620.929,838.5972850322723,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9089720888280235,0.15996741859726527,2,fftw,-609.138,842.9224743843079,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8816106837674261,0.10373502468822393,2,fftw,-620.59,849.220516204834,theta-knl,512,64,False,4,4
float,1024,-reorder, ,-p2p_pl, , ,0.891083082457322,0.13732285069142847,2,fftw,-631.233,851.593022108078,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.8607945453884411,0.1432375309323407,4,fftw,-596.614,856.5140218734741,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.9269784563551308,0.11798730484115283,2,fftw,-629.178,857.3242597579956,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl, , ,0.9094986338663338,0.09291362898575506,2,fftw,-622.418,867.335559129715,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9599970091623324,0.1239571385279642,4,fftw,-608.369,868.7501146793365,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.8504474540965474,0.16657587959687392,2,fftw,-623.347,874.2097191810608,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils, ,0.9088016926762591,0.14050933385234,2,fftw,-630.223,877.1294748783112,theta-knl,512,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8582654092830475,0.1763398558388235,4,fftw,-609.394,885.8615911006927,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9775338860622929,0.10376259392686149,2,fftw,-595.28,888.1976890563965,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.825065103314917,0.18002790100735033,2,fftw,-601.283,894.0477578639984,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, , ,0.968100978309783,0.1797363557913777,2,fftw,-618.629,898.0028240680695,theta-knl,512,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils, ,0.9172398344836707,0.1739522230437287,4,fftw,-619.181,903.5405359268188,theta-knl,512,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,0.9520063771069492,0.18324692145891253,4,fftw,-609.733,905.8728575706482,theta-knl,512,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.8606172167580407,0.1601677941844316,4,fftw,-595.464,912.8255896568298,theta-knl,512,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl, , ,0.849261280866671,0.1815463952282993,4,fftw,-623.493,918.9774646759033,theta-knl,512,64,False,4,4
