c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_mgardgpu.json,18,4,1,-30.155,73.89149761199951,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,30,2,2,-36.186,74.1922914981842,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,12,3,3,-38.5588,74.24158024787903,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,49,1,3,-29.0381,89.9053406715393,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,18,3,3,-29.0381,144.8131718635559,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,47,3,2,-26.4279,145.66878485679626,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,32,1,4,-34.0882,146.2224316596985,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,28,3,4,2.143,169.33737778663635,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,8,3,2,2.255,186.40356755256653,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,25,4,4,-49.0018,192.61531400680542,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,2,4,2,-37.3347,193.18766069412231,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,31,2,3,-18.6674,216.28948998451233,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,50,1,1,-39.8659,251.5935022830963,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,23,4,4,-34.5895,260.43164014816284,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,25,4,3,-28.001,260.7307758331299,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,17,4,4,-22.6162,274.59300899505615,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,25,4,1,-35.1058,316.9429030418396,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,21,4,4,-40.5532,327.39150309562683,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,24,4,4,-39.8659,329.7487769126892,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,26,4,4,-29.4011,339.08875346183777,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,25,4,2,-31.3612,384.04573488235474,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,22,4,4,-39.2015,402.16302013397217,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,24,2,4,-20.2766,403.4160256385803,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,27,4,4,-39.2015,407.45448207855225,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,25,3,1,-33.128,445.19148111343384,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,57,4,4,-39.8659,468.81649684906006,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,26,4,3,-29.0381,469.9153063297272,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,38,4,4,-50.0444,475.43225622177124,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,25,3,4,-19.9329,504.48464727401733,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,28,4,4,-39.8659,536.7725088596344,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,59,4,4,-39.2015,538.6323878765106,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,40,4,4,-37.3347,541.7370841503143,polaris-gpu,128,64,4,True,3,4
roibin_mgardgpu.json,36,4,1,-35.1058,559.1680996417999,polaris-gpu,128,64,4,True,5,4
roibin_mgardgpu.json,29,4,4,-39.8659,604.1320924758911,polaris-gpu,128,64,4,True,4,4
roibin_mgardgpu.json,50,4,4,-37.9369,604.9876410961151,polaris-gpu,128,64,4,True,2,4
roibin_mgardgpu.json,39,4,4,-51.1323,610.3007757663727,polaris-gpu,128,64,4,True,3,4
