c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_qoz.json,18,4,1,-0.17622,55.803285121917725,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,30,2,2,-0.216028,55.90340566635132,polaris-gpu,2,64,4,True,2,4
roibin_qoz.json,49,1,3,-0.261647,87.70607399940491,polaris-gpu,2,64,4,True,2,4
roibin_qoz.json,47,3,2,-0.208087,99.10063672065735,polaris-gpu,2,64,4,True,3,4
roibin_qoz.json,28,3,4,-0.231971,100.14056539535522,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,39,2,3,-0.237035,128.13420414924622,polaris-gpu,2,64,4,True,2,4
roibin_qoz.json,51,4,3,-0.227595,134.7017524242401,polaris-gpu,2,64,4,True,3,4
roibin_qoz.json,22,3,4,-0.238741,135.4098346233368,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,38,2,3,-0.238312,162.75426626205444,polaris-gpu,2,64,4,True,2,4
roibin_qoz.json,60,2,4,-0.245765,168.72915077209473,polaris-gpu,2,64,4,True,3,4
roibin_qoz.json,59,2,3,-0.241053,170.28294706344604,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,49,2,4,-0.233057,202.51220202445984,polaris-gpu,2,64,4,True,3,4
roibin_qoz.json,60,2,3,-0.241834,203.2571816444397,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,59,1,4,-0.222342,230.82064628601074,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,50,1,3,-0.226473,249.37204122543335,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,50,2,3,-0.236565,268.020441532135,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,56,2,4,-0.242768,287.59529185295105,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,57,1,4,-0.23274,306.09650802612305,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,60,1,4,-0.23283,324.5982801914215,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,49,1,4,-0.232151,343.0474727153778,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,32,1,4,-0.214785,358.2884304523468,polaris-gpu,2,64,4,True,4,4
roibin_qoz.json,50,1,4,-0.21697,363.5503981113434,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,54,2,4,-0.19523,396.83714151382446,polaris-gpu,2,64,4,True,4,4
roibin_qoz.json,59,2,4,-0.194594,401.0379273891449,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,60,3,4,-0.203271,434.4921865463257,polaris-gpu,2,64,4,True,4,4
roibin_qoz.json,60,1,3,-0.186047,436.92336654663086,polaris-gpu,2,64,4,True,5,4
roibin_qoz.json,36,1,3,-0.219967,464.448139667511,polaris-gpu,2,64,4,True,2,4
roibin_qoz.json,47,1,3,-0.178752,475.65346789360046,polaris-gpu,2,64,4,True,4,4
