p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 2 2,2 4 4,16,0.2,0.6,1.0,cufft,-64.9704,8.138902187347412,polaris-gpu,32,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 2 2,2 4 4,16,0.2,0.6,1.0,cufft,-50.6655,7.654098272323608,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 2,2 4 4,16,0.35,0.6,1.0,cufft,-43.2773,7.799487113952637,polaris-gpu,32,64,4,True,4,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 2 2,16 2 1,12,0.2,0.05,0.75,cufft,-67.6225,7.69140100479126,polaris-gpu,32,64,4,True,5,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 4 4,8 4 1,16,0.6,0.15,1.0,cufft,1.0,30.754887104034424,polaris-gpu,32,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,8 2 2,32 1 1,16,0.2,0.0,1.0,cufft,-22.4317,14.007208585739136,polaris-gpu,32,64,4,True,3,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,16 2 1,16 2 1,16,0.05,0.05,1.0,cufft,2.255,20.064154148101807,polaris-gpu,32,64,4,True,4,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,2 4 4,32 1 1,16,0.6,0.0,1.0,cufft,-16.894,14.001842975616457,polaris-gpu,32,64,4,True,5,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,2 4 4,2 4 4,16,0.6,0.6,1.0,cufft,-26.1122,17.42013192176819,polaris-gpu,32,64,4,True,3,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,32 1 1,16,0.0,0.0,1.0,cufft,1.0,38.56441521644592,polaris-gpu,32,64,4,True,5,4
double,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,8 4 1,2 4 4,16,0.15,0.6,1.0,cufft,1.0,40.81499719619751,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,8 4 1,2 4 4,16,0.15,0.6,1.0,cufft,-45.7887,23.27535367012024,polaris-gpu,32,64,4,True,4,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,32 1 1,32 1 1,16,0.0,0.0,1.0,cufft,1.0,46.41222405433655,polaris-gpu,32,64,4,True,4,4
double,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,2 4 4,2 4 4,16,0.6,0.6,1.0,cufft,1.0,53.90969371795654,polaris-gpu,32,64,4,True,2,4
double,128,128,128,-no-reorder,-a2av,-p2p,-slabs,-r2c_dir 2,8 4 1,2 4 4,16,0.15,0.6,1.0,cufft,1.0,61.91438293457031,polaris-gpu,32,64,4,True,5,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,16 2 1,2 4 4,16,0.05,0.6,1.0,cufft,-30.761,44.20783972740173,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,32 1 1,2 4 4,16,0.0,0.6,1.0,cufft,-28.4508,47.54779362678528,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,8 2 2,32 1 1,16,0.2,0.0,1.0,cufft,-21.9253,49.89869594573975,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 4 1,2 4 4,16,0.15,0.6,1.0,cufft,-48.4445,51.184504985809326,polaris-gpu,32,64,4,True,4,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,16 2 1,2 4 4,16,0.05,0.6,1.0,cufft,1.0,73.2228422164917,polaris-gpu,32,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,32 1 1,2 4 4,16,0.0,0.6,1.0,cufft,-18.6549,54.79982137680054,polaris-gpu,32,64,4,True,4,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,8 4 1,2 4 4,16,0.15,0.6,1.0,cufft,-49.5708,57.17429804801941,polaris-gpu,32,64,4,True,2,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,2 4 4,2 4 4,16,0.6,0.6,1.0,cufft,-65.5361,58.73532605171204,polaris-gpu,32,64,4,True,4,4
float,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 4 4,2 4 4,16,0.6,0.6,1.0,cufft,-77.9484,60.47074222564697,polaris-gpu,32,64,4,True,2,4
double,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,2 4 4,2 4 4,16,0.6,0.6,1.0,cufft,1.0,82.05263686180115,polaris-gpu,32,64,4,True,4,4
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 2 2,2 4 4,16,0.2,0.6,1.0,cufft,1.0,83.65316081047058,polaris-gpu,32,64,4,True,2,4
