p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.6316105175984006,0.9676850975247111,0.8139105970104629,cufft,-64.9704,8.138902187347412,polaris-gpu,32,64,4,True,2,4
float,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.5946657269470599,0.9274458803266857,0.8860323528506765,cufft,-50.6655,7.654098272323608,polaris-gpu,32,64,4,True,3,4
float,128, ,-a2av,-p2p_pl, , ,0.6709022783816596,0.9360127931402852,0.8143810308713002,cufft,-43.2773,7.799487113952637,polaris-gpu,32,64,4,True,4,4
float,128, ,-a2a,-p2p_pl, ,-r2c_dir 2,0.5948260031773522,0.19963317985695161,0.6158680877444684,cufft,-67.6225,7.69140100479126,polaris-gpu,32,64,4,True,5,4
double,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9612423536702327,0.4107184159304196,0.8822445491048885,cufft,1.0,30.754887104034424,polaris-gpu,32,64,4,True,2,4
float,128, ,-a2av,-p2p, ,-r2c_dir 1,0.6435559950060094,0.15894094183328245,0.8111412111285701,cufft,-22.4317,14.007208585739136,polaris-gpu,32,64,4,True,3,4
double,128, ,-a2av,-p2p_pl, ,-r2c_dir 1,0.17755016014361424,0.1733575667035232,0.8262085350978454,cufft,2.255,20.064154148101807,polaris-gpu,32,64,4,True,4,4
float,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.9068210484689119,0.15170380022579721,0.818707261536928,cufft,-16.894,14.001842975616455,polaris-gpu,32,64,4,True,5,4
float,128,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,0.903555173996739,0.977215924666464,0.8221109354688863,cufft,-26.1122,17.42013192176819,polaris-gpu,32,64,4,True,3,4
double,128, ,-a2av,-p2p_pl, ,-r2c_dir 0,0.009635787583629374,0.022322268064923767,0.8110664368899907,cufft,1.0,38.56441521644592,polaris-gpu,32,64,4,True,5,4
double,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,0.466783253614504,0.9546312772290863,0.8125607690018909,cufft,1.0,40.81499719619751,polaris-gpu,32,64,4,True,3,4
float,128,-no-reorder,-a2av,-p2p, , ,0.37019319105478954,0.9894518853728156,0.8147505647075163,cufft,-45.7887,23.27535367012024,polaris-gpu,32,64,4,True,4,4
double,128, ,-a2av,-p2p_pl, ,-r2c_dir 2,0.1165480084344106,0.12126405926006822,0.8157003134577527,cufft,1.0,46.41222405433655,polaris-gpu,32,64,4,True,4,4
