p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder, , ,-pencils, ,0.8116896596140892,0.5995839555686919,0.6437096445462436,fftw,-490.396,24.945048332214355,theta-knl,1024,256,64,False,2,4
double,512,-no-reorder, , ,-pencils,-r2c_dir 1,0.45679003293811365,0.6097256730440673,0.7311715886818848,fftw,-249.02,25.124659299850464,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.6575368442992657,0.7515097508827133,0.9299479381573234,fftw,-273.404,25.023884773254395,theta-knl,1024,256,64,False,4,4
float,512, , ,-p2p,-pencils,-r2c_dir 0,0.4825202151070628,0.8865209267802914,0.9001966012139572,fftw,-210.432,25.409589290618896,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.8833528006749465,0.9112468931691998,0.19713722442770212,fftw,-405.503,33.773545026779175,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.9411363585416813,0.9404148960554795,0.12846488424964436,fftw,-556.016,34.0514497756958,theta-knl,1024,256,64,False,4,4
double,512, ,-a2av, , ,-r2c_dir 1,0.6031460137471639,0.8116078538846119,0.5868889368564681,fftw,-196.826,35.12933802604675,theta-knl,1024,256,64,False,3,4
double,512,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.9552477383220948,0.9393086196592765,0.5002433678750566,fftw,-173.419,35.26772451400757,theta-knl,1024,256,64,False,5,4
float,512, , , ,-slabs,-r2c_dir 2,0.2340883606949453,0.5696610823761171,0.13953891588291867,fftw,-209.25,42.55129671096802,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, ,-p2p,-pencils, ,0.7728120760744847,0.9442721841970486,0.6117810195435761,fftw,-342.26,43.05716633796692,theta-knl,1024,256,64,False,4,4
double,512, ,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9877189932358984,0.9419190671217842,0.5432376375652144,fftw,-247.196,44.640336990356445,theta-knl,1024,256,64,False,3,4
float,512, ,-a2a,-p2p_pl,-slabs, ,0.5690806636617319,0.9662702904820999,0.9495884470982845,fftw,-163.789,49.06934142112732,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.9969853347725918,0.9227708351546399,0.0036587456706033946,fftw,-384.727,51.402833461761475,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.8473910823627936,0.4008928160434426,0.027801914690763853,fftw,-462.75,51.230780839920044,theta-knl,1024,256,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,0.6386628013946195,0.6134379437778191,0.17494894775204178,fftw,-408.163,52.98091387748718,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-slabs, ,0.8476089807199154,0.9575990366229127,0.03662088711128271,fftw,-195.711,57.95277762413025,theta-knl,1024,256,64,False,5,4
