p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder, ,-p2p,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-306.242,51.90649485588074,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-394.4,50.60530090332031,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-398.988,50.36196064949036,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-362.722,50.80566430091858,theta-knl,256,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-386.404,71.95707178115845,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-385.491,89.70464158058167,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-389.805,89.65670561790466,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-266.779,91.65431761741638,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-320.33,101.85396695137024,theta-knl,256,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-380.199,114.50483870506288,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-385.27,128.15694189071655,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-362.831,128.5542995929718,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-323.569,139.9567801952362,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-398.429,147.1302673816681,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-379.882,163.80771493911743,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-384.815,163.76313376426697,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-387.881,176.9111659526825,theta-knl,256,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-363.838,177.254065990448,theta-knl,256,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-360.807,186.85433626174927,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-371.296,195.95673871040344,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-396.002,210.75390791893005,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-398.975,210.6559989452362,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-315.978,225.4569594860077,theta-knl,256,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-314.479,225.5540590286255,theta-knl,256,256,64,False,5,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-312.371,236.75382542610168,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-377.006,244.15373587608337,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-366.846,260.6043858528137,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-178.502,265.70594811439514,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-366.242,275.3562843799591,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-373.457,275.4544930458069,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-323.413,286.1576449871063,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-379.141,296.4541175365448,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-332.493,309.95420837402344,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-394.49,309.0538101196289,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-352.927,319.0541648864746,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-396.478,327.65409684181213,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-397.302,341.76362562179565,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-394.153,341.65735840797424,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-341.418,351.0549070835113,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-366.411,359.0542449951172,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-316.778,373.80633640289307,theta-knl,256,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-315.366,374.0539219379425,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-390.174,381.7542181015015,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-387.327,393.17430543899536,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,256 1 1,2,0.25,0.0,0.0,fftw,-258.04,411.2542185783386,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-344.581,409.0561351776123,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-363.409,421.75414180755615,theta-knl,256,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-379.086,421.6543183326721,theta-knl,256,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-340.526,435.0560669898987,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-326.437,446.2703306674957,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-371.338,459.3545787334442,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-343.912,459.5054588317871,theta-knl,256,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,4,0.5454545454545454,0.0227272727272727,1.0,fftw,-350.399,468.7543897628784,theta-knl,256,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-377.274,479.30826210975647,theta-knl,256,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-316.69,492.6615695953369,theta-knl,256,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-365.535,491.9539666175842,theta-knl,256,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-398.379,504.5628342628479,theta-knl,256,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-372.748,517.1053910255432,theta-knl,256,256,64,False,3,4
