p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,128,-reorder,-a2a,-p2p, , ,0.9557144760497864,0.8771183772120454,0.5655336345413412,cufft,-81.8624,8.148739576339722,polaris-gpu,16,64,4,True,2,4
double,128,-reorder,-a2a,-p2p,-pencils, ,0.9403344920409756,0.2065459157500702,0.588310597895967,cufft,-94.0304,7.703087091445923,polaris-gpu,16,64,4,True,3,4
double,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.938862037003632,0.3500853637881136,0.6340318671268939,cufft,-62.8515,10.9497492313385,polaris-gpu,16,64,4,True,4,4
double,128,-reorder, ,-p2p_pl, , ,0.979391547687382,0.1422528167430377,0.6002918311713525,cufft,-51.2764,10.64439606666565,polaris-gpu,16,64,4,True,5,4
double,128,-reorder,-a2a,-p2p,-pencils, ,0.940763351202394,0.0559755742624964,0.2763556072716004,cufft,-38.0465,10.980149745941162,polaris-gpu,16,64,4,True,2,4
double,128,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.9574315094649412,0.2332409034826953,0.5402219892339502,cufft,-48.7417,12.460145711898804,polaris-gpu,16,64,4,True,3,4
double,128,-reorder,-a2av,-p2p,-slabs, ,0.9622846522170392,0.1995267191176969,0.5788674789385012,cufft,-34.9733,14.059016942977903,polaris-gpu,16,64,4,True,2,4
double,128,-reorder,-a2a,-p2p,-pencils, ,0.9389180132628988,0.2925781721984832,0.0689183139249833,cufft,-98.643,16.305160522460938,polaris-gpu,16,64,4,True,2,4
float,128,-reorder,-a2a,-p2p, ,-r2c_dir 0,0.9560854167178966,0.5542053385207937,0.5642602406764411,cufft,2.255,16.10697054862976,polaris-gpu,16,64,4,True,3,4
double,128,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.9396479564993212,0.1368412979567725,0.5755512386505562,cufft,-34.7917,18.68572449684143,polaris-gpu,16,64,4,True,2,4
double,128, , ,-p2p, , ,0.941584632673307,0.081829751338,0.5975132617186252,cufft,-30.7672,18.74292278289795,polaris-gpu,16,64,4,True,3,4
double,128, ,-a2a,-p2p_pl,-pencils, ,0.9383176693899392,0.3541831396713463,0.1080622778343457,cufft,-99.5747,20.953619480133057,polaris-gpu,16,64,4,True,2,4
