p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,0.8059959987583916,0.5232164484044631,0.8496592025405778,fftw,-481.016,25.722259044647217,theta-knl,1024,256,64,False,2,4
double,512,-reorder, , ,-pencils,-r2c_dir 0,0.5941880963477013,0.5162679328835396,0.8339371962420343,fftw,-203.669,26.92415952682495,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.696757945749656,0.8233362317039201,0.6659586520557277,fftw,-367.379,25.6605236530304,theta-knl,1024,256,64,False,4,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.8007447745325537,0.8376444318881506,0.8133901004598362,fftw,-456.414,25.57641696929932,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder, , ,-pencils,-r2c_dir 1,0.6190500656997666,0.6590335621073273,0.3123767217506979,fftw,-628.399,33.947680711746216,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.9705981506932176,0.610534815707224,0.2268902919800519,fftw,-322.526,34.84243202209473,theta-knl,1024,256,64,False,4,4
double,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.8570801503819117,0.6363656708558325,0.2350382500412503,fftw,-299.63,34.64500617980957,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.8630975763884039,0.803383922501954,0.1484760801501551,fftw,-6.11799,76.76730799674988,theta-knl,1024,256,64,False,3,4
double,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.4662542072412602,0.4019986684722912,0.4076791587396257,fftw,-291.228,42.71469283103943,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,0.8962755879312561,0.5190689795884853,0.5379257823252488,fftw,-124.487,44.843928813934326,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9906427279758234,0.8285513504462876,0.1034290517669525,fftw,-485.072,43.58911609649658,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.5036168146322016,0.9947699819736217,0.941102537253914,fftw,-433.06,51.72869873046875,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2a, ,-slabs,-r2c_dir 0,0.9930655933437508,0.6031213488790116,0.0172394168386485,fftw,-45.8639,57.48319172859192,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,0.761905560243863,0.7777666633686686,0.0704171321002665,fftw,-538.625,53.90173006057739,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.2440240772380436,0.6629448105644165,0.2595052041725836,fftw,-430.708,60.16750764846802,theta-knl,1024,256,64,False,5,4
double,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,0.8214370219212416,0.4083623241267226,0.4415165678314162,fftw,-96.0563,69.01852488517761,theta-knl,1024,256,64,False,2,4
float,512,-reorder, , ,-slabs,-r2c_dir 1,0.7395167259412038,0.6157156286875736,0.2353359373767995,fftw,-224.981,65.5233039855957,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.7670569931241754,0.819434678029874,0.0443607130332041,fftw,-531.194,69.1389570236206,theta-knl,1024,256,64,False,5,4
double,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.4640375643932368,0.4427893819138488,0.7238033102093763,fftw,-229.445,74.76541900634766,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6976053711898158,0.2798595524589677,0.0201928882077135,fftw,-386.834,78.10934710502625,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-slabs,-r2c_dir 1,0.6103548045981175,0.1268152627114904,0.6555021181323682,fftw,-211.172,77.70878386497498,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.7056896570599029,0.8590966154836784,0.0810364493559306,fftw,-391.59,83.73121786117554,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.841828074798618,0.8391852731170797,0.6351383569352205,fftw,-442.631,85.69511914253235,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.1489178022530829,0.5903905321961124,0.6734612452444677,fftw,-462.304,86.08012056350708,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.9986248559070076,0.297801368907347,0.3822235657734498,fftw,-502.063,86.38596630096436,theta-knl,1024,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,0.9616165684171936,0.8168871655804509,0.5816162117218822,fftw,-604.709,92.69892621040344,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,0.218462354907049,0.8954996661976437,0.7374456372643005,fftw,-360.547,95.13709163665771,theta-knl,1024,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.8425849649783866,0.9055507841956202,0.6636242041631758,fftw,-513.223,95.02704429626463,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.9276308651021996,0.7999264980021162,0.5616432629751178,fftw,-427.824,95.2704701423645,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.5908321452753957,0.386501811678407,0.6562610237465004,fftw,-529.616,101.6303813457489,theta-knl,1024,256,64,False,4,4
