p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder, ,-p2p_pl,-slabs, ,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-28.4878,56.489848136901855,theta-knl,4096,256,64,False,2,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils, ,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1009.49,47.67258977890015,theta-knl,4096,256,64,False,3,4
float,512, ,-a2av,-p2p_pl,-pencils,-r2c_dir 1,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1160.18,47.36934471130371,theta-knl,4096,256,64,False,4,4
float,512,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1059.04,76.53527760505676,theta-knl,4096,256,64,False,5,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1067.95,78.71028852462769,theta-knl,4096,256,64,False,3,4
float,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1179.76,87.27431464195251,theta-knl,4096,256,64,False,4,4
float,512,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1217.45,137.47137594223022,theta-knl,4096,256,64,False,2,4
float,512, ,-a2a,-p2p, ,-r2c_dir 1,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1127.42,105.62773036956789,theta-knl,4096,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1279.99,108.467036485672,theta-knl,4096,256,64,False,5,4
float,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1109.46,116.26062750816344,theta-knl,4096,256,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1181.57,134.78153467178345,theta-knl,4096,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils, ,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1035.68,145.86076140403748,theta-knl,4096,256,64,False,5,4
float,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1131.47,165.34922575950625,theta-knl,4096,256,64,False,4,4
float,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,16 16 16,64 64 1,2,0.4444444444444444,0.23333333333333334,0.0,fftw,-1209.06,167.78182768821716,theta-knl,4096,256,64,False,3,4
float,512,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.23333333333333334,1.0,fftw,-1159.5,176.59634256362915,theta-knl,4096,256,64,False,2,4
