p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, , , ,-pencils,-r2c_dir 1,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-30.4043,34.739293813705444,theta-knl,2048,256,64,False,2,4
float,128, , , ,-pencils,-r2c_dir 0,16 16 8,16 16 8,2,0.4025974025974026,0.4025974025974026,0.0,fftw,-24.4472,35.59095406532288,theta-knl,2048,256,64,False,3,4
float,128, , , ,-pencils,-r2c_dir 1,16 16 8,64 8 4,2,0.4025974025974026,0.22077922077922077,0.0,fftw,-46.9602,34.89233732223511,theta-knl,2048,256,64,False,4,4
float,128, ,-a2av, ,-pencils,-r2c_dir 1,8 16 16,64 16 2,2,0.5194805194805194,0.2077922077922078,0.0,fftw,-49.3835,34.78895020484924,theta-knl,2048,256,64,False,5,4
float,128,-reorder, , , ,-r2c_dir 1,8 16 16,16 16 8,2,0.5194805194805194,0.4025974025974026,0.0,fftw,-41.3188,52.49910020828247,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,16 16 8,128 16 1,2,0.4025974025974026,0.12987012987012986,0.0,fftw,-35.6688,55.61732745170593,theta-knl,2048,256,64,False,3,4
float,128,-reorder, , , ,-r2c_dir 1,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-62.5463,57.52224802970886,theta-knl,2048,256,64,False,4,4
float,128,-no-reorder,-a2a, , ,-r2c_dir 1,16 16 8,128 8 2,2,0.4025974025974026,0.14285714285714285,0.0,fftw,-27.1401,57.66943717002869,theta-knl,2048,256,64,False,5,4
float,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,16 16 8,128 8 2,2,0.4025974025974026,0.14285714285714285,0.0,fftw,-53.4003,69.31873273849487,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder,-a2av,-p2p, ,-r2c_dir 0,8 16 16,128 8 2,2,0.5194805194805194,0.14285714285714285,0.0,fftw,-47.3803,72.17047214508057,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder, , ,-pencils, ,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-27.1153,78.1496946811676,theta-knl,2048,256,64,False,4,4
float,128,-reorder, , ,-pencils,-r2c_dir 1,8 16 16,64 16 2,2,0.5194805194805194,0.2077922077922078,0.0,fftw,-61.0719,76.49572086334229,theta-knl,2048,256,64,False,5,4
float,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8 16 16,128 4 4,2,0.5194805194805194,0.15584415584415584,0.0,fftw,-16.6887,87.60293817520142,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder, , ,-pencils,-r2c_dir 1,16 16 8,128 16 1,2,0.4025974025974026,0.12987012987012986,0.0,fftw,-34.6538,86.95673298835754,theta-knl,2048,256,64,False,3,4
float,128,-reorder, , , ,-r2c_dir 0,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-30.016,94.70938873291016,theta-knl,2048,256,64,False,4,4
float,128,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,16 16 8,128 8 2,2,0.4025974025974026,0.14285714285714285,0.0,fftw,-38.5087,96.12772154808044,theta-knl,2048,256,64,False,5,4
float,128,-no-reorder, , ,-pencils,-r2c_dir 1,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-52.2919,103.8892765045166,theta-knl,2048,256,64,False,2,4
float,128, , , ,-pencils,-r2c_dir 1,8 16 16,128 8 2,2,0.5194805194805194,0.14285714285714285,0.0,fftw,-61.0957,106.8583025932312,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,8 16 16,64 16 2,2,0.5194805194805194,0.2077922077922078,0.0,fftw,-59.4124,111.48006868362428,theta-knl,2048,256,64,False,4,4
float,128,-reorder, , , ,-r2c_dir 1,16 16 8,64 16 2,2,0.4025974025974026,0.2077922077922078,0.0,fftw,-25.7894,114.33491134643556,theta-knl,2048,256,64,False,5,4
