c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_sz.json,30,2,2,-6.89088,69.1504418849945,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,12,3,3,-7.28953,69.44817686080933,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,42,3,1,-8.48108,69.49835443496704,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,18,4,1,-6.39154,69.15138339996338,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,49,1,3,-6.97259,121.3146390914917,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,47,3,2,-6.65685,132.8407416343689,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,28,3,4,-6.83746,134.54763841629028,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,22,1,1,-7.02815,134.75168919563293,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,60,3,1,-6.46178,178.32666850090027,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,40,4,3,-6.9179,195.26323246955872,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,55,3,2,-6.68207,200.2895028591156,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,35,4,1,-8.16697,201.13055801391602,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,32,3,1,-7.05626,235.42779183387756,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,43,1,4,-7.70334,259.49334621429443,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,42,3,2,-6.81106,265.47555804252625,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,37,4,1,-8.20495,266.01946687698364,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,36,3,1,-7.41204,296.7232356071472,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,34,1,1,-5.74614,323.63302540779114,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,39,1,4,-7.60373,331.775244474411,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,40,4,1,-5.91968,330.9651653766632,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,37,3,1,-7.50666,360.54699301719666,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,37,4,2,-6.81106,392.88384556770325,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,36,4,1,-7.22978,397.015780210495,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,42,2,1,-6.12523,396.0746433734894,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,38,3,1,-7.171,425.6672987937927,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,37,1,4,-7.66985,454.62281584739685,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,35,3,4,-7.70334,461.0234274864197,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,35,3,1,-6.81106,461.6137640476227,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,37,4,4,-9.18784,490.3093180656433,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,38,1,4,-7.63665,518.1178085803986,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,36,3,3,-6.75887,525.9782185554504,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,45,2,4,-7.77121,526.933112859726,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,36,4,4,-7.84029,553.6345045566559,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,37,3,4,-6.89088,581.2115833759308,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,37,2,4,-6.89088,589.3779549598694,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,39,4,4,-6.9179,590.7463486194611,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,35,4,4,-7.44331,616.4071538448334,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,38,4,4,-7.91061,644.859566450119,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,37,4,3,-8.6052,651.3729295730591,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,36,4,3,-7.00026,658.3096196651459,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,34,4,4,-7.66985,681.2549014091492,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,45,4,4,-7.22978,707.608464717865,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,38,4,3,-7.20027,717.7793660163879,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,35,4,3,-6.41478,722.1132478713989,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,33,4,4,-7.60373,742.4775543212891,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,40,4,4,-7.38103,769.1538715362549,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,35,4,2,-6.86407,781.2279372215271,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,43,4,4,-7.28953,785.5687062740326,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,44,1,4,-7.22978,803.2009098529816,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,42,4,4,-6.83746,831.9026656150818,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,41,4,4,-6.97259,843.425612449646,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,43,2,4,-7.0846,844.8601496219635,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,44,2,4,-7.05626,863.1960203647614,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,42,1,4,-7.84029,891.2574348449707,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,41,1,4,-7.20027,908.483806848526,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,40,1,4,-7.20027,907.8652563095093,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,39,1,1,-6.43819,921.5678341388702,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,45,1,4,-6.55786,949.7783863544464,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,43,1,3,-7.44331,969.9731087684631,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,46,1,4,-7.20027,986.8735551834106,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,46,2,4,-6.58233,984.0951066017151,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,43,3,1,-6.39154,1011.9787378311157,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,43,3,3,-7.22978,1028.2136480808258,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,43,3,4,-6.30023,1047.021656513214,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,43,2,3,-6.34556,1050.4051752090454,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,44,2,3,-6.97259,1071.6253426074982,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,44,4,4,-7.00026,1091.7655878067017,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,45,1,3,-6.86407,1114.157633304596,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,45,3,4,-6.68207,1118.3211812973022,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,44,1,3,-7.05626,1138.087574005127,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,44,4,3,-6.68207,1151.9653060436249,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,46,4,4,-7.31977,1176.1856734752655,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,44,3,4,-7.38103,1182.6381797790527,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,45,4,3,-7.20027,1202.496218919754,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,45,4,2,-6.2115,1215.9693140983582,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,57,4,4,-7.77121,1238.8139419555664,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,47,4,4,-6.30023,1246.071367740631,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,46,4,3,-7.41204,1266.8094675540924,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,47,1,4,-7.0846,1279.877269744873,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,46,3,4,-6.94514,1299.3908081054688,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,52,4,4,-7.38103,1307.7760636806488,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,55,4,3,-7.20027,1328.314344406128,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,49,4,4,-6.25555,1343.0440428256989,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,49,1,4,-6.55786,1361.7203514575958,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,52,2,4,-6.81106,1371.9398818016052,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,58,4,3,-8.56342,1406.151798248291,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,56,4,2,-7.50666,1406.605661392212,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,51,4,4,-7.20027,1419.9944126605988,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,53,4,4,-7.44331,1432.4215168952942,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,57,4,3,-6.86407,1470.3236033916473,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,60,4,2,-7.63665,1469.9444689750671,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,56,4,3,-6.30023,1480.98201918602,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,56,4,4,-9.28455,1496.8415203094482,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,58,4,2,-7.02815,1548.1475961208344,polaris-gpu,64,64,4,True,3,4
roibin_sz.json,59,4,4,-6.94514,1532.688095331192,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,58,1,3,-8.16697,1544.2759568691254,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,57,3,4,-6.86407,1560.7615597248077,polaris-gpu,64,64,4,True,5,4
roibin_sz.json,60,4,4,-7.44331,1586.9365611076355,polaris-gpu,64,64,4,True,4,4
roibin_sz.json,58,2,3,-6.86407,1601.4089484214783,polaris-gpu,64,64,4,True,2,4
roibin_sz.json,58,4,4,-7.00026,1606.8539144992828,polaris-gpu,64,64,4,True,3,4
