p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,16,cufft,-299.635,7.137574911117554,polaris-gpu,16,4,True,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,1.0,22.6360924243927,polaris-gpu,16,4,True,3,4
float,512, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-182.904,7.78791069984436,polaris-gpu,16,4,True,4,4
float,512, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-355.074,8.338990926742554,polaris-gpu,16,4,True,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,1.0,27.522278308868408,polaris-gpu,16,4,True,2,4
double,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,1.0,29.089051961898804,polaris-gpu,16,4,True,4,4
float,512, , , ,-pencils, ,0.9002276710121454,0.7980805768877473,8,cufft,-396.777,13.331109046936035,polaris-gpu,16,4,True,5,4
double,512, , , ,-slabs, ,0.7636377485822922,0.19463762934108453,4,cufft,-255.988,18.717940092086792,polaris-gpu,16,4,True,5,4
double,512, , , ,-slabs, ,0.8678882601998881,0.02483806811894973,8,cufft,-278.895,23.698145389556885,polaris-gpu,16,4,True,5,4
float,512, ,-a2av, ,-slabs, ,0.5193707856833418,0.5486652729231082,8,cufft,-433.21,27.139925479888916,polaris-gpu,16,4,True,3,4
float,512, , , ,-slabs,-r2c_dir 1,0.9137867470055794,0.08764601572161179,8,cufft,-656.873,28.504804611206055,polaris-gpu,16,4,True,5,4
float,512,-no-reorder, , ,-pencils, ,0.24613435202191358,0.45450272763723765,8,cufft,-412.271,31.796419382095337,polaris-gpu,16,4,True,2,4
float,512, ,-a2av, ,-pencils, ,0.5589723103156793,0.5993106484921559,4,cufft,-251.902,34.04513597488403,polaris-gpu,16,4,True,3,4
float,512,-reorder, , ,-slabs,-r2c_dir 0,0.9100739668196933,0.2428676167024474,8,cufft,-209.653,36.963988065719604,polaris-gpu,16,4,True,2,4
float,512, ,-a2av,-p2p_pl, ,-r2c_dir 0,0.947498247653192,0.09134057919091809,8,cufft,-250.71,36.36345839500427,polaris-gpu,16,4,True,4,4
float,512, , , ,-slabs,-r2c_dir 1,0.8307015812216691,0.19440289513814324,8,cufft,-497.594,37.163145542144775,polaris-gpu,16,4,True,5,4
float,512, ,-a2a, ,-slabs,-r2c_dir 1,0.9923052299898796,0.0926078199067083,8,cufft,-671.618,38.47739791870117,polaris-gpu,16,4,True,3,4
float,512, , ,-p2p,-slabs,-r2c_dir 1,0.9235890691548398,0.06912645924682803,8,cufft,-416.788,40.77301049232483,polaris-gpu,16,4,True,2,4
float,512, , , ,-slabs,-r2c_dir 0,0.8824417482974601,0.14709205616687582,8,cufft,-200.206,44.860156774520874,polaris-gpu,16,4,True,3,4
