p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,512,512,512, ,-a2a, ,-pencils,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-486.988,9.24193811416626,polaris-gpu,16,64,4,True,2,4
float,512,512,512,-reorder,-a2a, ,-pencils,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-872.043,8.389702796936035,polaris-gpu,16,64,4,True,3,4
double,512,512,512,-no-reorder, , ,-slabs,-r2c_dir 1,2 2 4,2 2 4,16,0.5714285714285714,0.5714285714285714,1.0,cufft,-412.514,8.61787486076355,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-no-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,8 2 1,16,0.0,0.07142857142857142,1.0,cufft,-716.608,8.497674226760864,polaris-gpu,16,64,4,True,5,4
float,512,512,512,-reorder,-a2a, ,-slabs,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1382.73,12.517254114151,polaris-gpu,16,64,4,True,2,4
float,512,512,512,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,16 1 1,8 2 1,16,0.0,0.07142857142857142,1.0,cufft,1.0,54.54418206214905,polaris-gpu,16,64,4,True,2,4
double,512,512,512,-no-reorder,-a2a,-p2p_pl,-slabs, ,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1017.18,15.44667625427246,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1465.78,15.364153146743774,polaris-gpu,16,64,4,True,4,4
float,512,512,512, ,-a2a, ,-slabs,-r2c_dir 1,8 2 1,4 4 1,16,0.07142857142857142,0.21428571428571427,1.0,cufft,-806.743,17.2393798828125,polaris-gpu,16,64,4,True,5,4
float,512,512,512,-reorder,-a2a, ,-slabs,-r2c_dir 0,8 2 1,8 2 1,16,0.07142857142857142,0.07142857142857142,1.0,cufft,-763.197,19.69820880889893,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1571.67,20.85764622688293,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p,-pencils, ,2 2 4,4 2 2,16,0.5714285714285714,0.2857142857142857,1.0,cufft,-947.953,22.39994525909424,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder, ,-p2p,-pencils, ,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1500.49,23.88345646858216,polaris-gpu,16,64,4,True,4,4
double,512,512,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-921.593,25.5356285572052,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1568.88,26.956408977508545,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,2.255,28.09324216842652,polaris-gpu,16,64,4,True,3,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-969.339,30.01767873764038,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1535.53,31.4589524269104,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2a, ,-slabs, ,2 2 4,2 2 4,16,0.5714285714285714,0.5714285714285714,1.0,cufft,-403.699,33.59343075752258,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,4 2 2,8 2 1,16,0.2857142857142857,0.07142857142857142,1.0,cufft,-1363.13,34.51625347137451,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,2.255,35.67988991737366,polaris-gpu,16,64,4,True,5,4
float,512,512,512,-reorder,-a2av,-p2p_pl,-slabs, ,4 2 2,8 2 1,16,0.2857142857142857,0.07142857142857142,1.0,cufft,-1173.84,37.76165270805359,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,2.255,38.73393940925598,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1525.96,40.76590967178345,polaris-gpu,16,64,4,True,3,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,16 1 1,8 2 1,16,0.0,0.07142857142857142,1.0,cufft,1.0,81.41592597961426,polaris-gpu,16,64,4,True,4,4
float,512,512,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1028.03,43.82330942153931,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-1570.64,45.28790640830994,polaris-gpu,16,64,4,True,5,4
double,512,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-911.64,47.98326468467712,polaris-gpu,16,64,4,True,3,4
float,512,512,512,-reorder,-a2av,-p2p, ,-r2c_dir 1,4 4 1,8 2 1,16,0.21428571428571427,0.07142857142857142,1.0,cufft,1.0,88.6996967792511,polaris-gpu,16,64,4,True,5,4
double,512,512,512,-reorder,-a2av, ,-slabs,-r2c_dir 1,2 2 4,8 2 1,16,0.5714285714285714,0.07142857142857142,1.0,cufft,-689.312,52.245272397995,polaris-gpu,16,64,4,True,3,4
double,512,512,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,2 2 4,16 1 1,16,0.5714285714285714,0.0,1.0,cufft,-458.595,56.637232303619385,polaris-gpu,16,64,4,True,3,4
