p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9042762506965656,0.0006500293132455,0.3146064909660642,fftw,-178.38,40.26111555099487,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9148814909051992,0.0003835528397418,0.8946943125757181,fftw,-180.018,40.29380106925965,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.6478329025592742,0.00047139281303,0.0028948768282305,fftw,-171.016,40.96194767951965,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7445671020860714,0.000559742234957,0.2744986859882982,fftw,-183.845,40.30403780937195,theta-knl,128,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.6597948786492263,0.0006963876985022,0.2206592937690988,fftw,-171.92,63.41654300689697,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8469845414959722,0.0036808922000181,0.769782420811343,fftw,-186.075,62.76007843017578,theta-knl,128,256,64,False,3,4
double,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7410810190165824,0.001117339013341,0.8214428320943767,fftw,-84.0175,80.33141255378723,theta-knl,128,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.464978259211449,0.0067924067200148,0.5824760314079745,fftw,-179.938,63.53137254714966,theta-knl,128,256,64,False,4,4
double,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.920743231459459,0.0003553311070324,0.912165610444444,fftw,-82.8225,103.2417266368866,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,0.9361386364532592,0.0004562155907999,0.1657942494900095,fftw,-174.884,86.65710258483887,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8088846197652888,0.0092566818601577,0.2248292646880336,fftw,-176.656,86.42403817176819,theta-knl,128,256,64,False,4,4
