p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,128,128,128,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 2,2 2 2,16,0.4444444444444444,0.4444444444444444,1.0,cufft,1.0,27.2581045627594,polaris-gpu,8,64,4,True,2,4
float,128,128,128,-reorder,-a2av,-p2p,-slabs,-r2c_dir 0,4 2 1,2 2 2,12,0.1111111111111111,0.4444444444444444,0.75,cufft,-46.7234,7.678491353988647,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8 1 1,2 2 2,12,0.0,0.4444444444444444,0.75,cufft,-76.991,10.589045286178589,polaris-gpu,8,64,4,True,4,4
float,128,128,128,-reorder, ,-p2p,-pencils,-r2c_dir 0,2 2 2,2 2 2,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-101.823,7.531982421875,polaris-gpu,8,64,4,True,5,4
float,128,128,128,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-91.0375,10.660200119018556,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,2 2 2,2 2 2,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-98.8132,12.1047203540802,polaris-gpu,8,64,4,True,5,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,4 2 1,2 2 2,12,0.1111111111111111,0.4444444444444444,0.75,cufft,-86.5204,13.743747472763062,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p,-slabs,-r2c_dir 1,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-73.5161,15.238727569580078,polaris-gpu,8,64,4,True,4,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,2 2 2,8 1 1,12,0.4444444444444444,0.0,0.75,cufft,-72.8136,16.643981456756592,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,4 2 1,8 1 1,12,0.1111111111111111,0.0,0.75,cufft,-72.4652,18.215861320495605,polaris-gpu,8,64,4,True,4,4
float,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-88.0804,19.58051705360413,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-140.33,20.98884153366089,polaris-gpu,8,64,4,True,4,4
float,128,128,128,-reorder, ,-p2p,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-136.011,22.490317583084103,polaris-gpu,8,64,4,True,3,4
double,128,128,128,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 1,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,1.0,44.04656600952149,polaris-gpu,8,64,4,True,4,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-139.944,25.37842082977295,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-141.531,26.898695468902588,polaris-gpu,8,64,4,True,5,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,2 2 2,4 2 1,8,0.4444444444444444,0.1111111111111111,0.5,cufft,1.0,48.65001177787781,polaris-gpu,8,64,4,True,3,4
float,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 2 1,4 2 1,16,0.1111111111111111,0.1111111111111111,1.0,cufft,-96.855,30.118828296661377,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-129.3,31.540478467941284,polaris-gpu,8,64,4,True,5,4
float,128,128,128,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,8 1 1,4 2 1,12,0.0,0.1111111111111111,0.75,cufft,-71.1007,33.33223557472229,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,2 2 2,4 2 1,16,0.4444444444444444,0.1111111111111111,1.0,cufft,1.0,54.82003116607666,polaris-gpu,8,64,4,True,5,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,16,0.4444444444444444,0.1111111111111111,1.0,cufft,-130.96,36.452553272247314,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-151.106,39.52729296684265,polaris-gpu,8,64,4,True,2,4
float,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 0,2 2 2,4 2 1,16,0.4444444444444444,0.1111111111111111,1.0,cufft,-110.463,42.69717574119568,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-130.712,45.83970022201538,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-127.609,47.40141272544861,polaris-gpu,8,64,4,True,4,4
double,128,128,128,-no-reorder, ,-p2p,-pencils,-r2c_dir 0,2 2 2,4 2 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,1.0,69.02578282356262,polaris-gpu,8,64,4,True,2,4
double,128,128,128,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 2,4 2 1,16,0.4444444444444444,0.1111111111111111,1.0,cufft,-146.485,50.57636451721192,polaris-gpu,8,64,4,True,3,4
