p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,64, , , ,-pencils,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-1.84388,32.8289897441864,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-3.33719,33.12998294830322,theta-knl,1024,256,64,False,3,4
float,64,-no-reorder,-a2a, ,-pencils, ,16 16 4,32 32 1,2,0.35384615384615387,0.23076923076923078,0.0,fftw,-5.1375,32.5289158821106,theta-knl,1024,256,64,False,4,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-13.1899,32.52871870994568,theta-knl,1024,256,64,False,5,4
float,64,-reorder,-a2a, ,-pencils, ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-5.96577,46.48632836341858,theta-knl,1024,256,64,False,2,4
float,64,-reorder,-a2a,-p2p, ,-r2c_dir 2,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-4.84205,46.8297131061554,theta-knl,1024,256,64,False,3,4
float,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-3.99561,51.423810720443726,theta-knl,1024,256,64,False,4,4
float,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-6.36803,52.17498993873596,theta-knl,1024,256,64,False,5,4
float,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-5.78785,58.27187705039978,theta-knl,1024,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 2,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-3.06772,62.23145842552185,theta-knl,1024,256,64,False,3,4
float,64,-reorder,-a2a, , , ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-5.91821,67.86629152297974,theta-knl,1024,256,64,False,2,4
float,64,-reorder,-a2a,-p2p,-pencils, ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-7.41799,67.61438012123108,theta-knl,1024,256,64,False,4,4
float,64,-reorder,-a2av,-p2p,-pencils, ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-7.95633,71.16894102096558,theta-knl,1024,256,64,False,3,4
float,64, , , ,-pencils,-r2c_dir 0,16 16 4,32 32 1,4,0.35384615384615387,0.23076923076923078,1.0,fftw,-10.0981,74.92886519432068,theta-knl,1024,256,64,False,5,4
float,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,16 8 8,32 32 1,2,0.36923076923076925,0.23076923076923078,0.0,fftw,-3.57112,78.93762922286987,theta-knl,1024,256,64,False,2,4
float,64, , , ,-pencils,-r2c_dir 0,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-7.08433,82.24068522453308,theta-knl,1024,256,64,False,3,4
float,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,16 8 8,32 32 1,2,0.36923076923076925,0.23076923076923078,0.0,fftw,-4.97364,85.73529696464539,theta-knl,1024,256,64,False,4,4
float,64,-reorder,-a2a, , ,-r2c_dir 0,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-4.07148,89.07532572746277,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder,-a2av, , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-13.0033,92.18265414237976,theta-knl,1024,256,64,False,3,4
float,64, ,-a2av, ,-pencils,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-13.5382,95.62890362739564,theta-knl,1024,256,64,False,4,4
double,64,-reorder, , , , ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-1.83077,99.53691744804382,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 1,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-7.31518,102.62533950805664,theta-knl,1024,256,64,False,3,4
float,64, ,-a2a, ,-pencils, ,16 8 8,32 32 1,4,0.36923076923076925,0.23076923076923078,1.0,fftw,-5.48075,106.32575988769533,theta-knl,1024,256,64,False,4,4
float,64, , , ,-pencils,-r2c_dir 0,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-9.56966,110.3334972858429,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder,-a2av, ,-pencils, ,16 16 4,32 32 1,2,0.35384615384615387,0.23076923076923078,0.0,fftw,-9.25723,114.30454111099245,theta-knl,1024,256,64,False,3,4
float,64,-reorder,-a2av, , ,-r2c_dir 0,16 8 8,32 32 1,2,0.36923076923076925,0.23076923076923078,0.0,fftw,-5.01518,117.77448654174805,theta-knl,1024,256,64,False,4,4
float,64,-no-reorder,-a2av, , ,-r2c_dir 0,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-14.7704,121.83352303504944,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder, , ,-pencils, ,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-9.81736,126.52889466285706,theta-knl,1024,256,64,False,3,4
float,64,-reorder,-a2a, ,-pencils, ,16 16 4,32 32 1,4,0.35384615384615387,0.23076923076923078,1.0,fftw,-4.6451,131.61063528060913,theta-knl,1024,256,64,False,2,4
float,64,-no-reorder,-a2av, ,-pencils, ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-9.01806,131.4619128704071,theta-knl,1024,256,64,False,4,4
float,64,-no-reorder, , , ,-r2c_dir 0,8 8 16,32 32 1,2,0.49230769230769234,0.23076923076923078,0.0,fftw,-9.88394,134.63828420639038,theta-knl,1024,256,64,False,3,4
float,64,-reorder, , ,-pencils, ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-6.40625,138.0985403060913,theta-knl,1024,256,64,False,5,4
float,64,-no-reorder, , , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-9.41345,142.78044366836548,theta-knl,1024,256,64,False,2,4
float,64, ,-a2av, , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-12.3048,148.25305080413818,theta-knl,1024,256,64,False,3,4
float,64, ,-a2av, , , ,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-8.33349,148.2526774406433,theta-knl,1024,256,64,False,4,4
float,64, , , , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-6.52172,151.89611506462097,theta-knl,1024,256,64,False,2,4
float,64,-reorder, , , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-14.9958,155.37730765342712,theta-knl,1024,256,64,False,5,4
float,64,-reorder, , , ,-r2c_dir 0,8 8 16,32 32 1,4,0.49230769230769234,0.23076923076923078,1.0,fftw,-6.48514,161.98859214782715,theta-knl,1024,256,64,False,2,4
float,64, ,-a2av, ,-pencils,-r2c_dir 0,16 8 8,32 32 1,2,0.36923076923076925,0.23076923076923078,0.0,fftw,-5.48546,162.04185581207275,theta-knl,1024,256,64,False,3,4
