p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-4.9399,17.771049976348877,theta-knl,1024,64,False,3,4
float,64, , , , , ,0.5,0.5,4,fftw,-6.16149,18.072245121002197,theta-knl,1024,64,False,2,4
float,64, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,2.137,27.59212374687195,theta-knl,1024,64,False,5,4
float,64, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-2.61946,28.712303161621094,theta-knl,1024,64,False,2,4
double,64,-no-reorder, ,-p2p,-slabs,-r2c_dir 1,0.6416953512589015,0.9722850459117454,2,fftw,-0.27883,34.108317375183105,theta-knl,1024,64,False,4,4
double,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,0.8990596421159083,0.9982881632516549,4,fftw,-0.975891,39.21930146217346,theta-knl,1024,64,False,2,4
double,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,40.271109104156494,theta-knl,1024,64,False,3,4
float,64, , , , ,-r2c_dir 0,0.47823786395074896,0.5844573190775619,4,fftw,-6.16664,44.878568172454834,theta-knl,1024,64,False,4,4
float,64,-no-reorder, , , , ,0.5244369941424601,0.3594929641711361,4,fftw,-4.77417,54.07204747200012,theta-knl,1024,64,False,3,4
float,64, ,-a2av, , , ,0.4965016013255781,0.8396332862874604,2,fftw,-6.08567,54.25817131996155,theta-knl,1024,64,False,2,4
float,64, , , , , ,0.029670685551936304,0.5520106487730789,4,fftw,-3.74088,59.72164487838745,theta-knl,1024,64,False,4,4
float,64,-no-reorder, ,-p2p, ,-r2c_dir 2,0.49302604770076797,0.4465070888476199,4,fftw,-5.10981,69.49039840698242,theta-knl,1024,64,False,2,4
float,64, , , , , ,0.48232498273467705,0.7511359060303732,2,fftw,-8.52437,69.53877067565918,theta-knl,1024,64,False,3,4
float,64, , ,-p2p_pl, ,-r2c_dir 2,0.5021926308218361,0.4849733747268806,2,fftw,-7.70434,81.41936731338501,theta-knl,1024,64,False,2,4
float,64,-reorder, , , , ,0.4640103125029593,0.828340876755366,2,fftw,-6.7497,89.13589072227478,theta-knl,1024,64,False,4,4
float,64, , , , , ,0.4788274798194886,0.5155581990693263,2,fftw,-4.99715,89.98840117454529,theta-knl,1024,64,False,5,4
double,64,-reorder, , , ,-r2c_dir 1,0.47304257954550577,0.7151648241080978,2,fftw,-2.68434,93.79245495796204,theta-knl,1024,64,False,3,4
float,64, , , , ,-r2c_dir 2,0.3576629639525317,0.8289370321840445,2,fftw,-5.0791,102.20748662948608,theta-knl,1024,64,False,5,4
float,64, ,-a2av,-p2p_pl, , ,0.48569947297436356,0.19772564122680203,2,fftw,2.137,102.57608008384705,theta-knl,1024,64,False,2,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.4892851460269194,0.7752790467259381,2,fftw,-8.65159,105.75194239616394,theta-knl,1024,64,False,3,4
float,64,-reorder, , , , ,0.48889755839353044,0.6705562057102431,2,fftw,-10.4755,114.77545237541199,theta-knl,1024,64,False,2,4
float,64, , ,-p2p_pl, ,-r2c_dir 1,0.48659811439743994,0.7356917050811178,2,fftw,-5.69135,115.83567190170288,theta-knl,1024,64,False,4,4
double,64, ,-a2a, , , ,0.4821214604180283,0.8615944825590374,2,fftw,-0.502462,117.04281115531921,theta-knl,1024,64,False,3,4
float,64,-no-reorder, , ,-pencils, ,0.4907762989750175,0.7670088423884698,2,fftw,-8.5438,125.43743681907654,theta-knl,1024,64,False,2,4
float,64,-reorder,-a2a, , ,-r2c_dir 1,0.4896783909268919,0.7798170039175818,2,fftw,-1.48816,127.88963007926941,theta-knl,1024,64,False,3,4
