p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,4,fftw,-130.841,25.807384490966797,theta-knl,128,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-39.2918,21.74839758872986,theta-knl,128,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-28.235,28.22023606300354,theta-knl,128,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-111.012,21.848936557769775,theta-knl,128,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-49.312,38.230589151382446,theta-knl,128,64,False,3,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,-81.5218,41.98327970504761,theta-knl,128,64,False,5,4
double,512,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-48.0958,45.210471630096436,theta-knl,128,64,False,2,4
float,512, , ,-p2p_pl,-pencils, ,0.913276381157598,0.033131262110711934,2,fftw,-142.87,46.562504529953,theta-knl,128,64,False,4,4
float,512, , , , , ,0.1692820643645051,0.24044531287793158,4,fftw,-116.009,51.96989727020264,theta-knl,128,64,False,3,4
double,512,-reorder,-a2av, ,-slabs, ,0.6800945881571924,0.3403953571189505,4,fftw,-59.9721,55.59445786476135,theta-knl,128,64,False,5,4
float,512, ,-a2a, , , ,0.5773263616202147,0.5230103616297906,2,fftw,-59.2746,58.72078275680542,theta-knl,128,64,False,2,4
float,512, , ,-p2p,-pencils, ,0.9716966847798313,0.2078165348247093,2,fftw,-195.489,60.73734784126282,theta-knl,128,64,False,4,4
float,512, , , ,-pencils, ,0.27086528903497575,0.2418179250765402,4,fftw,-129.478,66.40059185028076,theta-knl,128,64,False,3,4
float,512, , , , ,-r2c_dir 1,0.9465724221896498,0.01615081913846994,4,fftw,-138.888,70.3536388874054,theta-knl,128,64,False,5,4
float,512, , , ,-slabs, ,0.9129473789795453,0.08938702437895096,2,fftw,-162.902,68.54687523841858,theta-knl,128,64,False,2,4
