p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-218.946,60.50747799873352,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-509.231,43.8923454284668,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-533.61,43.48768258094788,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-527.589,43.54687929153442,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,2,0.4444444444444444,0.0185185185185185,0.0,fftw,-534.635,66.82111716270447,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-473.032,73.0089852809906,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-525.325,72.05769729614258,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-550.822,83.97222995758057,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-529.876,92.56231188774107,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-480.363,97.77309250831604,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-543.578,100.12842965126038,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-506.225,108.57509303092957,theta-knl,512,256,64,False,2,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-521.951,116.56247997283936,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-531.015,121.71260976791382,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-539.301,125.21988677978516,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-530.795,132.75871920585632,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-553.63,140.22508072853088,theta-knl,512,256,64,False,3,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,2,0.4444444444444444,0.0185185185185185,0.0,fftw,-514.94,145.7851459980011,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-536.531,148.7589807510376,theta-knl,512,256,64,False,5,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-536.564,156.366149187088,theta-knl,512,256,64,False,2,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-531.305,163.71161794662476,theta-knl,512,256,64,False,3,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-535.29,169.66648530960083,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-514.391,173.17208194732666,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-460.236,181.61574506759644,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-534.588,187.93066906929016,theta-knl,512,256,64,False,3,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-508.984,194.4429461956024,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,2,0.4444444444444444,0.0185185185185185,0.0,fftw,-480.028,199.1571717262268,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-508.848,205.42028999328613,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-553.888,211.1307349205017,theta-knl,512,256,64,False,3,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-515.261,218.26658296585083,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-536.917,222.87800908088684,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-538.5,229.90578866004944,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-549.056,234.86751532554624,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-534.145,241.7647476196289,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-521.39,247.1609666347504,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-524.227,253.62452030181885,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-502.235,258.9665286540985,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,4,0.4444444444444444,0.0185185185185185,1.0,fftw,-517.491,265.82353043556213,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-494.267,271.27899861335754,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,256 2 1,2,0.4444444444444444,0.0185185185185185,0.0,fftw,-535.033,277.21323895454407,theta-knl,512,256,64,False,2,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,8 8 8,64 8 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-453.637,284.63030552864075,theta-knl,512,256,64,False,3,4
float,1400,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,64 8 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-538.477,289.15822291374207,theta-knl,512,256,64,False,4,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-541.29,295.17205929756165,theta-knl,512,256,64,False,5,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-542.952,300.77853322029114,theta-knl,512,256,64,False,2,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-537.92,308.9838490486145,theta-knl,512,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-242.134,325.3194029331207,theta-knl,512,256,64,False,4,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,4,0.4444444444444444,0.0555555555555555,1.0,fftw,-498.361,319.23971128463745,theta-knl,512,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 8,128 4 1,2,0.4444444444444444,0.0555555555555555,0.0,fftw,-528.741,324.2156620025635,theta-knl,512,256,64,False,2,4
