c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfp.json,30,2,2,-28.3384,74.37037920951843,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,12,3,3,-21.7786,73.9895076751709,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,42,3,1,-21.3826,74.28941106796265,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,18,4,1,-22.8358,74.38874244689941,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,49,1,3,-23.0597,142.92448496818542,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,47,3,2,-25.2913,143.4698565006256,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,28,3,4,-18.2332,145.71568131446838,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,31,3,1,-14.9814,145.16374254226685,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,30,1,2,-25.8471,210.53691005706787,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,52,2,2,-29.7733,216.78793096542358,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,42,2,4,-20.1033,217.63978672027588,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,30,4,2,-21.7786,218.93524312973022,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,16,1,2,-18.6674,279.4453866481781,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,53,1,2,-22.8358,287.304847240448,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,57,2,2,-22.6162,287.55541610717773,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,47,2,2,-27.6716,288.20093727111816,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,45,2,2,-28.3384,335.6998279094696,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,52,1,2,-25.0222,355.6765947341919,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,58,2,2,-29.4011,355.6775014400482,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,50,2,2,-24.7588,356.5828993320465,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,49,2,2,-32.6679,363.82542657852173,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,48,2,2,-26.7283,428.4534561634064,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,52,1,3,-21.19,427.2515254020691,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,53,2,2,-27.0355,427.90540409088135,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,51,2,2,-31.785,428.8885793685913,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,49,2,1,-23.288,507.6301779747009,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,47,1,2,-27.6716,509.36573338508606,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,48,2,3,-18.2332,498.99819684028625,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,49,4,2,-21.5788,500.6817066669464,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,51,2,1,-17.8188,568.6723194122314,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,51,3,2,-25.0222,569.4540095329285,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,60,2,2,-48.0018,575.6074934005737,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,54,2,2,-29.4011,576.9465780258179,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,53,2,1,-19.2794,638.4053361415863,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,53,3,2,-22.4008,638.7881529331207,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,56,2,2,-31.3612,643.9889898300171,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,59,2,2,-42.7652,644.6745097637177,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,59,1,2,-9.71937,708.1411833763123,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,60,2,4,-9.88272,708.1495368480682,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,59,3,2,-13.214,712.1799547672272,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,60,2,1,-31.785,712.7306988239288,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,60,1,2,-50.0444,783.436484336853,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,60,2,3,-5.33353,781.1316936016083,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,60,4,2,-26.1343,783.4257786273956,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,59,2,1,-24.5009,783.4382681846619,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,60,3,2,-19.1227,851.18550157547,polaris-gpu,128,64,4,True,5,4
roibin_zfp.json,60,1,1,-23.288,851.3187654018402,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,60,4,1,-21.5788,853.0358321666718,polaris-gpu,128,64,4,True,3,4
roibin_zfp.json,60,1,3,-25.5662,853.8872921466827,polaris-gpu,128,64,4,True,4,4
roibin_zfp.json,60,3,1,-18.8167,920.1729657649994,polaris-gpu,128,64,4,True,2,4
roibin_zfp.json,59,1,1,-18.6674,920.6905062198639,polaris-gpu,128,64,4,True,5,4
