p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9990192513609852,0.8025897673797344,0.4866872222832795,fftw,-18.0705,23.959487199783325,theta-knl,128,256,64,False,2,4
float,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.9942386931047236,0.7822829678759303,0.8565526660056082,fftw,-18.0844,23.991548538208008,theta-knl,128,256,64,False,3,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9882529310569218,0.521778269545507,0.0109414136399061,fftw,-20.7664,24.01925373077393,theta-knl,128,256,64,False,4,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9995861043436716,0.9735271223205422,0.3689714215194814,fftw,-16.9355,29.89785122871399,theta-knl,128,256,64,False,3,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.8995353993732039,0.8458065644864895,0.7696200789405052,fftw,-17.0262,29.92457938194275,theta-knl,128,256,64,False,5,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9542524098827464,0.5085789512322355,0.5584873695147038,fftw,-19.3625,29.93001270294189,theta-knl,128,256,64,False,2,4
double,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.9953633259157448,1.0260096150428182,0.5238139187712284,fftw,-9.78716,30.01637291908264,theta-knl,128,256,64,False,4,4
float,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.9996676286072108,0.4134739688495558,0.9248453729153412,fftw,-6.31182,35.58049821853638,theta-knl,128,256,64,False,3,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9963096156507028,0.8217622738764456,0.027968577049064,fftw,-18.3103,35.65723156929016,theta-knl,128,256,64,False,2,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.9736606250742952,1.2220102837596385,0.0233757603799526,fftw,-18.1654,35.66254734992981,theta-knl,128,256,64,False,5,4
double,64,-reorder, , ,-slabs,-r2c_dir 0,0.955590472315988,0.7493854326742447,0.0429539424242757,fftw,-5.51444,35.92196702957153,theta-knl,128,256,64,False,4,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.9992118385305004,0.8002674159155805,0.1007015509380589,fftw,-16.8338,41.28418183326721,theta-knl,128,256,64,False,3,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.960275177597214,0.2758858091063091,0.7889727314219391,fftw,-20.8508,41.49700713157654,theta-knl,128,256,64,False,5,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.994738993430242,0.6057465400222041,0.1645344747828735,fftw,-17.8705,41.53262639045715,theta-knl,128,256,64,False,2,4
float,64,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,0.9975149958386076,0.875243217541059,0.4943376466584989,fftw,-5.96973,41.74704337120056,theta-knl,128,256,64,False,4,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9907403968578,0.5437423240672223,0.2628685678999753,fftw,-21.33,47.06286549568176,theta-knl,128,256,64,False,3,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.9946286899050778,0.5534939954985032,0.6972182541438874,fftw,-20.9604,47.41001057624817,theta-knl,128,256,64,False,5,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9996390723481896,0.4641747993745539,0.9907556915572112,fftw,-21.1784,47.45122241973877,theta-knl,128,256,64,False,2,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9718943042996216,0.5861410938287558,0.1757028556358974,fftw,-18.7066,47.59578728675842,theta-knl,128,256,64,False,4,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9993029523622348,0.5918564939052462,0.7025236826427637,fftw,-15.6856,52.90430331230164,theta-knl,128,256,64,False,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.826474868334517,0.724676514439108,0.0051725172532077,fftw,-17.2211,53.25251841545105,theta-knl,128,256,64,False,5,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.999779475312354,0.4537307613698165,0.1025152607782965,fftw,-21.8818,53.32409143447876,theta-knl,128,256,64,False,2,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9597901173190372,0.4860721599919912,0.9906961149305492,fftw,-20.853,53.50460863113403,theta-knl,128,256,64,False,4,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9996454779164712,1.1235072336423506,0.0669943939931417,fftw,-17.9414,58.7179901599884,theta-knl,128,256,64,False,3,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9997582914157568,0.7433079813910288,0.2972555519973452,fftw,-19.1612,59.17792248725891,theta-knl,128,256,64,False,5,4
