p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-no-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-47.2533,94.65444493293762,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-100.283,73.45840620994568,theta-knl,64,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.269,72.26938915252686,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.996,72.3610327243805,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.541,119.4539885520935,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.891,131.85282349586487,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-100.339,132.65405130386353,theta-knl,64,256,64,False,4,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.629,141.35393142700195,theta-knl,64,256,64,False,5,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.345,165.05809998512268,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,16 2 2,64 1 1,4,0.14814814814814814,0.0,1.0,fftw,-102.118,179.15396785736084,theta-knl,64,256,64,False,2,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.953,187.2539982795716,theta-knl,64,256,64,False,4,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.744,195.65423440933228,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,16 4 1,64 1 1,4,0.1111111111111111,0.0,1.0,fftw,-101.736,213.20986604690552,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-103.655,225.10417461395264,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.456,232.2560606002808,theta-knl,64,256,64,False,4,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.817,240.5070402622223,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.306,257.8588516712189,theta-knl,64,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.695,273.7118275165558,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.424,285.1607818603516,theta-knl,64,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.339,294.9610152244568,theta-knl,64,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.569,304.40428733825684,theta-knl,64,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-106.543,322.3583858013153,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.596,331.1540684700012,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.365,342.55477714538574,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-101.552,352.0543324947357,theta-knl,64,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.941,369.5054361820221,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.145,378.0644340515137,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,8 4 2,64 1 1,4,0.25925925925925924,0.0,1.0,fftw,-103.684,389.0079138278961,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.044,396.95411944389343,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.176,415.2575302124024,theta-knl,64,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.25925925925925924,0.0,1.0,fftw,-102.725,427.4603588581085,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.225,436.5542299747467,theta-knl,64,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-slabs, ,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-106.292,445.5044519901276,theta-knl,64,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-slabs, ,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-103.756,463.0605504512787,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl, ,-r2c_dir 0,8 4 2,64 1 1,4,0.25925925925925924,0.0,1.0,fftw,-98.007,476.5548095703125,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.941,484.6540186405182,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.019,494.2062394618988,theta-knl,64,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.216,509.8543961048126,theta-knl,64,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.434,523.6563351154327,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-102.943,533.2119772434235,theta-knl,64,256,64,False,4,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.466,544.1556315422058,theta-knl,64,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-105.062,556.4554374217987,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.17,568.7537314891815,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.175,579.1552183628082,theta-knl,64,256,64,False,4,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-101.101,591.1043224334717,theta-knl,64,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-104.668,604.4045090675354,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.14,614.3538467884064,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.675,627.2561173439026,theta-knl,64,256,64,False,4,4
float,1024, , ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.721,636.1540129184723,theta-knl,64,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.159,651.957364320755,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.407,661.2541835308075,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-98.4504,676.1544435024261,theta-knl,64,256,64,False,4,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.48,685.7598769664764,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-109.221,697.1037502288818,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.38,710.6540100574493,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-99.079,723.954642534256,theta-knl,64,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.16,731.2538709640503,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.203,742.666731595993,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.148,756.2539908885956,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.611,771.5539891719818,theta-knl,64,256,64,False,4,4
float,1024, , ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.766,779.45423412323,theta-knl,64,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-92.7107,790.4039821624756,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-103.802,801.6544389724731,theta-knl,64,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.52,816.3542511463165,theta-knl,64,256,64,False,4,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-105.196,824.8078026771545,theta-knl,64,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.25925925925925924,0.0,1.0,fftw,-102.587,836.2541184425354,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-110.091,846.8558492660522,theta-knl,64,256,64,False,3,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-106.08,862.6058757305145,theta-knl,64,256,64,False,4,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-99.3132,874.6540377140045,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.366,881.9574491977692,theta-knl,64,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-104.981,893.5558180809021,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.781,908.954401254654,theta-knl,64,256,64,False,4,4
float,1024, , ,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-106.756,920.9038805961608,theta-knl,64,256,64,False,2,4
float,1024, , ,-p2p_pl,-slabs, ,8 4 2,64 1 1,2,0.25925925925925924,0.0,0.0,fftw,-103.596,930.7058327198029,theta-knl,64,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.855,941.0540981292723,theta-knl,64,256,64,False,3,4
float,1024, ,-a2a,-p2p_pl,-slabs, ,16 2 2,64 1 1,4,0.14814814814814814,0.0,1.0,fftw,-101.875,956.2584583759308,theta-knl,64,256,64,False,4,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.994,967.1652629375458,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.132,976.4047803878784,theta-knl,64,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.449,985.8062024116516,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.403,1004.3568632602692,theta-knl,64,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.878,1013.0545060634612,theta-knl,64,256,64,False,4,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.143,1021.6159765720367,theta-knl,64,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-slabs, ,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.006,1034.1052722930908,theta-knl,64,256,64,False,3,4
float,1024, , ,-p2p_pl,-slabs, ,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.415,1051.7541632652285,theta-knl,64,256,64,False,2,4
