p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder, , ,-pencils,-r2c_dir 0,0.8116896596140892,0.5995839555686919,0.6437096445462436,fftw,-490.396,24.945048332214355,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.6575368442992657,0.7515097508827133,0.9299479381573234,fftw,-273.404,25.023884773254395,theta-knl,1024,256,64,False,4,4
double,512,-no-reorder, , ,-pencils,-r2c_dir 1,0.4567900329381136,0.6097256730440673,0.7311715886818848,fftw,-249.02,25.124659299850464,theta-knl,1024,256,64,False,3,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.4825202151070628,0.8865209267802914,0.9001966012139572,fftw,-210.432,25.409589290618896,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.8833528006749465,0.9112468931691998,0.1971372244277021,fftw,-405.503,33.773545026779175,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, , ,-pencils,-r2c_dir 1,0.9411363585416812,0.9404148960554796,0.1284648842496443,fftw,-556.016,34.0514497756958,theta-knl,1024,256,64,False,4,4
double,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.6031460137471639,0.8116078538846119,0.5868889368564681,fftw,-196.826,35.12933802604675,theta-knl,1024,256,64,False,3,4
double,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.9552477383220948,0.9393086196592764,0.5002433678750566,fftw,-173.419,35.26772451400757,theta-knl,1024,256,64,False,5,4
float,512,-reorder, , ,-slabs,-r2c_dir 2,0.2340883606949453,0.5696610823761171,0.1395389158829186,fftw,-209.25,42.55129671096802,theta-knl,1024,256,64,False,2,4
float,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 0,0.7728120760744847,0.9442721841970486,0.6117810195435761,fftw,-342.26,43.05716633796692,theta-knl,1024,256,64,False,4,4
double,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9877189932358984,0.9419190671217842,0.5432376375652144,fftw,-247.196,44.640336990356445,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,0.5690806636617319,0.9662702904821,0.9495884470982844,fftw,-163.789,49.06934142112732,theta-knl,1024,256,64,False,5,4
float,512,-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.8473910823627936,0.4008928160434426,0.0278019146907638,fftw,-462.75,51.23078083992005,theta-knl,1024,256,64,False,4,4
float,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.9969853347725918,0.92277083515464,0.0036587456706033,fftw,-384.727,51.40283346176148,theta-knl,1024,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.6386628013946195,0.6134379437778191,0.1749489477520417,fftw,-408.163,52.98091387748718,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-slabs,-r2c_dir 0,0.8476089807199154,0.9575990366229128,0.0366208871112827,fftw,-195.711,57.95277762413025,theta-knl,1024,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.937479932527067,0.4762969634737067,0.1284895779588927,fftw,-506.958,59.930055379867554,theta-knl,1024,256,64,False,4,4
float,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,0.8575490980142225,0.9416846195187664,0.0321178038176187,fftw,-424.116,60.59635925292969,theta-knl,1024,256,64,False,2,4
float,512,-reorder, , ,-slabs,-r2c_dir 2,0.5842933521329905,0.1917728869404185,0.1517001075986356,fftw,-221.692,61.59681797027588,theta-knl,1024,256,64,False,3,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.5685923581113316,0.9886760702405768,0.1592867261734496,fftw,-481.555,66.81555390357971,theta-knl,1024,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 1,0.3945564904846256,0.6003365490178796,0.519386968817478,fftw,-562.574,68.21291708946228,theta-knl,1024,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.705611323427347,0.9918939310292,0.410492905028,fftw,-483.563,69.30879139900208,theta-knl,1024,256,64,False,2,4
float,512,-reorder,-a2av, ,-slabs,-r2c_dir 0,0.6251121257148394,0.9236086793386415,0.4633748628475899,fftw,-192.18,70.42483305931091,theta-knl,1024,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,0.3154075346995692,0.6314325096847505,0.4625165891473889,fftw,-493.696,75.14348411560059,theta-knl,1024,256,64,False,5,4
float,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,0.9833404541626288,0.9767294918425984,0.6775195269468665,fftw,-417.472,77.09096670150757,theta-knl,1024,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 1,0.9570159044620536,0.6759793529708357,0.2994550768662012,fftw,-576.463,78.35158658027649,theta-knl,1024,256,64,False,2,4
