p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024, , , , , ,0.5,0.5,4,fftw,-2039.05,145.9974009990692,theta-knl,8192,64,False,2,4
float,1024,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-2129.15,157.74213910102844,theta-knl,8192,64,False,3,4
double,1024,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-205.901,97.25915336608887,theta-knl,8192,64,False,4,4
float,1024, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-355.202,142.65843391418457,theta-knl,8192,64,False,5,4
float,1024, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-1098.14,269.36014008522034,theta-knl,8192,64,False,4,4
double,1024,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,369.41327261924744,theta-knl,8192,64,False,5,4
double,1024,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-609.984,276.454980134964,theta-knl,8192,64,False,2,4
float,1024,-no-reorder, ,-p2p_pl, ,-r2c_dir 0,0.5199406065891232,0.8129102653773969,2,fftw,-2066.68,282.92150950431824,theta-knl,8192,64,False,3,4
float,1024, , , , , ,0.5069128671963365,0.8982948739301091,4,fftw,-2315.3,409.7095534801483,theta-knl,8192,64,False,4,4
float,1024,-no-reorder,-a2av, , ,-r2c_dir 2,0.4813992012018482,0.8264675197311856,4,fftw,-2727.98,432.13223123550415,theta-knl,8192,64,False,2,4
float,1024,-reorder, ,-p2p_pl, , ,0.49703671456962395,0.3339387845769388,4,fftw,-2049.75,500.84153723716736,theta-knl,8192,64,False,3,4
float,1024, , ,-p2p, ,-r2c_dir 0,0.7054667599115484,0.7711695199154268,2,fftw,-2246.53,537.4045598506927,theta-knl,8192,64,False,5,4
float,1024, , , , , ,0.6356517791314691,0.8225799774128613,4,fftw,-2550.76,576.5412156581879,theta-knl,8192,64,False,4,4
float,1024,-no-reorder,-a2a, , ,-r2c_dir 2,0.8298644045455571,0.9029199293135755,4,fftw,-273.522,636.767210483551,theta-knl,8192,64,False,2,4
double,1024,-no-reorder,-a2a,-p2p_pl, , ,0.49756791075908613,0.8278418325482866,4,fftw,-988.843,670.2184336185455,theta-knl,8192,64,False,3,4
float,1024,-reorder, , , ,-r2c_dir 1,0.8381175591809111,0.7286312635343464,4,fftw,-2948.51,704.823816537857,theta-knl,8192,64,False,5,4
float,1024, , , , ,-r2c_dir 1,0.689148062018737,0.821480904027718,4,fftw,-2239.42,778.8393757343292,theta-knl,8192,64,False,4,4
float,1024, , , , ,-r2c_dir 0,0.49091195118033204,0.8163994139818788,4,fftw,1.0,939.0627567768097,theta-knl,8192,64,False,2,4
float,1024, , , , , ,0.6174043427951815,0.8267710405737054,2,fftw,-2797.64,814.799081325531,theta-knl,8192,64,False,3,4
float,1024,-reorder, ,-p2p, ,-r2c_dir 2,0.5850780059552101,0.6553414812701577,4,fftw,-1723.3,800.9672520160675,theta-knl,8192,64,False,5,4
float,1024,-reorder, , , ,-r2c_dir 1,0.8716369319610958,0.8077127810658136,4,fftw,-2186.42,935.2384345531464,theta-knl,8192,64,False,4,4
float,1024, , , , ,-r2c_dir 1,0.7535152496287884,0.8236373774388338,2,fftw,-2103.45,935.5116472244263,theta-knl,8192,64,False,5,4
float,1024, , , ,-pencils, ,0.6084221750734369,0.9823221807389071,2,fftw,-2880.88,945.5364801883698,theta-knl,8192,64,False,3,4
float,1024, , , , , ,0.8760591964378085,0.7605731411579552,4,fftw,-3096.44,1061.8873240947723,theta-knl,8192,64,False,4,4
float,1024, , , , ,-r2c_dir 1,0.8469965917546409,0.8063179956860143,4,fftw,-2361.05,1089.4423520565033,theta-knl,8192,64,False,2,4
float,1024,-reorder, , , , ,0.7088883492460981,0.8348120568899613,2,fftw,-2747.35,1188.4248723983765,theta-knl,8192,64,False,5,4
float,1024,-no-reorder, , , , ,0.6929812683685502,0.9514809800760488,4,fftw,-2192.33,1082.1085240840912,theta-knl,8192,64,False,3,4
float,1024, , , , , ,0.9354407589005922,0.699372314059072,2,fftw,-2567.65,1213.866807460785,theta-knl,8192,64,False,4,4
float,1024, , , ,-pencils, ,0.6285805854034214,0.7718799714430685,2,fftw,-2701.34,1217.2940888404846,theta-knl,8192,64,False,3,4
