p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,256,256,256,-no-reorder,-a2a, , ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-80.4187,277.2612726688385,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a, , ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-78.3789,279.5318522453308,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-77.5965,282.23394536972046,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-78.3864,284.3265702724457,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-61.1959,286.1862778663635,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-77.8812,288.88067865371704,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-82.6256,291.08510875701904,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2a, , ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-81.4158,293.2809491157532,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.4991,295.12092423439026,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-76.3497,298.38641691207886,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256,-reorder,-a2a, ,-slabs,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-58.978,299.8858160972595,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2a, , ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-82.3887,302.1227283477783,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-79.0692,304.49118852615356,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2a, ,-slabs,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-58.0476,307.20004534721375,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-74.5748,309.84867334365845,theta-knl,512,256,64,False,0.0,0.0,1.0,4,4
float,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-77.888,311.46212887763977,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-71.9291,314.9887464046478,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-78.3778,316.5660603046417,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256, ,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-79.273,319.0783486366272,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-75.6065,321.07852935791016,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-72.0968,325.4516999721527,theta-knl,512,256,64,False,0.0,0.0,1.0,3,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.4623,326.0543370246887,theta-knl,512,256,64,False,0.0,0.0,0.0,5,4
float,256,256,256,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-75.5951,328.4238967895508,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256, ,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-80.2254,330.3315591812134,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-69.057,336.2434630393982,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-54.0634,336.94137144088745,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-reorder, ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-78.2099,339.0538649559021,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-reorder, ,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-80.2789,341.03158473968506,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-77.9022,345.8934214115143,theta-knl,512,256,64,False,0.0,0.0,0.0,2,4
float,256,256,256,-no-reorder, ,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-76.6853,347.83397793769836,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-75.7761,349.6687533855438,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder, ,-p2p, ,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-77.5846,351.4630937576294,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,512 1 1,512 1 1,4,fftw,-73.5059,355.3390562534332,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-78.0215,357.1110301017761,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,512 1 1,512 1 1,2,fftw,-68.2915,360.1620955467224,theta-knl,512,256,64,False,0.0,0.0,0.0,4,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-77.136,360.850608587265,theta-knl,512,256,64,False,0.0,0.0,1.0,5,4
float,256,256,256,-no-reorder,-a2av,-p2p, ,-r2c_dir 2,512 1 1,512 1 1,4,fftw,-73.5313,364.5073928833008,theta-knl,512,256,64,False,0.0,0.0,1.0,2,4
float,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,512 1 1,512 1 1,2,fftw,-74.5922,366.55592226982117,theta-knl,512,256,64,False,0.0,0.0,0.0,3,4
