Manager     : Starting ensemble at: 2023-09-08 16:04:07.772
Worker     3: sim_id     1: sim Time: 70.955 Start: 2023-09-08 16:04:08.433 End: 2023-09-08 16:05:19.388 Status: Not set
Worker     5: sim_id     3: sim Time: 76.897 Start: 2023-09-08 16:04:08.433 End: 2023-09-08 16:05:25.330 Status: Not set
Worker     4: sim_id     2: sim Time: 77.650 Start: 2023-09-08 16:04:08.432 End: 2023-09-08 16:05:26.082 Status: Not set
Worker     2: sim_id     0: sim Time: 77.703 Start: 2023-09-08 16:04:08.433 End: 2023-09-08 16:05:26.136 Status: Not set
Worker     3: sim_id     4: sim Time: 70.802 Start: 2023-09-08 16:05:19.592 End: 2023-09-08 16:06:30.394 Status: Not set
Worker     5: sim_id     5: sim Time: 67.825 Start: 2023-09-08 16:05:26.058 End: 2023-09-08 16:06:33.883 Status: Not set
Worker     4: sim_id     7: sim Time: 71.333 Start: 2023-09-08 16:05:27.538 End: 2023-09-08 16:06:38.871 Status: Not set
Worker     2: sim_id     6: sim Time: 76.498 Start: 2023-09-08 16:05:26.812 End: 2023-09-08 16:06:43.310 Status: Not set
Worker     3: sim_id     8: sim Time: 71.153 Start: 2023-09-08 16:06:31.120 End: 2023-09-08 16:07:42.273 Status: Not set
Worker     5: sim_id     9: sim Time: 69.778 Start: 2023-09-08 16:06:34.632 End: 2023-09-08 16:07:44.410 Status: Not set
Worker     2: sim_id    11: sim Time: 71.587 Start: 2023-09-08 16:06:44.042 End: 2023-09-08 16:07:55.629 Status: Not set
Worker     4: sim_id    10: sim Time: 77.246 Start: 2023-09-08 16:06:39.602 End: 2023-09-08 16:07:56.848 Status: Not set
Worker     3: sim_id    12: sim Time: 72.957 Start: 2023-09-08 16:07:43.004 End: 2023-09-08 16:08:55.961 Status: Not set
Worker     5: sim_id    13: sim Time: 71.935 Start: 2023-09-08 16:07:45.140 End: 2023-09-08 16:08:57.075 Status: Not set
Worker     2: sim_id    14: sim Time: 68.029 Start: 2023-09-08 16:07:56.365 End: 2023-09-08 16:09:04.394 Status: Not set
Worker     4: sim_id    15: sim Time: 72.535 Start: 2023-09-08 16:07:57.577 End: 2023-09-08 16:09:10.112 Status: Not set
Worker     3: sim_id    16: sim Time: 70.802 Start: 2023-09-08 16:08:56.700 End: 2023-09-08 16:10:07.502 Status: Not set
Worker     5: sim_id    17: sim Time: 73.737 Start: 2023-09-08 16:08:57.814 End: 2023-09-08 16:10:11.551 Status: Not set
Worker     2: sim_id    18: sim Time: 74.893 Start: 2023-09-08 16:09:05.134 End: 2023-09-08 16:10:20.027 Status: Not set
Worker     4: sim_id    19: sim Time: 70.179 Start: 2023-09-08 16:09:10.850 End: 2023-09-08 16:10:21.029 Status: Not set
Worker     5: sim_id    21: sim Time: 70.230 Start: 2023-09-08 16:10:12.312 End: 2023-09-08 16:11:22.542 Status: Not set
Worker     3: sim_id    20: sim Time: 76.412 Start: 2023-09-08 16:10:08.238 End: 2023-09-08 16:11:24.650 Status: Not set
Worker     4: sim_id    23: sim Time: 75.492 Start: 2023-09-08 16:10:21.776 End: 2023-09-08 16:11:37.268 Status: Not set
Worker     2: sim_id    22: sim Time: 78.302 Start: 2023-09-08 16:10:20.768 End: 2023-09-08 16:11:39.070 Status: Not set
Worker     5: sim_id    24: sim Time: 72.386 Start: 2023-09-08 16:11:23.286 End: 2023-09-08 16:12:35.672 Status: Not set
Worker     3: sim_id    25: sim Time: 72.454 Start: 2023-09-08 16:11:25.386 End: 2023-09-08 16:12:37.840 Status: Not set
Worker     2: sim_id    27: sim Time: 73.588 Start: 2023-09-08 16:11:39.805 End: 2023-09-08 16:12:53.393 Status: Not set
Worker     4: sim_id    26: sim Time: 76.294 Start: 2023-09-08 16:11:38.023 End: 2023-09-08 16:12:54.317 Status: Not set
Worker     5: sim_id    28: sim Time: 69.530 Start: 2023-09-08 16:12:36.415 End: 2023-09-08 16:13:45.945 Status: Not set
Worker     3: sim_id    29: sim Time: 74.959 Start: 2023-09-08 16:12:38.580 End: 2023-09-08 16:13:53.539 Status: Not set
Worker     2: sim_id    30: sim Time: 74.391 Start: 2023-09-08 16:12:54.138 End: 2023-09-08 16:14:08.529 Status: Not set
Worker     4: sim_id    31: sim Time: 74.287 Start: 2023-09-08 16:12:55.061 End: 2023-09-08 16:14:09.348 Status: Not set
Worker     3: sim_id    33: sim Time: 65.543 Start: 2023-09-08 16:13:54.304 End: 2023-09-08 16:14:59.847 Status: Not set
Worker     5: sim_id    32: sim Time: 75.092 Start: 2023-09-08 16:13:46.683 End: 2023-09-08 16:15:01.775 Status: Not set
Worker     2: sim_id    34: sim Time: 73.391 Start: 2023-09-08 16:14:09.281 End: 2023-09-08 16:15:22.672 Status: Not set
Worker     4: sim_id    35: sim Time: 75.542 Start: 2023-09-08 16:14:10.094 End: 2023-09-08 16:15:25.636 Status: Not set
Worker     5: sim_id    37: sim Time: 73.137 Start: 2023-09-08 16:15:02.518 End: 2023-09-08 16:16:15.655 Status: Not set
Worker     3: sim_id    36: sim Time: 75.459 Start: 2023-09-08 16:15:00.595 End: 2023-09-08 16:16:16.054 Status: Not set
Worker     2: sim_id    38: sim Time: 72.338 Start: 2023-09-08 16:15:23.432 End: 2023-09-08 16:16:35.770 Status: Not set
Worker     4: sim_id    39: sim Time: 71.485 Start: 2023-09-08 16:15:26.379 End: 2023-09-08 16:16:37.864 Status: Not set
Worker     3: sim_id    40: sim Time: 69.349 Start: 2023-09-08 16:16:16.403 End: 2023-09-08 16:17:25.752 Status: Not set
Worker     5: sim_id    41: sim Time: 68.675 Start: 2023-09-08 16:16:17.147 End: 2023-09-08 16:17:25.822 Status: Not set
Worker     4: sim_id    43: sim Time: 69.629 Start: 2023-09-08 16:16:38.609 End: 2023-09-08 16:17:48.238 Status: Not set
Worker     2: sim_id    42: sim Time: 72.488 Start: 2023-09-08 16:16:36.515 End: 2023-09-08 16:17:49.003 Status: Not set
Worker     3: sim_id    44: sim Time: 67.297 Start: 2023-09-08 16:17:26.498 End: 2023-09-08 16:18:33.795 Status: Not set
Worker     5: sim_id    45: sim Time: 70.681 Start: 2023-09-08 16:17:27.266 End: 2023-09-08 16:18:37.947 Status: Not set
Worker     2: sim_id    47: sim Time: 72.589 Start: 2023-09-08 16:17:49.762 End: 2023-09-08 16:19:02.351 Status: Not set
Worker     4: sim_id    46: sim Time: 75.593 Start: 2023-09-08 16:17:48.988 End: 2023-09-08 16:19:04.581 Status: Not set
Worker     3: sim_id    48: sim Time: 76.412 Start: 2023-09-08 16:18:34.543 End: 2023-09-08 16:19:50.955 Status: Not set
Worker     5: sim_id    49: sim Time: 75.142 Start: 2023-09-08 16:18:38.693 End: 2023-09-08 16:19:53.835 Status: Not set
Worker     4: sim_id    51: sim Time: 69.378 Start: 2023-09-08 16:19:05.325 End: 2023-09-08 16:20:14.703 Status: Not set
Worker     2: sim_id    50: sim Time: 72.237 Start: 2023-09-08 16:19:03.096 End: 2023-09-08 16:20:15.333 Status: Not set
Worker     3: sim_id    52: sim Time: 70.452 Start: 2023-09-08 16:19:51.706 End: 2023-09-08 16:21:02.158 Status: Not set
Worker     5: sim_id    53: sim Time: 74.290 Start: 2023-09-08 16:19:54.586 End: 2023-09-08 16:21:08.876 Status: Not set
Worker     4: sim_id    55: sim Time: 69.778 Start: 2023-09-08 16:20:16.211 End: 2023-09-08 16:21:25.989 Status: Not set
Worker     2: sim_id    54: sim Time: 74.742 Start: 2023-09-08 16:20:15.458 End: 2023-09-08 16:21:30.200 Status: Not set
Worker     3: sim_id    56: sim Time: 73.757 Start: 2023-09-08 16:21:02.910 End: 2023-09-08 16:22:16.667 Status: Not set
Worker     5: sim_id    57: sim Time: 67.275 Start: 2023-09-08 16:21:09.651 End: 2023-09-08 16:22:16.926 Status: Not set
Worker     4: sim_id    58: sim Time: 71.180 Start: 2023-09-08 16:21:26.743 End: 2023-09-08 16:22:37.923 Status: Not set
Worker     2: sim_id    59: sim Time: 71.086 Start: 2023-09-08 16:21:30.949 End: 2023-09-08 16:22:42.035 Status: Not set
Worker     3: sim_id    60: sim Time: 77.313 Start: 2023-09-08 16:22:17.423 End: 2023-09-08 16:23:34.736 Status: Not set
Worker     5: sim_id    61: sim Time: 79.051 Start: 2023-09-08 16:22:18.173 End: 2023-09-08 16:23:37.224 Status: Not set
Worker     4: sim_id    62: sim Time: 72.585 Start: 2023-09-08 16:22:38.676 End: 2023-09-08 16:23:51.261 Status: Not set
Worker     2: sim_id    63: sim Time: 71.836 Start: 2023-09-08 16:22:42.785 End: 2023-09-08 16:23:54.621 Status: Not set
Worker     3: sim_id    64: sim Time: 68.297 Start: 2023-09-08 16:23:35.490 End: 2023-09-08 16:24:43.787 Status: Not set
