p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-51.1533,45.95575189590454,theta-knl,64,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,32 2 1,2,0.2592592592592592,0.037037037037037,0.0,fftw,-46.8032,45.95418190956116,theta-knl,64,256,64,False,3,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,32 2 1,2,0.2592592592592592,0.037037037037037,0.0,fftw,-48.565,45.8547465801239,theta-knl,64,256,64,False,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,32 2 1,2,0.2592592592592592,0.037037037037037,0.0,fftw,-49.5946,45.95988559722901,theta-knl,64,256,64,False,5,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-49.5325,60.44138503074646,theta-knl,64,256,64,False,2,4
float,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-34.3264,78.55425500869751,theta-knl,64,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-57.8386,78.65432095527649,theta-knl,64,256,64,False,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,8 8 1,2,0.4444444444444444,0.2222222222222222,0.0,fftw,-55.0459,78.45543169975281,theta-knl,64,256,64,False,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 1,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-45.8469,87.35426807403564,theta-knl,64,256,64,False,2,4
float,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-43.2028,103.909836769104,theta-knl,64,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,32 2 1,2,0.2592592592592592,0.037037037037037,0.0,fftw,-45.1627,103.75543355941772,theta-knl,64,256,64,False,3,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-58.8779,103.854229927063,theta-knl,64,256,64,False,4,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,16 2 2,2,0.2592592592592592,0.1481481481481481,0.0,fftw,-43.545,113.05439257621764,theta-knl,64,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,16 4 1,4,0.2592592592592592,0.1111111111111111,1.0,fftw,-42.9758,132.35881209373474,theta-knl,64,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,2.137,144.05803537368774,theta-knl,64,256,64,False,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,8 8 1,4,0.4444444444444444,0.2222222222222222,1.0,fftw,-55.3291,132.5539994239807,theta-knl,64,256,64,False,4,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-55.8537,144.55406093597412,theta-knl,64,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-51.4004,162.055255651474,theta-knl,64,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-45.7325,162.00436520576477,theta-knl,64,256,64,False,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-52.1865,174.4056088924408,theta-knl,64,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-44.8292,174.5527617931366,theta-knl,64,256,64,False,3,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-43.0674,188.35401439666748,theta-knl,64,256,64,False,2,4
