p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7607370914573361,0.5782998162292035,0.8424757369331606,cufft,-5.17078,12.984723806381226,polaris-gpu,8,64,4,True,2,4
float,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,0.8373647613119224,0.3786892132593937,0.2765418302088965,cufft,-4.72188,12.896589517593384,polaris-gpu,8,64,4,True,3,4
double,64,-reorder, , ,-pencils,-r2c_dir 0,0.6202027359233706,0.8894073525077226,0.3580673470863159,cufft,-4.19957,12.898821592330933,polaris-gpu,8,64,4,True,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 1,0.80610519933991,0.8911540060733357,0.0480362730411516,cufft,-2.05388,13.337055921554564,polaris-gpu,8,64,4,True,5,4
double,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.8951537026356529,0.788401108940789,0.7777300687565634,cufft,-1.2734,14.927590131759644,polaris-gpu,8,64,4,True,3,4
float,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.940878674422606,0.8835096075070067,0.9599045508289584,cufft,-1.35477,15.087010383605955,polaris-gpu,8,64,4,True,4,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 0,0.9220455564996648,0.6194448474322898,0.6510234086807205,cufft,-7.08843,14.70035982131958,polaris-gpu,8,64,4,True,2,4
double,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.9904442961778788,0.7689643595620894,0.0669177276429832,cufft,-9.3262,15.39135766029358,polaris-gpu,8,64,4,True,5,4
float,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.6275347849510222,0.3624224611978084,0.8851755824672805,cufft,-1.88041,17.191275358200073,polaris-gpu,8,64,4,True,2,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.7735854396531017,0.9379684879113525,0.4700052347394005,cufft,-1.59805,17.122081995010376,polaris-gpu,8,64,4,True,3,4
float,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9459813017881528,0.9764505334484196,0.0136499600464454,cufft,-1.69567,17.1231107711792,polaris-gpu,8,64,4,True,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 1,0.9936988244398948,0.7930905393690275,0.1141288064568504,cufft,-3.88057,17.55222225189209,polaris-gpu,8,64,4,True,5,4
float,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.7870000176692282,0.9903450239437728,0.2674302751572416,cufft,-2.15168,19.15556192398072,polaris-gpu,8,64,4,True,3,4
double,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.4755104345215062,0.7568377824027442,0.6498390183718865,cufft,-2.80231,19.02706217765808,polaris-gpu,8,64,4,True,4,4
