Manager     : Starting ensemble at: 2023-11-06 09:12:10.227
Worker     3: sim_id     1: sim Time: 8.704 Start: 2023-11-06 09:12:12.207 End: 2023-11-06 09:12:20.911 Status: Not set
Worker     4: sim_id     2: sim Time: 9.507 Start: 2023-11-06 09:12:12.207 End: 2023-11-06 09:12:21.714 Status: Not set
Worker     5: sim_id     3: sim Time: 16.924 Start: 2023-11-06 09:12:12.207 End: 2023-11-06 09:12:29.131 Status: Not set
Worker     2: sim_id     0: sim Time: 19.028 Start: 2023-11-06 09:12:12.206 End: 2023-11-06 09:12:31.234 Status: Not set
Worker     2: sim_id     7: sim Time: 7.191 Start: 2023-11-06 09:12:32.995 End: 2023-11-06 09:12:40.186 Status: Not set
Worker     3: sim_id     4: sim Time: 19.718 Start: 2023-11-06 09:12:21.547 End: 2023-11-06 09:12:41.265 Status: Not set
Worker     4: sim_id     5: sim Time: 19.318 Start: 2023-11-06 09:12:23.441 End: 2023-11-06 09:12:42.759 Status: Not set
Worker     5: sim_id     6: sim Time: 19.271 Start: 2023-11-06 09:12:30.864 End: 2023-11-06 09:12:50.135 Status: Not set
Worker     3: sim_id     9: sim Time: 7.491 Start: 2023-11-06 09:12:43.749 End: 2023-11-06 09:12:51.240 Status: Not set
Worker     4: sim_id    10: sim Time: 8.843 Start: 2023-11-06 09:12:45.579 End: 2023-11-06 09:12:54.422 Status: Not set
Worker     3: sim_id    11: sim Time: 7.242 Start: 2023-11-06 09:12:51.921 End: 2023-11-06 09:12:59.163 Status: Not set
Worker     2: sim_id     8: sim Time: 18.212 Start: 2023-11-06 09:12:41.944 End: 2023-11-06 09:13:00.156 Status: Not set
Worker     5: sim_id    12: sim Time: 9.199 Start: 2023-11-06 09:12:53.743 End: 2023-11-06 09:13:02.942 Status: Not set
Worker     4: sim_id    13: sim Time: 8.691 Start: 2023-11-06 09:12:56.491 End: 2023-11-06 09:13:05.182 Status: Not set
Worker     2: sim_id    14: sim Time: 8.847 Start: 2023-11-06 09:13:00.935 End: 2023-11-06 09:13:09.782 Status: Not set
Worker     3: sim_id    15: sim Time: 10.144 Start: 2023-11-06 09:13:02.727 End: 2023-11-06 09:13:12.871 Status: Not set
Worker     5: sim_id    16: sim Time: 8.841 Start: 2023-11-06 09:13:04.727 End: 2023-11-06 09:13:13.568 Status: Not set
Worker     4: sim_id    17: sim Time: 9.045 Start: 2023-11-06 09:13:06.965 End: 2023-11-06 09:13:16.010 Status: Not set
Worker     2: sim_id    18: sim Time: 8.790 Start: 2023-11-06 09:13:11.549 End: 2023-11-06 09:13:20.339 Status: Not set
Worker     3: sim_id    19: sim Time: 10.145 Start: 2023-11-06 09:13:14.635 End: 2023-11-06 09:13:24.780 Status: Not set
Worker     4: sim_id    20: sim Time: 8.696 Start: 2023-11-06 09:13:16.438 End: 2023-11-06 09:13:25.134 Status: Not set
Worker     5: sim_id    21: sim Time: 8.841 Start: 2023-11-06 09:13:18.237 End: 2023-11-06 09:13:27.078 Status: Not set
Worker     2: sim_id    22: sim Time: 10.295 Start: 2023-11-06 09:13:22.111 End: 2023-11-06 09:13:32.406 Status: Not set
Worker     3: sim_id    23: sim Time: 8.694 Start: 2023-11-06 09:13:26.575 End: 2023-11-06 09:13:35.269 Status: Not set
Worker     4: sim_id    24: sim Time: 8.647 Start: 2023-11-06 09:13:28.387 End: 2023-11-06 09:13:37.034 Status: Not set
Worker     5: sim_id    25: sim Time: 8.840 Start: 2023-11-06 09:13:30.172 End: 2023-11-06 09:13:39.012 Status: Not set
Worker     2: sim_id    26: sim Time: 9.092 Start: 2023-11-06 09:13:34.192 End: 2023-11-06 09:13:43.284 Status: Not set
Worker     4: sim_id    28: sim Time: 8.595 Start: 2023-11-06 09:13:38.883 End: 2023-11-06 09:13:47.478 Status: Not set
Worker     5: sim_id    29: sim Time: 8.690 Start: 2023-11-06 09:13:40.811 End: 2023-11-06 09:13:49.501 Status: Not set
Worker     2: sim_id    30: sim Time: 8.641 Start: 2023-11-06 09:13:45.079 End: 2023-11-06 09:13:53.720 Status: Not set
Worker     3: sim_id    27: sim Time: 17.565 Start: 2023-11-06 09:13:37.070 End: 2023-11-06 09:13:54.635 Status: Not set
Worker     4: sim_id    31: sim Time: 8.789 Start: 2023-11-06 09:13:49.253 End: 2023-11-06 09:13:58.042 Status: Not set
Worker     5: sim_id    32: sim Time: 8.396 Start: 2023-11-06 09:13:51.281 End: 2023-11-06 09:13:59.677 Status: Not set
Worker     2: sim_id    33: sim Time: 8.644 Start: 2023-11-06 09:13:55.553 End: 2023-11-06 09:14:04.197 Status: Not set
Worker     3: sim_id    34: sim Time: 9.752 Start: 2023-11-06 09:13:57.359 End: 2023-11-06 09:14:07.111 Status: Not set
Worker     4: sim_id    35: sim Time: 8.938 Start: 2023-11-06 09:13:59.828 End: 2023-11-06 09:14:08.766 Status: Not set
Worker     5: sim_id    36: sim Time: 8.641 Start: 2023-11-06 09:14:01.631 End: 2023-11-06 09:14:10.272 Status: Not set
Worker     2: sim_id    37: sim Time: 8.445 Start: 2023-11-06 09:14:05.987 End: 2023-11-06 09:14:14.432 Status: Not set
Worker     3: sim_id    38: sim Time: 9.999 Start: 2023-11-06 09:14:09.020 End: 2023-11-06 09:14:19.019 Status: Not set
Worker     4: sim_id    39: sim Time: 8.639 Start: 2023-11-06 09:14:10.893 End: 2023-11-06 09:14:19.532 Status: Not set
Worker     5: sim_id    40: sim Time: 9.040 Start: 2023-11-06 09:14:12.673 End: 2023-11-06 09:14:21.713 Status: Not set
Worker     2: sim_id    41: sim Time: 8.641 Start: 2023-11-06 09:14:16.228 End: 2023-11-06 09:14:24.869 Status: Not set
