p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,16,cufft,-172.171,11.472249746322632,polaris-gpu,4,4,True,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,-169.751,11.171877384185791,polaris-gpu,4,4,True,3,4
float,512, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-759.258,10.320368528366089,polaris-gpu,4,4,True,4,4
float,512, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-735.988,10.421101093292236,polaris-gpu,4,4,True,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,-1748.15,14.658255577087402,polaris-gpu,4,4,True,4,4
double,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,-1209.63,16.285141468048096,polaris-gpu,4,4,True,2,4
float,512, , , ,-pencils, ,0.9002276710121454,0.7980805768877473,8,cufft,-206.537,19.000049352645874,polaris-gpu,4,4,True,3,4
float,512, ,-a2av,-p2p, ,-r2c_dir 0,0.1463403523744965,0.13806874563580573,16,cufft,-998.872,17.997840642929077,polaris-gpu,4,4,True,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.8252142511356361,0.9835743244839864,12,cufft,-2044.32,19.94933795928955,polaris-gpu,4,4,True,4,4
double,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.7339969302924539,0.2755305764440137,12,cufft,-1093.59,21.78573751449585,polaris-gpu,4,4,True,2,4
double,512,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7073696808651954,0.1804521135472249,2,cufft,-1097.42,23.855098009109497,polaris-gpu,4,4,True,3,4
double,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.44238555447168515,0.5770054272939236,2,cufft,-1087.33,25.362792491912842,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p,-pencils, ,0.8684173686653306,0.8857106373924654,12,cufft,-1853.37,26.26239776611328,polaris-gpu,4,4,True,2,4
double,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.8362311263509278,0.9470388524552187,12,cufft,-1259.28,27.40266442298889,polaris-gpu,4,4,True,5,4
double,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.8210112861381131,0.9625380796592575,12,cufft,-1119.53,29.373130559921265,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.811713912740619,0.9229302797051347,2,cufft,-1850.28,30.810341596603394,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8750424409238506,0.8848936279245347,12,cufft,-239.57,32.79074835777283,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,0.8705402764914542,0.9302497069638876,12,cufft,-1522.53,33.497172117233276,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.8857185454845472,0.9755781994287255,12,cufft,-1981.48,34.81033802032471,polaris-gpu,4,4,True,2,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.8284376046618683,0.9110417718944256,4,cufft,-1774.86,36.30084204673767,polaris-gpu,4,4,True,5,4
float,512,-reorder,-a2av,-p2p, , ,0.8593512794752827,0.9717765267803145,4,cufft,-1751.73,38.13413071632385,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.47907540612636224,0.964685978477277,12,cufft,-1769.94,39.48452401161194,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av,-p2p, ,-r2c_dir 0,0.847999813675988,0.9799015184458967,12,cufft,-1791.04,40.86405873298645,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.8611752272903128,0.9956039470263672,12,cufft,-2015.2,42.336854696273804,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.9672892336696289,0.9149702340136014,16,cufft,-1868.25,43.71044898033142,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.7716215636021043,0.9976137563295536,12,cufft,-1850.16,45.19027924537659,polaris-gpu,4,4,True,4,4
float,512,-reorder, ,-p2p,-slabs,-r2c_dir 1,0.8563549733688852,0.978945490485222,12,cufft,-1548.06,46.61583971977234,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p, ,-r2c_dir 1,0.8352233884073642,0.9779440802833308,8,cufft,-1612.18,48.04605722427368,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.9914624286869628,0.9897140006245309,8,cufft,-1979.64,49.49575662612915,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.5053451752142066,0.9796320823934775,12,cufft,-1856.23,50.9903838634491,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.9784557051095253,0.9820663259097753,4,cufft,-1827.01,52.41587948799133,polaris-gpu,4,4,True,2,4
float,512, ,-a2av,-p2p, , ,0.8782626222234592,0.9933445954553431,12,cufft,-1301.3,53.847665548324585,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.9559266588711139,0.9786633922867035,2,cufft,-1977.53,55.336620569229126,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl, , ,0.858929804437608,0.9945712781595263,8,cufft,-2095.49,56.660717487335205,polaris-gpu,4,4,True,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.9554390181799826,0.9815049479006096,12,cufft,-1888.82,58.1286096572876,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.3963398660153641,0.9942181280291297,8,cufft,-1857.98,59.51801872253418,polaris-gpu,4,4,True,3,4
double,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 1,0.911032791924735,0.9875229750017549,16,cufft,-1043.99,61.16918063163757,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.8615380617394791,0.9988811781490172,8,cufft,-2011.99,62.4132022857666,polaris-gpu,4,4,True,4,4
float,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.8200975240130457,0.9906947518406065,4,cufft,-1660.77,63.8928279876709,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.3936268469825569,0.991629901581409,8,cufft,-2663.77,65.24701881408691,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.916394483174996,0.997168206983552,16,cufft,-1856.06,66.77410197257996,polaris-gpu,4,4,True,4,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,0.9568544893899265,0.9933887262522682,12,cufft,-1777.07,68.20969867706299,polaris-gpu,4,4,True,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.914283929387938,0.9873867825521577,8,cufft,-2126.03,69.6215283870697,polaris-gpu,4,4,True,2,4
float,512,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.11462433731896804,0.9952407447757469,8,cufft,-2345.45,71.08163475990295,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.9215792088206094,0.994663787826164,8,cufft,-1475.7,72.53115034103394,polaris-gpu,4,4,True,3,4
double,512,-reorder,-a2av,-p2p_pl,-pencils, ,0.35188381762463605,0.9929425018447539,8,cufft,-1238.83,74.1670548915863,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,0.2556476567603956,0.9927534786190509,8,cufft,-2622.05,75.40218138694763,polaris-gpu,4,4,True,4,4
float,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.36865198452969894,0.9172421477862918,8,cufft,-2321.73,76.8100175857544,polaris-gpu,4,4,True,3,4
float,512,-no-reorder,-a2av,-p2p_pl, , ,0.25117352902490053,0.9966536909628885,8,cufft,-1149.17,78.39210319519043,polaris-gpu,4,4,True,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.474336178834618,0.9963496349375252,8,cufft,-2275.33,79.69297122955322,polaris-gpu,4,4,True,4,4
