Manager     : Starting ensemble at: 2023-08-03 06:39:45.237
Worker     2: sim_id     0: sim Time: 4.433 Start: 2023-08-03 06:39:47.953 End: 2023-08-03 06:39:52.386 Status: Not set
Worker     5: sim_id     3: sim Time: 4.546 Start: 2023-08-03 06:39:47.953 End: 2023-08-03 06:39:52.499 Status: Not set
Worker     4: sim_id     2: sim Time: 6.999 Start: 2023-08-03 06:39:47.953 End: 2023-08-03 06:39:54.952 Status: Not set
Worker     3: sim_id     1: sim Time: 8.119 Start: 2023-08-03 06:39:47.953 End: 2023-08-03 06:39:56.072 Status: Not set
Worker     2: sim_id     4: sim Time: 4.385 Start: 2023-08-03 06:39:53.796 End: 2023-08-03 06:39:58.181 Status: Not set
Worker     4: sim_id     5: sim Time: 4.375 Start: 2023-08-03 06:39:55.161 End: 2023-08-03 06:39:59.536 Status: Not set
Worker     3: sim_id     6: sim Time: 4.434 Start: 2023-08-03 06:39:56.522 End: 2023-08-03 06:40:00.956 Status: Not set
Worker     5: sim_id     7: sim Time: 4.370 Start: 2023-08-03 06:39:57.859 End: 2023-08-03 06:40:02.229 Status: Not set
Worker     2: sim_id     8: sim Time: 4.378 Start: 2023-08-03 06:39:59.522 End: 2023-08-03 06:40:03.900 Status: Not set
Worker     4: sim_id     9: sim Time: 4.368 Start: 2023-08-03 06:40:00.934 End: 2023-08-03 06:40:05.302 Status: Not set
Worker     3: sim_id    10: sim Time: 4.377 Start: 2023-08-03 06:40:02.317 End: 2023-08-03 06:40:06.694 Status: Not set
Worker     5: sim_id    11: sim Time: 4.367 Start: 2023-08-03 06:40:03.662 End: 2023-08-03 06:40:08.029 Status: Not set
Worker     2: sim_id    12: sim Time: 4.395 Start: 2023-08-03 06:40:05.265 End: 2023-08-03 06:40:09.660 Status: Not set
Worker     3: sim_id    13: sim Time: 4.435 Start: 2023-08-03 06:40:06.726 End: 2023-08-03 06:40:11.161 Status: Not set
Worker     4: sim_id    14: sim Time: 4.319 Start: 2023-08-03 06:40:08.122 End: 2023-08-03 06:40:12.441 Status: Not set
Worker     5: sim_id    15: sim Time: 4.374 Start: 2023-08-03 06:40:09.517 End: 2023-08-03 06:40:13.891 Status: Not set
Worker     2: sim_id    16: sim Time: 4.376 Start: 2023-08-03 06:40:11.058 End: 2023-08-03 06:40:15.434 Status: Not set
Worker     3: sim_id    17: sim Time: 4.377 Start: 2023-08-03 06:40:12.615 End: 2023-08-03 06:40:16.992 Status: Not set
Worker     4: sim_id    18: sim Time: 4.382 Start: 2023-08-03 06:40:14.025 End: 2023-08-03 06:40:18.407 Status: Not set
Worker     5: sim_id    19: sim Time: 4.424 Start: 2023-08-03 06:40:15.413 End: 2023-08-03 06:40:19.837 Status: Not set
Worker     2: sim_id    20: sim Time: 4.382 Start: 2023-08-03 06:40:16.834 End: 2023-08-03 06:40:21.216 Status: Not set
Worker     3: sim_id    21: sim Time: 4.428 Start: 2023-08-03 06:40:18.369 End: 2023-08-03 06:40:22.797 Status: Not set
Worker     4: sim_id    22: sim Time: 4.333 Start: 2023-08-03 06:40:19.788 End: 2023-08-03 06:40:24.121 Status: Not set
Worker     2: sim_id    23: sim Time: 4.423 Start: 2023-08-03 06:40:21.240 End: 2023-08-03 06:40:25.663 Status: Not set
Worker     5: sim_id    24: sim Time: 4.384 Start: 2023-08-03 06:40:22.674 End: 2023-08-03 06:40:27.058 Status: Not set
Worker     3: sim_id    25: sim Time: 4.421 Start: 2023-08-03 06:40:24.221 End: 2023-08-03 06:40:28.642 Status: Not set
Worker     4: sim_id    26: sim Time: 4.436 Start: 2023-08-03 06:40:25.645 End: 2023-08-03 06:40:30.081 Status: Not set
Worker     2: sim_id    27: sim Time: 4.428 Start: 2023-08-03 06:40:27.109 End: 2023-08-03 06:40:31.537 Status: Not set
Worker     5: sim_id    28: sim Time: 4.485 Start: 2023-08-03 06:40:28.526 End: 2023-08-03 06:40:33.011 Status: Not set
Worker     3: sim_id    29: sim Time: 4.519 Start: 2023-08-03 06:40:30.049 End: 2023-08-03 06:40:34.568 Status: Not set
Worker     4: sim_id    30: sim Time: 4.485 Start: 2023-08-03 06:40:31.511 End: 2023-08-03 06:40:35.996 Status: Not set
Worker     2: sim_id    31: sim Time: 4.379 Start: 2023-08-03 06:40:32.984 End: 2023-08-03 06:40:37.363 Status: Not set
Worker     5: sim_id    32: sim Time: 4.380 Start: 2023-08-03 06:40:34.414 End: 2023-08-03 06:40:38.794 Status: Not set
Worker     3: sim_id    33: sim Time: 4.429 Start: 2023-08-03 06:40:35.964 End: 2023-08-03 06:40:40.393 Status: Not set
Worker     2: sim_id    34: sim Time: 4.374 Start: 2023-08-03 06:40:37.407 End: 2023-08-03 06:40:41.781 Status: Not set
Worker     4: sim_id    35: sim Time: 4.395 Start: 2023-08-03 06:40:38.816 End: 2023-08-03 06:40:43.211 Status: Not set
Worker     5: sim_id    36: sim Time: 4.386 Start: 2023-08-03 06:40:40.219 End: 2023-08-03 06:40:44.605 Status: Not set
Worker     2: sim_id    37: sim Time: 4.378 Start: 2023-08-03 06:40:41.809 End: 2023-08-03 06:40:46.187 Status: Not set
Worker     3: sim_id    38: sim Time: 4.534 Start: 2023-08-03 06:40:43.248 End: 2023-08-03 06:40:47.782 Status: Not set
Worker     4: sim_id    39: sim Time: 4.489 Start: 2023-08-03 06:40:44.662 End: 2023-08-03 06:40:49.151 Status: Not set
