p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9148814909051992,0.0003835528397418,0.8946943125757181,fftw,-100.61,55.07489657402039,theta-knl,64,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.6478329025592742,0.00047139281303,0.0028948768282305,fftw,-100.642,55.344603061676025,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9042762506965656,0.0006500293132455,0.3146064909660642,fftw,-100.789,55.41049551963806,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7445671020860714,0.000559742234957,0.2744986859882982,fftw,-101.148,55.52179431915283,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.6597948786492263,0.0006963876985022,0.2206592937690988,fftw,-99.3814,93.10625529289246,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8469845414959722,0.0036808922000181,0.769782420811343,fftw,-99.3264,93.16827130317688,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.464978259211449,0.0067924067200148,0.5824760314079745,fftw,-98.391,93.9169054031372,theta-knl,64,256,64,False,5,4
double,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7410810190165824,0.001117339013341,0.8214428320943767,fftw,-48.4173,125.61063051223756,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8088846197652888,0.0092566818601577,0.2248292646880336,fftw,-98.4774,131.75829005241394,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,0.9361386364532592,0.0004562155907999,0.1657942494900095,fftw,-90.5179,132.9348967075348,theta-knl,64,256,64,False,4,4
double,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.920743231459459,0.0003553311070324,0.912165610444444,fftw,-50.068,161.02572059631348,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,0.2865118084038088,0.0003665613726842,0.8609186121452344,fftw,-89.5465,166.05135917663574,theta-knl,64,256,64,False,2,4
float,1024,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9916210053770068,0.0057002513553055,0.6233421559180967,fftw,-47.1539,190.7697582244873,theta-knl,64,256,64,False,5,4
float,1024,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8984208459842518,0.0007460306776039,0.287072459061073,fftw,-47.4881,191.79446005821228,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.4874951402952219,0.0004353419211485,0.0777700989391828,fftw,-97.0231,199.58439898490903,theta-knl,64,256,64,False,3,4
float,1024,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9542725097745854,0.0004174512753343,0.888247793044032,fftw,-47.3011,224.9869697093964,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,0.8304638144725762,0.0011054548148567,0.0166073241451085,fftw,-108.259,227.07194304466248,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9269870029396344,0.0005048582541119,0.7512702950930181,fftw,-100.5,237.38764715194705,theta-knl,64,256,64,False,3,4
float,1024,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.4230531455082313,0.0025159536484179,0.7851802302016068,fftw,-46.0016,251.89194226264956,theta-knl,64,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9879881286592967,0.0003425268602916,0.026199200644317,fftw,-101.801,264.60712337493896,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,0.6606969161252163,0.0003798032354041,0.2011360781461823,fftw,-76.9364,280.4687361717224,theta-knl,64,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,0.7483744436936166,0.0006207859399222,0.5315644061726565,fftw,-101.307,290.0399341583252,theta-knl,64,256,64,False,4,4
double,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.6965521961460206,0.0004369433365928,0.0372554600450499,fftw,-52.5378,290.97829389572144,theta-knl,64,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,0.4347505681114538,0.0003540863986573,0.8005707991692648,fftw,-101.399,302.26151275634766,theta-knl,64,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9842718639285484,0.0080308125290525,0.0790094541045032,fftw,-100.502,318.19210505485535,theta-knl,64,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.8849637925639899,0.0043647741641222,0.5793505310686005,fftw,-100.43,327.6761040687561,theta-knl,64,256,64,False,4,4
