c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,60,1,1,-0.865046,1309.9130158424377,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,59,4,1,-0.774454,1338.2307569980621,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,60,4,1,-0.845153,1380.077092885971,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,59,3,3,-0.803708,1384.9422388076782,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,60,2,3,-0.776437,1392.7386145591736,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,60,1,2,-0.727531,1422.6290802955627,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,60,3,1,-0.797367,1467.5116484165192,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,60,4,2,-0.784981,1472.2240467071533,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,60,1,4,-0.761806,1482.0775709152222,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,60,2,2,-0.718906,1506.9069240093231,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,60,4,3,-0.790094,1556.9542231559753,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,60,3,2,-0.812321,1562.309886455536,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,60,2,4,-0.730599,1566.553257226944,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,60,3,3,-0.782953,1593.3411710262299,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,60,4,4,-0.79632,1641.3839826583862,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,49,4,4,-0.747255,1649.3501145839691,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,49,3,4,-0.865664,1650.1255440711975,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,53,3,4,-0.82112,1672.653792142868,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,57,4,4,-0.763244,1726.0666794776917,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,50,3,4,-0.85228,1733.4277203083038,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,47,4,4,-0.753757,1735.8139548301697,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,48,4,4,-0.754695,1757.8356013298035,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,51,3,4,-0.807991,1802.7315380573273,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,50,4,4,-0.800525,1821.102140903473,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,48,3,4,-0.87693,1821.9171166419983,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,50,1,4,-0.770028,1846.4756195545197,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,50,2,4,-0.744503,1891.3741867542267,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,46,3,4,-0.846333,1908.9008975028992,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,47,3,4,-0.820565,1911.803055524826,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,8,3,4,-0.818903,1935.990356206894,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,34,3,4,-0.81835,1980.4657099246979,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,40,3,4,-0.805309,1990.6230380535126,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,38,1,1,-0.81015,1992.5263044834137,polaris-gpu,6,64,4,True,4,4
