c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_fpzip.json,30,2,2,-0.14536,67.03282856941223,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,12,3,3,-0.146196,67.03285789489746,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,42,3,1,-0.126541,67.03283905982971,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,18,4,1,-0.124835,67.00981259346008,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,49,1,3,-0.166145,109.98929524421692,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,47,3,2,-0.134461,121.38182640075684,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,32,1,4,-0.145572,121.33189940452576,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,28,3,4,-0.135714,120.8598940372467,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,30,2,4,-0.159426,157.0497124195099,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,5,2,3,-0.137908,175.7134301662445,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,49,1,4,-0.144254,175.41014504432678,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,58,1,3,-0.141285,175.58743476867676,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,31,1,4,-0.165021,202.86673164367676,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,57,2,4,-0.145253,227.48537278175354,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,35,1,4,-0.145395,227.7603244781494,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,32,1,3,-0.145768,230.54256582260132,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,30,1,4,-0.152486,253.0394628047943,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,51,1,4,-0.148393,280.6190416812897,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,50,1,4,-0.147024,281.01821184158325,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,26,1,4,-0.149752,284.754940032959,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,50,1,3,-0.146644,306.2213170528412,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,29,1,4,-0.148117,334.1531615257263,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,30,1,3,-0.140272,334.63178539276123,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,31,1,3,-0.149902,336.7174274921417,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,2,1,4,-0.147042,356.8007185459137,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,28,1,4,-0.151001,386.94372725486755,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,27,1,4,-0.146608,387.24813747406006,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,28,2,4,-0.147459,389.8882324695587,polaris-gpu,2,64,4,True,5,4
roibin_fpzip.json,29,2,4,-0.145342,409.341144323349,polaris-gpu,2,64,4,True,2,4
roibin_fpzip.json,29,1,3,-0.141151,440.7394642829895,polaris-gpu,2,64,4,True,3,4
roibin_fpzip.json,28,1,2,-0.143819,440.88951110839844,polaris-gpu,2,64,4,True,4,4
roibin_fpzip.json,31,2,4,-0.14706,441.0554759502411,polaris-gpu,2,64,4,True,5,4
