p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,-reorder, , ,-slabs,-r2c_dir 1,0.637641495413555,0.3637644619956677,0.7839998162259979,fftw,-91.7636,24.55884456634521,theta-knl,512,256,64,False,3,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.768575811985944,0.5924698733186815,0.3243075590703086,fftw,-201.579,24.82972359657288,theta-knl,512,256,64,False,2,4
float,256,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.8796327564169841,0.2169688163537436,0.5738787547639134,fftw,-26.8806,25.827238082885746,theta-knl,512,256,64,False,5,4
double,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.995701316751536,0.2834968792681867,0.2090558606463601,fftw,-123.263,31.63762736320496,theta-knl,512,256,64,False,3,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.9723259499333844,0.8189399222449107,0.3852642452013259,fftw,-200.048,31.694157361984253,theta-knl,512,256,64,False,2,4
float,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,0.7419461662751573,0.543661845167117,0.8421109285749688,fftw,-58.8397,34.213610887527466,theta-knl,512,256,64,False,5,4
float,256,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.8466617440930722,0.1286357731956743,0.2444743380489468,fftw,1.0,35.89662289619446,theta-knl,512,256,64,False,4,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.6579396760266555,0.4776642870858009,0.5973960410510402,fftw,-275.499,38.37996697425842,theta-knl,512,256,64,False,2,4
double,256,-reorder, , ,-pencils,-r2c_dir 0,0.9908080400988456,0.3961267947891774,0.744474851367681,fftw,-136.242,38.83924555778504,theta-knl,512,256,64,False,3,4
float,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,0.8764412222662954,0.4196860377325743,0.0688517213244529,fftw,-218.933,41.0635027885437,theta-knl,512,256,64,False,5,4
float,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.9109186325768536,0.567904677068226,0.115791639759791,fftw,-84.6717,43.2594952583313,theta-knl,512,256,64,False,4,4
float,256,-no-reorder, , ,-pencils,-r2c_dir 0,0.9651357374620376,0.874892460801057,0.0009595947866137,fftw,-207.935,45.84718942642212,theta-knl,512,256,64,False,3,4
float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.6778156907287246,0.4522936356062366,0.0152245875881446,fftw,-202.19,47.89167761802673,theta-knl,512,256,64,False,5,4
double,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9450884780753792,0.2798909440924168,0.0846220472088347,fftw,-122.883,50.40833282470703,theta-knl,512,256,64,False,4,4
float,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,0.9890067678952325,0.6358070406860082,0.1791047994161562,fftw,-192.817,52.70388627052307,theta-knl,512,256,64,False,3,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.8223104469907915,0.5701833279038401,0.0050948175580567,fftw,-228.378,54.82372331619263,theta-knl,512,256,64,False,5,4
float,256,-reorder, ,-p2p,-slabs,-r2c_dir 0,0.9910675079844324,0.0991017867362841,0.8242029447623521,fftw,1.0,56.02324199676514,theta-knl,512,256,64,False,2,4
float,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9981814329289904,0.5246037782076804,0.5716979090868121,fftw,-263.855,57.16690468788147,theta-knl,512,256,64,False,4,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.530380180842113,0.640134425598143,0.5053655847669234,fftw,-176.345,59.69338512420654,theta-knl,512,256,64,False,3,4
double,256,-reorder, , ,-pencils,-r2c_dir 2,0.987838589155558,0.3598498870165688,0.2089767049185315,fftw,-100.229,61.81220984458923,theta-knl,512,256,64,False,5,4
float,256,-reorder, , ,-pencils,-r2c_dir 2,0.563955549995831,0.6400483863785812,0.1611995441567309,fftw,-263.11,62.74117803573608,theta-knl,512,256,64,False,2,4
float,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.9779627886428032,0.1292333018268483,0.0345772598167663,fftw,1.0,63.23602485656738,theta-knl,512,256,64,False,4,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9687420447332086,0.3252794966332548,0.5301322720060483,fftw,-318.928,66.39775943756104,theta-knl,512,256,64,False,3,4
double,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.95244279677485,0.1946022269585055,0.9706014360519624,fftw,-134.632,68.93466401100159,theta-knl,512,256,64,False,5,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.8641028597914263,0.7343491696988071,0.1959257461837532,fftw,-248.945,70.09128451347351,theta-knl,512,256,64,False,4,4
float,256,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.9054262441820172,0.8407809906320307,0.143314317101562,fftw,-15.1407,71.62432432174683,theta-knl,512,256,64,False,2,4
