c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfp.json,42,3,1,-8.82033,67.50734305381775,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,12,3,3,-12.0826,67.60784602165222,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,30,2,2,-11.7604,68.26001000404358,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,49,1,3,-12.3361,127.52215552330017,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,47,3,2,-10.6913,131.77142333984375,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,22,1,1,-12.6911,132.77956104278564,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,28,3,4,-10.9569,133.23204350471497,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,36,2,4,-9.53549,190.61521911621094,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,40,4,3,-14.0005,196.36419701576233,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,1,1,1,-14.7005,196.98367834091187,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,23,1,2,-15.8925,197.27375960350037,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,28,2,3,-9.58731,258.6276957988739,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,5,4,4,-16.6421,264.82790541648865,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,22,1,2,-15.2075,267.3838288784027,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,14,1,1,-9.96647,269.8943524360657,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,24,1,1,-10.7565,322.8562445640564,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,13,1,3,-14.7005,328.3820118904114,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,11,4,2,-10.9569,331.4434070587158,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,21,1,2,-16.6421,334.70370721817017,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,22,1,3,-16.037,385.9614119529724,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,12,4,4,-13.7818,393.8409345149994,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,6,1,2,-12.5111,396.0593571662903,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,20,1,2,-14.9497,397.51144099235535,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,21,1,3,-12.2505,450.0232071876526,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,22,1,4,-14.4596,458.7512352466583,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,3,1,3,-13.6749,460.5766086578369,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,19,1,2,-17.6407,461.0716996192932,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,23,1,3,-15.8925,498.7702875137329,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,21,1,4,-20.2766,527.1844160556793,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,20,1,4,-22.6162,527.9165389537811,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,21,2,2,-14.5791,528.4558410644531,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,20,1,3,-16.6421,568.9968676567078,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,19,1,4,-12.166,591.4843776226044,polaris-gpu,64,64,4,True,5,4
roibin_zfp.json,21,1,1,-9.58731,593.0047538280487,polaris-gpu,64,64,4,True,2,4
roibin_zfp.json,18,1,4,-10.8225,606.3522222042084,polaris-gpu,64,64,4,True,4,4
roibin_zfp.json,20,2,4,-9.6397,630.0557372570038,polaris-gpu,64,64,4,True,3,4
roibin_zfp.json,17,1,4,-14.1125,654.250739812851,polaris-gpu,64,64,4,True,5,4
