p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-31.7281,42.271923303604126,theta-knl,64,256,64,False,2,4
float,256,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-111.513,41.87190818786621,theta-knl,64,256,64,False,3,4
float,256,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,4 4 4,2,0.4444444444444444,0.4444444444444444,0.0,fftw,-98.9018,41.91486167907715,theta-knl,64,256,64,False,4,4
float,256,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-106.939,41.91921043395996,theta-knl,64,256,64,False,5,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-110.444,54.01025533676148,theta-knl,64,256,64,False,2,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-112.354,69.15462255477905,theta-knl,64,256,64,False,2,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-113.738,69.15800070762634,theta-knl,64,256,64,False,3,4
float,256,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-110.401,69.05507731437683,theta-knl,64,256,64,False,4,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-111.349,77.95805406570435,theta-knl,64,256,64,False,2,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-108.456,97.8539264202118,theta-knl,64,256,64,False,2,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-108.522,97.85938334465028,theta-knl,64,256,64,False,3,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-112.238,97.95408153533936,theta-knl,64,256,64,False,4,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037,0.0,fftw,-109.361,109.45341849327087,theta-knl,64,256,64,False,2,4
float,256,-reorder,-a2av, ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-109.761,126.80474543571472,theta-knl,64,256,64,False,2,4
