p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256, , , , , ,0.5,0.5,4,fftw,-94.4508,16.007240056991577,theta-knl,64,64,False,2,4
float,256,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-24.9549,16.056771755218506,theta-knl,64,64,False,3,4
double,256,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-27.7431,17.96287965774536,theta-knl,64,64,False,4,4
float,256, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-78.968,18.162513971328735,theta-knl,64,64,False,5,4
float,256, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-35.6171,28.74478030204773,theta-knl,64,64,False,2,4
double,256,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,-49.3275,24.60696244239807,theta-knl,64,64,False,3,4
double,256,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-21.2206,34.395838260650635,theta-knl,64,64,False,4,4
float,256, ,-a2av,-p2p_pl, , ,0.7586028999594141,0.44282053061428095,4,fftw,-94.3268,29.133716106414795,theta-knl,64,64,False,5,4
double,256,-reorder, , , ,-r2c_dir 1,0.8890683382206045,0.20497463397923887,4,fftw,-38.0171,38.96967053413391,theta-knl,64,64,False,3,4
float,256, , , ,-pencils, ,0.607906419723392,0.3616242737673472,4,fftw,-102.86,45.97495245933533,theta-knl,64,64,False,2,4
float,256, ,-a2av,-p2p_pl, , ,0.955601592807721,0.42922149730405945,2,fftw,-97.584,39.0355441570282,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-slabs, ,0.6758519956671927,0.5467057785144032,4,fftw,-87.2548,47.790406227111816,theta-knl,64,64,False,4,4
float,256, , ,-p2p_pl, ,-r2c_dir 0,0.18981294241999447,0.4680661272002047,4,fftw,-72.2717,48.919946908950806,theta-knl,64,64,False,3,4
float,256, ,-a2av,-p2p_pl, , ,0.8001060999926968,0.42499339058608665,4,fftw,-96.7898,54.58460855484009,theta-knl,64,64,False,5,4
float,256, , , ,-pencils, ,0.6330363945783534,0.4426893950609633,4,fftw,-96.0353,58.960253953933716,theta-knl,64,64,False,2,4
float,256,-reorder,-a2av,-p2p_pl, , ,0.7550727248838676,0.43462261211549513,2,fftw,-95.947,62.12578082084656,theta-knl,64,64,False,3,4
float,256, , , ,-slabs, ,0.9036461336940635,0.45158228637616604,4,fftw,-89.1343,58.89036703109741,theta-knl,64,64,False,4,4
float,256, ,-a2a,-p2p, , ,0.8807557879674089,0.42852337873835056,2,fftw,-76.4219,62.87488913536072,theta-knl,64,64,False,5,4
float,256, ,-a2av,-p2p_pl,-slabs, ,0.772190856525947,0.12693752533614833,4,fftw,-84.3157,69.44690537452698,theta-knl,64,64,False,2,4
float,256, , , ,-pencils, ,0.6200139459036583,0.4158500221776148,4,fftw,-96.9352,70.97669625282288,theta-knl,64,64,False,3,4
float,256, ,-a2av, , , ,0.6303181084634825,0.3356839831556706,4,fftw,-104.11,72.29659938812256,theta-knl,64,64,False,4,4
float,256,-no-reorder,-a2av,-p2p_pl, , ,0.703881989330694,0.4378018615402727,2,fftw,-29.387,77.35145497322083,theta-knl,64,64,False,5,4
float,256, , ,-p2p, , ,0.7267626462820687,0.43275011993998846,4,fftw,-69.0134,84.7085633277893,theta-knl,64,64,False,2,4
float,256, , , ,-pencils,-r2c_dir 2,0.6459619214954522,0.4317139181314259,4,fftw,-89.1848,87.27935266494751,theta-knl,64,64,False,3,4
float,256, , , , , ,0.6375493602286043,0.3800131093377913,4,fftw,-96.1326,91.24592757225037,theta-knl,64,64,False,4,4
float,256, , , ,-pencils, ,0.5421010290213667,0.3020700170557131,4,fftw,-104.025,85.63259506225586,theta-knl,64,64,False,5,4
float,256, ,-a2av,-p2p_pl,-pencils, ,0.59594194580431,0.4618583906209214,2,fftw,-90.8543,95.52701187133789,theta-knl,64,64,False,2,4
float,256, ,-a2av, ,-pencils, ,0.6086931396122748,0.010443534412596822,4,fftw,-95.4938,100.24997901916504,theta-knl,64,64,False,3,4
float,256, , , ,-pencils,-r2c_dir 1,0.6011250720745009,0.38170231553870293,4,fftw,-96.2732,100.61311411857605,theta-knl,64,64,False,5,4
double,256, ,-a2av,-p2p_pl, , ,0.6536458821449913,0.2897728852032886,4,fftw,-44.1178,101.76346850395203,theta-knl,64,64,False,4,4
float,256, ,-a2av, , , ,0.6635712325448115,0.31377585544394015,4,fftw,-105.163,104.63740587234497,theta-knl,64,64,False,2,4
float,256, , , ,-pencils, ,0.6310643343135925,0.032380038994236804,4,fftw,-90.5803,111.94814491271973,theta-knl,64,64,False,3,4
float,256, ,-a2av, ,-pencils,-r2c_dir 2,0.5967739284215119,0.348241320571711,2,fftw,-85.4335,119.31834483146667,theta-knl,64,64,False,2,4
float,256, ,-a2av, ,-pencils, ,0.6110160310737734,0.3694319009649567,4,fftw,-104.605,115.81158995628357,theta-knl,64,64,False,4,4
float,256, ,-a2av, ,-pencils, ,0.7448306233449423,0.3871773027078089,4,fftw,-96.3036,116.19616603851318,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-slabs, ,0.5375542225561344,0.34878303283181444,4,fftw,-91.5849,124.49988174438477,theta-knl,64,64,False,3,4
float,256, , ,-p2p,-pencils, ,0.600856440185332,0.3293563091613525,4,fftw,-80.2251,127.05720090866089,theta-knl,64,64,False,4,4
float,256, ,-a2a, ,-slabs, ,0.6058221234192444,0.2960115027923662,4,fftw,-83.3258,133.27083683013916,theta-knl,64,64,False,2,4
float,256, ,-a2a, , , ,0.6776409972306401,0.3330769477873161,4,fftw,-69.1504,129.89294600486755,theta-knl,64,64,False,5,4
float,256, , , ,-pencils, ,0.7390555118363635,0.33549602471273,4,fftw,-105.716,136.7555022239685,theta-knl,64,64,False,3,4
double,256, ,-a2av, ,-pencils, ,0.6153267600422055,0.3528908529255428,4,fftw,-44.5332,143.5607464313507,theta-knl,64,64,False,4,4
float,256, , , ,-pencils,-r2c_dir 2,0.6217560230746044,0.32660892698127786,4,fftw,-85.5788,143.11330032348633,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-pencils, ,0.5650397975919168,0.3086710034260023,4,fftw,-102.935,143.13406038284302,theta-knl,64,64,False,2,4
float,256, , ,-p2p_pl,-pencils, ,0.621313791553354,0.35528726670291433,4,fftw,-98.2809,149.76300954818726,theta-knl,64,64,False,3,4
float,256, , , , , ,0.6526082990394272,0.342320963777218,4,fftw,-104.93,151.9052174091339,theta-knl,64,64,False,2,4
float,256, ,-a2av, ,-pencils, ,0.7288976479010552,0.31128012491456736,2,fftw,-106.104,159.0751814842224,theta-knl,64,64,False,4,4
float,256, ,-a2av, ,-pencils, ,0.611912236863414,0.10616902570024944,2,fftw,-94.7786,160.6785831451416,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-pencils, ,0.5649118573354823,0.021278543452973864,4,fftw,-91.8569,159.12862825393677,theta-knl,64,64,False,2,4
float,256, ,-a2av,-p2p_pl, , ,0.54843008590482,0.3038712843724424,4,fftw,-100.267,159.87303566932678,theta-knl,64,64,False,3,4
float,256, ,-a2av, , ,-r2c_dir 1,0.6072640435859391,0.35934206405261326,2,fftw,-91.9509,170.74910879135132,theta-knl,64,64,False,2,4
float,256, ,-a2av, ,-pencils, ,0.008565133985255824,0.30761697753250183,4,fftw,-67.4089,173.8220419883728,theta-knl,64,64,False,3,4
float,256, , , ,-pencils, ,0.540706427330249,0.34844831144309485,2,fftw,-104.4,172.1363878250122,theta-knl,64,64,False,4,4
float,256, ,-a2av, ,-pencils, ,0.7653237054705224,0.3390005865161012,2,fftw,-111.568,172.23340892791748,theta-knl,64,64,False,5,4
float,256, , , , , ,0.6279561320790902,0.33873575170457393,2,fftw,-104.299,183.69774913787842,theta-knl,64,64,False,2,4
float,256, ,-a2av, , , ,0.9154250542845843,0.30593451028175245,2,fftw,-112.856,188.40765261650085,theta-knl,64,64,False,3,4
float,256, ,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9865759374494167,0.34042107994025206,2,fftw,-107.084,183.89824748039246,theta-knl,64,64,False,4,4
float,256, , , ,-pencils, ,0.6955776293593755,0.36514481639933094,2,fftw,-102.164,189.06456637382507,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-pencils,-r2c_dir 2,0.7431118983953128,0.33660970871462603,2,fftw,-87.5927,191.84759640693665,theta-knl,64,64,False,2,4
float,256, , ,-p2p_pl,-pencils,-r2c_dir 1,0.8324798491851307,0.3450552531747797,4,fftw,-89.214,199.06647968292236,theta-knl,64,64,False,4,4
float,256, ,-a2av, ,-pencils, ,0.9233566841077815,0.3343711415943301,2,fftw,-108.615,203.1256618499756,theta-knl,64,64,False,3,4
float,256, ,-a2av, , , ,0.6992909628676537,0.32053578319176157,2,fftw,-104.468,203.1257565021515,theta-knl,64,64,False,2,4
float,256, , , ,-pencils, ,0.7410368468822982,0.05365468797970008,2,fftw,-94.9649,208.07752895355225,theta-knl,64,64,False,5,4
float,256, ,-a2av, ,-pencils,-r2c_dir 2,0.9588278069988846,0.34044981479325365,4,fftw,-89.2188,213.9061541557312,theta-knl,64,64,False,4,4
float,256, ,-a2av, , , ,0.786515801416824,0.25203530037273425,2,fftw,-113.62,217.87891960144043,theta-knl,64,64,False,2,4
float,256, , , ,-pencils, ,0.9227855796629171,0.30882469626763254,2,fftw,-110.873,215.12142157554626,theta-knl,64,64,False,3,4
float,256, , ,-p2p_pl,-slabs, ,0.7992691978879948,0.3341770919856769,2,fftw,-90.3016,220.35733222961426,theta-knl,64,64,False,5,4
float,256, ,-a2av,-p2p_pl, , ,0.9671088573355723,0.35237642800068036,2,fftw,-109.407,229.20025157928467,theta-knl,64,64,False,3,4
float,256, , , ,-pencils,-r2c_dir 1,0.9896862407933873,0.3352153695931437,2,fftw,-92.9121,225.9621033668518,theta-knl,64,64,False,2,4
float,256, , , ,-pencils, ,0.8657316257861157,0.11427522077337215,2,fftw,-92.5873,226.6583445072174,theta-knl,64,64,False,4,4
float,256, ,-a2av, ,-slabs,-r2c_dir 0,0.8742573041562877,0.3371980211502382,2,fftw,-98.4198,234.72908234596252,theta-knl,64,64,False,5,4
