p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,4,fftw,-312.183,21.781669855117798,theta-knl,512,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-180.932,22.03216028213501,theta-knl,512,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-98.8517,23.435140132904053,theta-knl,512,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-174.127,20.82975673675537,theta-knl,512,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-64.9363,40.477702617645264,theta-knl,512,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,-167.991,38.48361659049988,theta-knl,512,64,False,2,4
double,512,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-71.7813,39.521491050720215,theta-knl,512,64,False,3,4
float,512,-reorder, ,-p2p,-slabs,-r2c_dir 2,0.8431174731500923,0.4182765409095982,4,fftw,-160.731,41.224836111068726,theta-knl,512,64,False,4,4
float,512, , , , ,-r2c_dir 0,0.846363399044233,0.08289102578642316,2,fftw,-466.879,52.52513074874878,theta-knl,512,64,False,2,4
float,512, ,-a2a, , , ,0.5051977299906013,0.5410971990989171,4,fftw,-7.53287,89.32817435264587,theta-knl,512,64,False,3,4
double,512,-reorder, ,-p2p, , ,0.47878698755397586,0.25836954302127657,4,fftw,-80.8781,61.05026626586914,theta-knl,512,64,False,4,4
float,512, ,-a2av, , ,-r2c_dir 2,0.49255644531110376,0.4836561360504622,4,fftw,-312.059,61.15118646621704,theta-knl,512,64,False,5,4
float,512, , ,-p2p, ,-r2c_dir 0,0.863651097330693,0.17568143272083803,2,fftw,-410.939,64.037034034729,theta-knl,512,64,False,2,4
double,512, , , , ,-r2c_dir 0,0.6881347164745774,0.13930292359130902,4,fftw,-171.558,74.67952179908752,theta-knl,512,64,False,4,4
float,512, , , , ,-r2c_dir 1,0.9465724221896498,0.01615081913846994,4,fftw,-272.575,76.14431428909302,theta-knl,512,64,False,2,4
float,512, ,-a2a, , ,-r2c_dir 0,0.8583841111396228,0.109754658085921,2,fftw,-35.6392,81.34829425811768,theta-knl,512,64,False,5,4
float,512, , , , ,-r2c_dir 0,0.9702474620007413,0.16690092399559842,2,fftw,-489.277,86.5911762714386,theta-knl,512,64,False,2,4
float,512, , , , ,-r2c_dir 0,0.9542791447685457,0.057188225634628,2,fftw,2.137,97.42601490020752,theta-knl,512,64,False,4,4
