p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,1024 4 1,2,0.4444444444444444,0.0333333333333333,0.0,fftw,2.137,63.32132267951965,theta-knl,4096,256,64,False,2,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-1996.74,50.39260244369507,theta-knl,4096,256,64,False,3,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2307.16,83.51085114479065,theta-knl,4096,256,64,False,4,4
float,1024,-reorder, , ,-slabs,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-441.073,40.62213587760925,theta-knl,4096,256,64,False,5,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-1895.72,73.51147818565369,theta-knl,4096,256,64,False,5,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-2040.98,106.96472692489624,theta-knl,4096,256,64,False,3,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-1951.51,98.21281218528748,theta-knl,4096,256,64,False,2,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,512 4 2,2,0.4444444444444444,0.0777777777777777,0.0,fftw,-1345.02,143.9662470817566,theta-knl,4096,256,64,False,5,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-1994.04,116.3714644908905,theta-knl,4096,256,64,False,4,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2181.35,150.8487663269043,theta-knl,4096,256,64,False,2,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-2110.78,139.77668929100037,theta-knl,4096,256,64,False,3,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,4,0.4444444444444444,0.2333333333333333,1.0,fftw,-2139.81,173.0160264968872,theta-knl,4096,256,64,False,4,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2108.69,178.50213384628296,theta-knl,4096,256,64,False,3,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2140.55,184.7072730064392,theta-knl,4096,256,64,False,5,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-1825.97,207.68049025535583,theta-knl,4096,256,64,False,2,4
float,1024,-reorder, , ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2167.09,217.68390798568728,theta-knl,4096,256,64,False,4,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 16,64 64 1,2,0.4444444444444444,0.2333333333333333,0.0,fftw,-2138.05,211.2742953300476,theta-knl,4096,256,64,False,3,4
