p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,0.9992367113197017,fftw,-679.815,152.0012104511261,theta-knl,8192,256,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.4957504021435157,0.8193757852967771,0.9752733838732456,fftw,-840.776,162.46150016784668,theta-knl,8192,256,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.4331305291217394,0.6204066026833723,0.6967855591613803,fftw,-60.4993,95.86997532844543,theta-knl,8192,256,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,0.8549298843858106,fftw,-135.439,47.77218151092529,theta-knl,8192,256,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.2093006312631753,0.8881811432401187,0.3386335289151143,fftw,-293.932,177.21775317192078,theta-knl,8192,256,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.0394236538417572,0.48559934373334024,fftw,2.137,196.3457887172699,theta-knl,8192,256,64,False,4,4
double,512, , , ,-slabs,-r2c_dir 2,0.9245243917278716,0.0715867070265351,0.6425208345768931,fftw,-60.9208,225.9062936306,theta-knl,8192,256,64,False,2,4
float,512, , ,-p2p_pl,-pencils,-r2c_dir 1,0.7033704360087547,0.5510764199867848,0.6226687683194889,fftw,-1021.65,253.14541363716123,theta-knl,8192,256,64,False,3,4
float,512,-reorder,-a2av,-p2p, , ,0.5897874794646755,0.7616530808150527,0.8942885856153107,fftw,-956.955,303.19437408447266,theta-knl,8192,256,64,False,5,4
float,512, ,-a2a, , , ,0.4731089161955301,0.8800145094659659,0.2724063728473106,fftw,-5.06719,401.6132824420929,theta-knl,8192,256,64,False,4,4
float,512,-no-reorder, , , ,-r2c_dir 2,0.4901222461363084,0.8382059073313796,0.93589867557621,fftw,-901.62,372.2731628417969,theta-knl,8192,256,64,False,2,4
