p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,256 8 4,256 8 4,4,0.16346153846153846,0.16346153846153846,1.0,fftw,-679.815,152.0012104511261,theta-knl,8192,256,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,256 16 2,64 16 8,4,0.15384615384615385,0.2980769230769231,1.0,fftw,-840.776,162.46150016784668,theta-knl,8192,256,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,256 32 1,128 32 2,4,0.14423076923076922,0.21153846153846154,1.0,fftw,-60.4993,95.86997532844543,theta-knl,8192,256,64,False,4,4
float,512, , , ,-slabs, ,512 4 4,256 32 1,4,0.11538461538461539,0.14423076923076922,1.0,fftw,-135.439,47.77218151092529,theta-knl,8192,256,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,1024 8 1,32 32 8,2,0.057692307692307696,0.375,0.0,fftw,-293.932,177.21775317192078,theta-knl,8192,256,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,64 16 8,8192 1 1,2,0.2980769230769231,0.0,0.0,fftw,2.137,196.3457887172699,theta-knl,8192,256,64,False,4,4
double,512, , , ,-slabs,-r2c_dir 2,32 16 16,4096 2 1,4,0.38461538461538464,0.009615384615384616,1.0,fftw,-60.9208,225.9062936306,theta-knl,8192,256,64,False,2,4
float,512, , ,-p2p_pl,-pencils,-r2c_dir 1,128 8 8,128 64 1,4,0.23076923076923078,0.20192307692307693,1.0,fftw,-1021.65,253.14541363716123,theta-knl,8192,256,64,False,3,4
float,512,-reorder,-a2av,-p2p, , ,128 64 1,64 64 2,4,0.20192307692307693,0.27884615384615385,1.0,fftw,-956.955,303.19437408447266,theta-knl,8192,256,64,False,5,4
float,512, ,-a2a, , , ,256 16 2,32 32 8,2,0.15384615384615385,0.375,0.0,fftw,-5.06719,401.6132824420929,theta-knl,8192,256,64,False,4,4
float,512,-no-reorder, , , ,-r2c_dir 2,256 16 2,64 16 8,4,0.15384615384615385,0.2980769230769231,1.0,fftw,-901.62,372.2731628417969,theta-knl,8192,256,64,False,2,4
float,512, , ,-p2p_pl, ,-r2c_dir 1,128 8 8,128 64 1,2,0.23076923076923078,0.20192307692307693,0.0,fftw,-936.34,344.4095656871796,theta-knl,8192,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils, ,128 64 1,64 16 8,4,0.20192307692307693,0.2980769230769231,1.0,fftw,-854.664,430.95206451416016,theta-knl,8192,256,64,False,5,4
double,512,-reorder,-a2a,-p2p, ,-r2c_dir 1,16 16 32,2048 4 1,2,0.4807692307692308,0.028846153846153848,0.0,fftw,2.137,440.5187277793884,theta-knl,8192,256,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,64 16 8,128 32 2,2,0.2980769230769231,0.21153846153846154,0.0,fftw,-1216.96,495.91215324401855,theta-knl,8192,256,64,False,2,4
float,512, , ,-p2p, ,-r2c_dir 1,128 16 4,64 16 8,4,0.22115384615384615,0.2980769230769231,1.0,fftw,-924.241,529.7948069572449,theta-knl,8192,256,64,False,4,4
float,512,-no-reorder, ,-p2p_pl, ,-r2c_dir 0,128 32 2,64 64 2,4,0.21153846153846154,0.27884615384615385,1.0,fftw,-841.807,555.6738572120667,theta-knl,8192,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,256 8 4,64 32 4,4,0.16346153846153846,0.28846153846153844,1.0,fftw,-923.728,567.9105167388916,theta-knl,8192,256,64,False,3,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,16 16 32,256 8 4,4,0.4807692307692308,0.16346153846153846,1.0,fftw,-1095.14,619.2720754146576,theta-knl,8192,256,64,False,2,4
float,512, , ,-p2p, ,-r2c_dir 1,64 32 4,128 32 2,2,0.28846153846153844,0.21153846153846154,0.0,fftw,-1141.89,659.8658006191254,theta-knl,8192,256,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,64 64 2,64 32 4,4,0.27884615384615385,0.28846153846153844,1.0,fftw,-1061.36,683.523862361908,theta-knl,8192,256,64,False,5,4
float,512,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,64 64 2,128 16 4,2,0.27884615384615385,0.22115384615384615,0.0,fftw,-945.229,695.1173918247223,theta-knl,8192,256,64,False,3,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,64 64 2,128 16 4,4,0.27884615384615385,0.22115384615384615,1.0,fftw,-921.914,745.1018090248108,theta-knl,8192,256,64,False,2,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 1,32 16 16,128 64 1,2,0.38461538461538464,0.20192307692307693,0.0,fftw,-1266.56,752.1616196632385,theta-knl,8192,256,64,False,4,4
float,512, , ,-p2p, ,-r2c_dir 1,64 16 8,128 16 4,4,0.2980769230769231,0.22115384615384615,1.0,fftw,-1180.12,808.9177198410034,theta-knl,8192,256,64,False,5,4
