p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,4,fftw,-679.815,152.0012104511261,theta-knl,8192,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-840.776,162.46150016784668,theta-knl,8192,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-60.4993,95.86997532844543,theta-knl,8192,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-135.439,47.77218151092529,theta-knl,8192,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-293.932,177.21775317192078,theta-knl,8192,64,False,5,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,196.3457887172699,theta-knl,8192,64,False,4,4
double,512, , , ,-slabs,-r2c_dir 2,0.9245243917278715,0.07158670702653513,4,fftw,-60.9208,225.90629363059998,theta-knl,8192,64,False,2,4
float,512, , ,-p2p_pl,-pencils,-r2c_dir 1,0.7033704360087547,0.5510764199867848,4,fftw,-1021.65,253.14541363716125,theta-knl,8192,64,False,3,4
float,512,-reorder,-a2av,-p2p, , ,0.5897874794646755,0.7616530808150527,4,fftw,-956.955,303.19437408447266,theta-knl,8192,64,False,5,4
float,512, ,-a2a, , , ,0.4731089161955301,0.8800145094659659,2,fftw,-5.06719,401.6132824420929,theta-knl,8192,64,False,4,4
float,512,-no-reorder, , , ,-r2c_dir 2,0.4901222461363084,0.8382059073313796,4,fftw,-901.62,372.2731628417969,theta-knl,8192,64,False,2,4
float,512, , ,-p2p_pl, ,-r2c_dir 1,0.6992395856793919,0.5573052445736372,2,fftw,-936.34,344.40956568717957,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils, ,0.5799206847367497,0.8190263260325966,4,fftw,-854.664,430.95206451416016,theta-knl,8192,64,False,5,4
double,512,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.9802281813764389,0.13267038795832986,2,fftw,2.137,440.5187277793884,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.835695236655344,0.6304155342276866,2,fftw,-1216.96,495.91215324401855,theta-knl,8192,64,False,2,4
float,512, , ,-p2p, ,-r2c_dir 1,0.6666642276745285,0.8430226921029444,4,fftw,-924.241,529.7948069572449,theta-knl,8192,64,False,4,4
float,512,-no-reorder, ,-p2p_pl, ,-r2c_dir 0,0.6216056409952894,0.7308465719476986,4,fftw,-841.807,555.6738572120667,theta-knl,8192,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,0.513364917293675,0.7917268429091886,4,fftw,-923.728,567.9105167388916,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.9977449254997837,0.5444210073217207,4,fftw,-1095.14,619.2720754146576,theta-knl,8192,64,False,2,4
float,512, , ,-p2p, ,-r2c_dir 1,0.8099217975108794,0.5983780694271255,2,fftw,-1141.89,659.8658006191254,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,0.7636692894337763,0.789828138390905,4,fftw,-1061.36,683.523862361908,theta-knl,8192,64,False,5,4
float,512,-no-reorder,-a2a,-p2p, ,-r2c_dir 1,0.7315223727499792,0.6466602647637064,2,fftw,-945.229,695.1173918247223,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.7377954362544468,0.679028627751216,4,fftw,-921.914,745.1018090248108,theta-knl,8192,64,False,2,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 1,0.927166948220147,0.5827982242253686,2,fftw,-1266.56,752.1616196632385,theta-knl,8192,64,False,4,4
float,512, , ,-p2p, ,-r2c_dir 1,0.8366794854908431,0.6460836954458694,4,fftw,-1180.12,808.9177198410034,theta-knl,8192,64,False,5,4
float,512,-reorder,-a2av,-p2p, ,-r2c_dir 0,0.7978553210487499,0.6089305343980682,2,fftw,-1023.42,824.721209526062,theta-knl,8192,64,False,3,4
float,512,-no-reorder, ,-p2p, ,-r2c_dir 1,0.7980375213887854,0.48444949685506233,4,fftw,-1061.58,869.9411656856537,theta-knl,8192,64,False,2,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8970491737628058,0.5273193538379811,2,fftw,-1099.39,878.0886039733887,theta-knl,8192,64,False,4,4
double,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,0.9848959972461226,0.5982065710427992,4,fftw,-478.237,932.6154165267944,theta-knl,8192,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.9206641894898636,0.5899886236250833,2,fftw,-7.10891,910.0500929355621,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 0,0.9648129992961246,0.6325679316301588,4,fftw,-1186.51,997.0599262714386,theta-knl,8192,64,False,2,4
float,512, , ,-p2p, ,-r2c_dir 1,0.9061527410187276,0.175134458677083,2,fftw,-944.117,1004.1596369743347,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.8967500619967963,0.5938280288973157,2,fftw,-1151.15,1035.444946527481,theta-knl,8192,64,False,3,4
double,512,-reorder, ,-p2p, ,-r2c_dir 1,0.8190637541281309,0.6462984970203496,2,fftw,-742.476,1056.7167918682098,theta-knl,8192,64,False,5,4
float,512,-reorder, ,-p2p, ,-r2c_dir 2,0.920773530430383,0.6254483010603112,2,fftw,-896.45,1123.8515625,theta-knl,8192,64,False,2,4
float,512,-reorder, ,-p2p, ,-r2c_dir 2,0.8350258695362329,0.6406426801856961,2,fftw,-1137.31,1129.4896936416626,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 1,0.9122875937440945,0.5888195021168376,4,fftw,-1247.29,1126.6323935985565,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.9584343210597169,0.6149458114488972,2,fftw,-1242.45,1179.843514919281,theta-knl,8192,64,False,5,4
float,512, ,-a2av,-p2p_pl, ,-r2c_dir 1,0.8452669940664355,0.617894018094871,4,fftw,-1134.13,1249.9253232479095,theta-knl,8192,64,False,2,4
float,512,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8944434645022955,0.6028113734499294,2,fftw,-1048.14,1254.7116901874542,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.870035316424966,0.5960648060449234,2,fftw,-1142.1,1261.658279657364,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.9244545187730503,0.580073031374673,4,fftw,-1302.62,1266.875060081482,theta-knl,8192,64,False,5,4
float,512, ,-a2av,-p2p, ,-r2c_dir 1,0.9763529622463529,0.6130739474375305,4,fftw,-1244.5,1374.3354580402374,theta-knl,8192,64,False,2,4
float,512,-reorder, ,-p2p,-pencils, ,0.9377111408634684,0.6240727859989162,2,fftw,-1122.82,1377.2143409252167,theta-knl,8192,64,False,3,4
double,512,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8454031527753663,0.6343339295659238,4,fftw,-598.826,1389.5925915241241,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.988280661962665,0.5224472335652635,2,fftw,-1208.55,1391.6133179664612,theta-knl,8192,64,False,5,4
float,512,-no-reorder, ,-p2p, ,-r2c_dir 1,0.9853290152910508,0.6133847670388706,4,fftw,-1204.45,1500.029201745987,theta-knl,8192,64,False,2,4
float,512, , ,-p2p,-slabs,-r2c_dir 1,0.9389056879156311,0.5805078392598123,4,fftw,-19.6168,1433.6911444664001,theta-knl,8192,64,False,3,4
float,512,-reorder,-a2av,-p2p, , ,0.9341009479985062,0.6110713690887496,4,fftw,-1090.75,1517.992599248886,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.9600298739988729,0.22947771031548436,4,fftw,-1120.76,1516.3745353221893,theta-knl,8192,64,False,5,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.9618738147842636,0.5672845922718489,4,fftw,-1305.71,1526.947432756424,theta-knl,8192,64,False,3,4
float,512,-reorder, ,-p2p, ,-r2c_dir 0,0.9751750788211773,0.5351149719378163,2,fftw,-1082.13,1623.6632318496704,theta-knl,8192,64,False,2,4
float,512,-reorder,-a2av,-p2p, ,-r2c_dir 1,0.935291969805886,0.632176129723305,4,fftw,-1224.19,1644.6168804168701,theta-knl,8192,64,False,4,4
float,512,-reorder,-a2av,-p2p, ,-r2c_dir 1,0.8739916476402182,0.6149733510290868,2,fftw,-1153.38,1642.0396757125854,theta-knl,8192,64,False,5,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 1,0.9202757373479801,0.33887243962582814,4,fftw,-1216.72,1654.7211050987244,theta-knl,8192,64,False,3,4
float,512, , ,-p2p, ,-r2c_dir 1,0.9656153404931346,0.5167369892470102,4,fftw,-1226.7,1750.8722162246704,theta-knl,8192,64,False,2,4
float,512,-no-reorder, ,-p2p, ,-r2c_dir 1,0.9773459631405489,0.5718606450677837,4,fftw,-1309.89,1730.7427332401276,theta-knl,8192,64,False,5,4
float,512,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.9303080001723245,0.5832965913743999,2,fftw,-1281.74,1732.0125153064728,theta-knl,8192,64,False,4,4
float,512,-reorder, ,-p2p, ,-r2c_dir 1,0.994796552391658,0.6036737337629304,4,fftw,-1152.1,1780.0105676651,theta-knl,8192,64,False,3,4
